"20180725143112P030081532647001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PIOLAX CORP. FLEXIBLE SPENDING PLAN","501","1989-01-01","PIOLAX CORPORATION",,,"139 ETOWAH INDUSTRIAL COURT",,"CANTON","GA","30114",,,,,,,,,,,,,,,,,,"581803109","7704792227","332900",,,,,,,,,,,,,,,,,,,"2018-07-25T14:08:42-0500","ANDREW DUNCAN CORNWALL","2018-07-25T14:08:42-0500","ANDREW DUNCAN CORNWALL",,,221,240,0,0,240,,,,,,,"4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,221,"2",,,,,,,,,
"20180725143120P040088386193001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DEROYAL INDUSTRIES, INC. HEALTH AND WELFARE PLAN","505","1998-05-01","DEROYAL INDUSTRIES, INC.",,,"200 DEBUSK LANE",,"POWELL","TN","378494703",,,,,,,,,,,,,,,,,,"621047215","8659387828","339110",,,,,,,,,,,,,,,,,,,"2018-07-25T14:30:42-0500","REBECCA HARMON",,,,,1005,1009,5,5,1019,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1005,"2",,,,,,,,,
"20180725143119P040081000999001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE WILLAMETTE VALLEY COMPANY AND SUBSIDIARIES 401(K) PROFIT SHARING PLAN","001","1966-04-01","THE WILLAMETTE VALLEY COMPANY LLC",,,"990 OWEN LOOP N",,"EUGENE","OR","97402",,,,,,,,,,,,,,,,,,"930469759","5414849621","423300",,,,,,,,,,,,,,,,,,,,,,,,,401,401,0,25,426,2,428,337,9,,"2A2E2F2G2J2K2T3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,378,,,,"2018-07-24T23:00:00-0500","TERRY R. LEE",,,,,
"20180725143140P030081533543001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"MONEY PURCHASE","002","2001-04-30","SEER INFORMATION TECHNOLOGY, INC.",,,"5616 HAMPTON FOREST WAY",,"FAIRFAX","VA","220307220",,,,,,,"5616 HAMPTON FOREST WAY",,"FAIRFAX","VA","220307220",,,,,,,"541839452","7035434744","541511",,,,,,,,,,,,,,,,,,,"2018-07-25T14:30:56-0500","ARMELLE KHAIAT-BERNARD",,,,,3,2,0,0,2,0,2,3,0,,"2C2G",,"0","0","1","0","0","0","1","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180725143143P030081533607001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ST. JOSEPH'S HOSPITAL EMPLOYEE WELFARE BENEFIT PLAN","503","1989-05-01","ST. JOSEPH'S HOSPITAL OF BUCKHANNON, INC.",,,"1 AMALIA DR",,"BUCKHANNON","WV","262012276",,,,,,,"1 AMALIA DR",,"BUCKHANNON","WV","262012276",,,,,,,"550356996","3044732000","622000",,,,,,,,,,,,,,,,,,,"2018-07-25T14:30:38-0500","LAURA CARNEY","2018-07-25T14:30:38-0500","LAURA CARNEY",,,288,310,4,,314,,314,,,,,"4A4B4D4E4F","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,292,"2",,,,,,,,,
"20180725143144P040081001399001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SANDRA FRANQUI PAGAN MONEY PURCHASE PLAN","001","1995-01-01","SANDRA FRANQUI PAGAN",,,"URB. LA ANTIGUA","VIA MALLORCA 17","TRUJILLO ALTO","PR","00976",,,,,,,,,,,,,,,,,,"820553141","7872838131","621111",,,,,,,,,,,,,,,,,,,"2018-07-25T14:27:41-0500","SANDRA FRANQUI","2018-07-25T14:27:41-0500","SANDRA FRANQUI",,,1,1,,,1,,1,,,,"2C2E3B",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180725143154P030084783473001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"NAVY FEDERAL 401(K) SAVINGS PLAN","002","1997-01-01","NAVY FEDERAL CREDIT UNION",,,"PO BOX 3000",,"MERRIFIELD","VA","22119",,,,,,,,,,,,,,,,,,"530116705","7032062421","522130",,,,,,,,,,,,,,,,,,,"2018-07-25T10:31:42-0500","ALYSSA NEUMAIER",,,,,15739,15767,48,1981,17796,2,17798,17278,785,,"2E2F2J2K2S2T3D3F3H2G",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0","0","1","1","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13815,,,,,,,,,,
"20180725143156P030084783505001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"PROFIT SHARING","001","2001-04-30","SEER INFORMATION TECHNOLOGY, INC.",,,"5616 HAMPTON FOREST WAY",,"FAIRFAX","VA","220307220",,,,,,,"5616 HAMPTON FOREST WAY",,"FAIRFAX","VA","220307220",,,,,,,"541839452","7035434744","541511",,,,,,,,,,,,,,,,,,,"2018-07-25T14:30:18-0500","ARMELLE KHAIAT-BERNARD",,,,,3,2,0,0,2,0,2,3,0,,"2E2G",,"0","0","1","0","0","0","1","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180725143159P030003897141001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FHR GDM HOTEL MANAGEMENT COMPANY LLC EMPLOYEE BENEFITS PLAN","501","2015-04-01","FHR GDM HOTEL MANAGEMENT COMPANY LLC",,,"5300 GRAND DEL MAR COURT",,"DEL MAR","CA","92130",,,,,,,,,,,,,,,,,,"473486885","8583142000","721110",,,,,,,,,,,,,,,,,,,"2018-07-25T11:33:45-0500","HARDEEP MANKATALA",,,,,480,510,1,0,511,,,,,,,"4A4B4D4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,480,"2",,,,,,,,,
"20180725143159P030081533991001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BIG FOUR COMPANIES, INC. 401(K) PLAN","001","1996-07-01","BIG FOUR COMPANIES, INC.",,,"235 SUNSHINE ROAD",,"ROYAL","AR","71968",,,,,,,,,,,,,,,,,,"453829515","5017604730","238900",,,,,,,,,,,,,,,,,,,"2018-07-25T14:30:56-0500","DAN E. MESSERSMITH",,,,,336,275,0,25,300,0,300,164,40,,"2E2F2G2J2K2T3B3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,263,,,,,,,,,,
"20180725143207P040081001815001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MIRAMAR TRANSPORTATION, INC. 401K PROFIT SHARING PLAN","001","1996-09-01","MIRAMAR TRANSPORTATION, INC.",,,"9340 CABOT DRIVE SUITE I",,"SAN DIEGO","CA","921264397",,,,,,,,,,,,,,,,,,"330571346","8586930071","481000",,,,,,,,,,,,,,,,,,,,,,,,,127,77,0,48,125,0,125,113,5,,"2E2F2G2J2K3D3H2A",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,84,,,,"2018-07-25T07:00:00-0500","RICHARD FORE",,,,,
"20180725143233P040088390417001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"INX INTERNATIONAL INK CO. SHORT-TERM DISABILITY PLAN (WAGE CONTINUANCE)","504","1974-06-01","INX INTERNATIONAL INK CO.",,,"150 N. MARTINGALE RD., SUITE 700",,"SCHAUMBURG","IL","60173",,,,,,,,,,,,,,,,,,"360702910","6303821800","325900",,,,,,,,,,,,,,,,,,,,,,,,,957,985,0,0,985,,,,,,,"4F",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,957,"2",,,"2018-07-25T03:00:00-0500","SUSAN SUPERGAN",,,,,
"20180725181509P040081473223001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"DSS HOMES INCORPORATED 401(K) PROFIT SHARING PLAN","001","2014-01-01","DSS HOMES INCORPORATED",,,"227 WEAVER ST",,"GREENWICH","CT","06831",,,,,,,,,,,,,,,,,,"464552169","2038221555","531390",,,,,,,,,,,,,,,,,,,"2018-07-25T17:31:20-0500","STEPHEN SHEA",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2H2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180508093008P040034825549001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MARSHALL COUNTY PEDIATRICS, P.C. 401(K) PROFIT SHARING PLAN","001","2014-01-01","MARSHALL COUNTY PEDIATRICS, P.C.",,,"45 MEDICAL PARK DRIVE SUITE B",,"GUNTERSVILLE","AL","35976",,,,,,,,,,,,,,,,,,"630754020","2565718969","621111",,,,,,,,,,,,,,,,,,,"2018-04-25T11:44:27-0500","SECRETARYTREASURER",,,,,21,21,3,0,24,0,24,24,0,,"2J2E2R",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,21,,,,,,,,,,
"20180508093030P030054652513001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ASSA ABLOY INC. COMPREHENSIVE FLEXIBLE BENEFITS PLAN","520","2000-01-01","ASSA ABLOY INC.",,,"110 SARGENT DRIVE",,"NEW HAVEN","CT","06511",,,,,,,,,,,,,,,,,,"930925319","2036245225","332300",,,,,,,,,,,,,,,,,,,,,,,,,6408,6469,85,0,6554,,,,,,,"4A4D4E4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-05-08",,,,,,"1",,,,,,,,,,,,,,,,,6408,"2",,,"2018-05-08T07:00:00-0500","JOSEPH P. HURLEY",,,,,
"20180508093147P030054655697001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"PETER BASSO ASSOCIATES INC. EMPLOYEE ASSISTANCE PLAN","502","2000-09-01","PETER BASSO ASSOCIATES INC.",,,"5145 LIVERNOIS RD",,"TROY","MI","480983276",,,,,,,"5145 LIVERNOIS RD",,"TROY","MI","480983276",,,,,,,"382924399","2488795666","541330",,,,,,,,,,,,,,,,,,,"2018-05-08T09:14:47-0500","DANIEL ENGLEHART",,,,,101,105,0,,105,,105,,,,,"4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,101,"2",,,,,,,,,
"20180508093203P040034829709001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ASSA ABLOY TRAVEL ACCIDENT PLAN","503","1990-05-17","ASSA ABLOY INC.",,,"110 SARGENT DRIVE",,"NEW HAVEN","CT","06511",,,,,,,,,,,,,,,,,,"930925319","2036245225","332300",,,,,,,,,,,,,,,,,,,,,,,,,8986,9686,0,0,9686,,,,,,,"4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-08",,,,,,"1",,,,,,,,,,,,,,,,,8986,"2",,,"2018-05-08T07:00:00-0500","JOSEPH P. HURLEY",,,,,
"20180508093339P040034833453001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ASSA ABLOY INC. LONG TERM DISABILITY PLAN","502","1988-08-17","ASSA ABLOY INC.",,,"110 SARGENT DRIVE",,"NEW HAVEN","CT","06511",,,,,,,,,,,,,,,,,,"930925319","2036245225","332300",,,,,,,,,,,,,,,,,,,,,,,,,8469,8690,52,0,8742,,,,,,,"4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-05-08",,,,,,"1",,,,,,,,,,,,,,,,,8469,"2",,,"2018-05-08T07:00:00-0500","JOSEPH P. HURLEY",,,,,
"20180508093635P030035101949001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CLUFF CHIROPRACTIC, INC. 401(K) PLAN","001","2015-02-26","CLUFF CHIROPRACTIC, INC.",,,"14666 ALPINE VIEW DRIVE",,"HERRIMAN","UT","84096",,,,,,,,,,,,,,,,,,"473254969","8325154679","621310",,,,,,,,,,,,,,,,,,,"2018-05-08T09:22:44-0500","RONALD CLUFF",,,,,4,5,0,0,5,0,5,2,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180508093901P030035102733001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ANDREW K. KNOX AND COMPANY RETIREMENT SAVINGS PLAN","002","1964-06-30","ANDREW K. KNOX AND COMPANY, INC.",,,"217 WASHINGTON STREET",,"TOMS RIVER","NJ","08753",,,,,,,,,,,,,,,,,,"210745514","7323493231","524290",,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,2,0,2,2,0,,"2A2E2F2G2J3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-05-08",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-05-07T07:00:00-0500","LESLIE L. KNOX",,"2018-05-07T07:00:00-0500","LESLIE L. KNOX",,
"20180508135241P040056494305001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CRUCIBLE METAL SOLUTIONS, INC. RETIREMENT SAVINGS PLAN AND TRUST","001","1990-01-01","CRUCIBLE METAL SOLUTIONS, INC.",,,"990 VALLEY RD",,"MENASHA","WI","54952",,,,,,,,,,,,,,,,,,"391516366","9207300770","339900",,,,,,,,,,,,,,,,,,,,,,,,,16,14,0,2,16,0,16,10,0,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-05-08",,,,,,"1",,,,,,,,,,,,,,,,,14,,,,"2018-05-08T07:00:00-0500","NATHAN CHARLES",,"2018-05-08T07:00:00-0500","NATHAN CHARLES",,
"20180508135411P040056497729001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TUPELO ORTHOPEDIC CLINIC P. A. PROFIT SHARING PLAN","001","1976-04-01","TUPELO ORTHOPEDIC CLINIC, P. A.",,,"P. O. BOX 1506",,"TUPELO","MS","38802",,,,,,,,,,,,,,,,,,"640545728","6628445330","621111",,,,,,,,,,,,,,,,,,,"2018-05-08T13:54:03-0500","F MITCHELL MASSEY, MD","2018-05-08T13:54:03-0500","F MITCHELL MASSEY, MD",,,10,8,0,2,10,0,10,6,0,,"2E2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180508161802P030055279719001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MORE SMILES 401(K) PLAN","001","2004-01-01","MORE SMILES",,,"7007 HIGHWAY 190 EAST SERVICE RD.",,"COVINGTON","LA","70433",,,,,,,,,,,,,,,,,,"720909222","9858932485","621210",,,,,,,,,,,,,,,,,,,"2018-05-08T16:18:00-0500","JAMES MOREAU",,,,,8,9,0,0,9,0,9,6,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180508161858P040035264381001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INDUSTRY EQUIPMENT RENTALS, INC. PROFIT SHARING PLAN","002","1973-01-01","INDUSTRY LIFT, INC.",,"MICHAEL ANDERSON","19129 SAN JOSE AVE",,"CITY OF INDUSTRY","CA","917481407",,,,,,,"19129 SAN JOSE AVE",,"CITY OF INDUSTRY","CA","917481407",,,,,,,"954280862","6269136175","532400",,,,,,,,,,,,,,,,,,,"2018-05-08T16:18:28-0500","MICHAEL ANDERSON","2018-05-08T16:18:29-0500","MICHAEL ANDERSON",,,19,10,2,9,21,1,22,,,,"2A2E",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180508161919P030001918745001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PAYTE LANE, INC. 401(K) PLAN","001","2016-02-06","PAYTE LANE, INC.",,,"1111 W EL CAMINO REAL STE 109-183",,"SUNNYVALE","CA","94087",,,,,,,,,,,,,,,,,,"811398927","4084316724","531310",,,,,,,,,,,,,,,,,,,"2018-05-08T16:18:57-0500","MATTHEW NEIL PETERSON","2018-05-08T16:18:57-0500","MATTHEW NEIL PETERSON",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
