"20180518083635P030076740129001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ACULAB, INC. 401(K) PLAN","001","2005-07-25","ACULAB INC.",,,"100 RIVER RIDGE DRIVE","SUITE 101, NORWOOD","BOSTON","MA","02062",,,,,,,,,,,,,,,,,,"841678925","7813523550","334200",,,,,,,,,,,,,,,,,,,"2018-05-18T04:32:09-0500","HEATHER BEAUMONT",,,,,8,5,0,2,7,0,7,5,0,,"2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180518083748P030076742369001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL WELFARE BENEFITS PLAN","504","2003-01-01","CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL, INC.",,,"500 OSBORN BOULEVARD",,"SAULT STE. MARIE","MI","49783",,,,,,,,,,,,,,,,,,"382602147","9066354421","622000",,,,,,,,,,,,,,,,,,,"2018-05-18T08:04:20-0500","KEVIN KALCHIK",,,,,663,813,1,18,832,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,650,"2",,,,,,,,,
"20180518084505P040074419239001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"MOUNTAIN VIEW DENTAL, P.C. 401K PLAN","001","1983-08-01","MOUNTAIN VIEW DENTAL, P.C.",,,"5 CAMPUS LANE",,"EASTHAMPTON","MA","01027",,,,,,,,,,,,,,,,,,"042766556","4135272330","621210",,,,,,,,,,,,,,,,,,,"2018-05-18T04:44:42-0500","MARGARET SZOSTAK",,,,,12,11,0,1,12,0,12,12,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180518084830P040074429655001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HOPKINS MANOR, LTD EMPLOYEE BENEFIT PLAN","503","2015-01-01","HOPKINS MANOR, LTD",,,"610 SMITHFIELD RD",,"NORTH PROVIDENCE","RI","02904",,,,,,,,,,,,,,,,,,"050377120","4013536300","623000",,,,,,,,,,,,,,,,,,,,,,,,,130,121,0,0,121,,,,,,,"4A4D","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-05-18",,,,,,"1",,,,,,,,,,,,,,,,,128,"2",,,"2018-05-16T07:00:00-0500","JOSEPH DURAND",,,,,
"20180518084959P040074434087001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"VALLEY HEALTH SYSTEMS GROUP BENEFIT PLAN","511","2017-01-01","THE SOCIETY OF THE VALLEY HOSPITAL",,,"223 NORTH VAN DIEN AVENUE",,"RIDGEWOOD","NJ","07450",,,,,,,,,,,,,,,,,,"221487307","2012916336","622000",,,,,,,,,,,,,,,,,,,"2018-05-18T08:39:10-0500","JOHN PACKARD","2018-05-17T13:47:54-0500","JOHN PACKARD",,,3403,3434,89,0,3523,,,,,,,"4A4B4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,3403,"2",,,,,,,,,
"20180518085127P030076767617001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TRAFFIC TECHNOLOGIES INC 401(K) PROFIT SHARING PLAN & TRUST","001","2004-01-01","TRAFFIC TECHNOLOGIES INC",,,"16 COVE RD",,"RHINEBECK","NY","125722501",,,,,,,,,,,,,,,,,,"141797173","9144891244","333100",,,,,,,,,,,,,,,,,,,"2018-05-18T08:51:24-0500","JUDITH WEISS",,,,,26,22,0,7,29,0,29,26,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,23,,,,,,,,,,
"20180524142518P040088067927001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ANDY TOMLINSON FINANCIAL SERVICES PROFIT SHARING PLAN","004","2001-01-01","ANDY TOMLINSON FINANCIAL SERVICES",,,"824 VALLEY STREET",,"PRESCOTT","AZ","86305",,,,,,,,,,,,,,,,,,"742512326","9287761031","523120",,,,,,,,,,,,,,,,,,,"2018-05-24T14:22:59-0500","ANDY TOMLINSON",,,,,7,6,0,0,6,0,6,6,0,,"2A2E3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180524143112P040093226017001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HURLESS BROTHERS, INC. PROFIT SHARING","001","1996-01-01","HURLESS BROTHERS, INC.",,,"1320 MAIN STREET",,"BOISE","ID","837025637",,,,,,,,,,,,,,,,,,"820402504","2083850200","811110",,,,,,,,,,,,,,,,,,,"2018-05-24T14:30:42-0500","BRETT HURLESS",,,,,11,7,0,0,7,0,7,7,0,,"2A2E2G3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180524143155P030090366481001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INCENTIVE SAVINGS AND INVESTMENT PLAN FOR EMPLOYEES OF NATIONAL CARGO BUREAU, INC.","002","1978-03-01","NATIONAL CARGO BUREAU, INC.",,,"180 MAIDEN LANE","SUITE 903","NEW YORK","NY","10038",,,,,,,,,,,,,,,,,,"135615188","2127858300","484120",,,,,,,,,,,,,,,,,,,,,,,,,133,94,11,35,140,0,140,139,5,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2018-05-24",,,,,,"1",,,,,,,,,,,,,,,,,90,,,,"2018-05-24T07:00:00-0500","RICHARD NAGLE",,,,,
"20180524143239P030090369457001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WILLIAMS SAUSAGE EMPLOYEE BENEFITS PLAN","501","1974-07-01","WILLIAMS SAUSAGE COMPANY INC",,,"5132 OLD TROY HICKMAN ROAD",,"UNION CITY","TN","382617702",,,,,,,,,,,,,,,,,,"620919614","7318861334","311900",,,,,,,,,,,,,,,,,,,"2018-05-24T14:23:01-0500","EMILY BILLINGSLEY",,,,,240,234,0,0,234,,,,,,,"4A4B4D4E4F4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,240,"2",,,,,,,,,
"20180524143249P040003785221001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PROGRESSIVE CARE FOR WOMEN, S.C. 401(K) PROFIT SHARING PLAN","001","2002-01-01","PROGRESSIVE CARE FOR WOMEN, S.C.",,,"676 NORTH ST. CLAIR","SUITE 1800","CHICAGO","IL","60611",,,,,,,,,,,,,,,,,,"364294883","3125733700","621111",,,,,,,,,,,,,,,,,,,"2018-05-24T14:32:27-0500","GREGORY W. CHEN","2018-05-24T14:32:27-0500","GREGORY W. CHEN",,,30,12,0,9,21,0,21,20,0,,"2A2E2H2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","1","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,17,,,,,,,,,,
"20180524143352P040093232449001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ABM MECHANICAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","001","2016-07-01","ABM MECHANICAL, INC.",,,"33 DOWD ROAD, UNIT #1",,"BANGOR","ME","04401",,,,,,,,,,,,,,,,,,"010501826","2079929250","238220",,,,,,,,,,,,,,,,,,,"2018-05-24T14:22:56-0500","ALBERT ALLEN",,,,,70,67,0,0,67,0,67,67,0,,"2P2Q3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,70,,,,,,,,,,
"20180524143613P040093237937001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"LEVITRONIX TECHNOLOGIES LLC RETIREMENT SAVINGS PLAN","001","2008-01-01","LEVITRONIX TECHNOLOGIES LLC",,,"20 SPEEN STREET","SUITE 102","FRAMINGHAM","MA","01701",,,,,,,,,,,,,,,,,,"452664696","5088613800","334410",,,,,,,,,,,,,,,,,,,"2018-05-24T10:35:58-0500","MAUREEN MAIER",,,,,14,10,0,6,16,0,16,15,0,,"2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,9,,,,,,,,,,
"20180524143613P040093237921001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LAKE CUMBERLAND COMMUNITY ACTION AGENCY, INC. HEALTH AND WELFARE BENEFIT PLAN","505","2013-01-01","LAKE CUMBERLAND COMMUNITY ACTION AGENCY, INC.",,,"23 INDUSTRY DRIVE","PO BOX 830","JAMESTOWN","KY","42629",,,,,,,,,,,,,,,,,,"610855431","2703434600","624100",,,,,,,,,,,,,,,,,,,,,,,,,157,165,,,165,,165,,,,,"4A4B4D4E4Q","1",,,,"1",,,,,,,,,"1","6",,,,"FILING_RECEIVED","2018-05-24",,,,,,"1",,,,,,,,,,,,,,,,,157,"2",,,"2018-05-24T01:00:00-0500","ALICIA POLSTON",,,,,
"20180524110850P040003374985001","2017-07-01","2017-12-31","2",,"0","0","0","1","0","0","0","0","0",,"FOX GLASS COMPANY RETIREMENT PLAN","001","1998-07-01","80 NORTH PARK AVENUE, INC.","FOX GLASS COMPANY",,"43-45 BLOOMINGDALE ROAD",,"HICKSVILLE","NY","118016536",,,,,,,,,,,,,,,,,,"112503823","5164330582","238900",,,,,,,,,,,,,,,,,,,"2018-05-24T11:04:13-0500","STEVEN STRAVITZ",,,,,16,14,0,2,16,0,16,12,0,,"2A2E2F2G2T3D",,"1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180524125011P040003771125001","2016-05-01","2017-04-30","2",,"0","0","0","0","0","1","0","0","0",,"ARLO G. LOTT TRUCKING, INC.","501","2013-05-01","ARLO G. LOTT TRUCKING, INC.",,,"257 S 100 E",,"JEROME","ID","833386507",,,,,,,,,,,,,,,,,,"820410586","2083245053","484120",,,,,,,,,,,,,,,,,,,"2018-05-24T12:48:00-0500","NIKKI FRANCIS",,,,,178,178,0,0,178,,,,,,,"4A4B4C4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,178,"2",,,,,,,,,
"20180524125023P030057451789001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHAMPION CHEVROLET 401(K) SALARY SAVINGS PLAN","002","1994-01-01","HERB HALLMAN CHEVROLET INC. DBA","CHAMPION CHEVROLET",,"PO BOX 7277",,"RENO","NV","89510",,,,,,,"800 KIETZKE LN",,"RENO","NV","89510",,,,,,,"880099795","7757863111","441110",,,,,,,,,,,,,,,,,,,"2018-05-24T08:47:18-0500","JOHN STANKO",,,,,113,93,0,13,106,2,108,99,11,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,103,,,,,,,,,,
"20180524125105P040003379257001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE RUSSELL REYNOLDS ASSOCIATES, INC. EMPLOYEE WELFARE PLAN","509","2012-01-01","RUSSELL REYNOLDS ASSOCIATES, INC.",,,"450 LEXINGTON AVENUE","12TH FLOOR","NEW YORK","NY","10017",,,,,,,,,,,,,,,,,,"132645137","2127167086","541990",,,,,,,,,,,,,,,,,,,"2018-05-24T12:40:43-0500","BRIDGET BLAKE",,,,,567,537,18,0,555,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,554,"2",,,,,,,,,
"20180524125442P040092985041001","2017-05-20","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"REE ENTERPRISES INC 401(K) PLAN","001","2017-05-20","REE ENTERPRISES INC",,,"17 CAMBRIDGE DR",,"HOWELL","NJ","07731",,,,,,,,,,,,,,,,,,"821638213","6092161911","561740",,,,,,,,,,,,,,,,,,,"2018-05-24T12:53:47-0500","ROBIN E ECCLESTON","2018-05-24T12:53:47-0500","ROBIN E ECCLESTON",,,0,3,0,0,3,0,3,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180524125653P030057456461001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"EMPI, INC. 401(K) PLAN","003","1996-01-01","EMPI, INC.",,,"301 EAST ORANGETHORPE AVE",,"ANAHEIM","CA","92801",,,,,,,,,,,,,,,,,,"953240201","7144469606","423100",,,,,,,,,,,,,,,,"EMPI, INC.","953240201","003","2018-05-24T08:55:02-0500","TAMARA MINARSCH",,,,,44,62,0,6,68,0,68,53,0,,"2E2F2G2J2K2T3D",,"1","0","1","0","1","0","1","0","1","0",,"0","1","1","1","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,38,,,,,,"EMPI, INC. 401(K) PROFIT SHARING PLAN",,,,
"20180524125806P030057458557002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"RAM MACHINE PRODUCTS 401(K) RETIREMENT PLAN","001","2014-01-01","RAM MACHINE PRODUCTS, LLC",,,"9818 S. 219TH EAST AVENUE",,"BROKEN ARROW","OK","74014",,,,,,,,,,,,,,,,,,"208752947","9184555555","332900",,,,,,,,,,,,,,,,,,,"2018-05-24T13:55:25-0500","DAVID GOODELL",,,,,13,9,1,6,16,0,16,16,0,,"2E2F2G2J2T3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180524135134P030092454471001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"CAPITAL SANITARY SUPPLY CO. INC. PROFIT SHARING PLAN","001","1986-01-01","CAPITAL SANITARY SUPPLY CO. INC.",,,"BOX 41310",,"DES MOINES","IA","50311",,,,,,,"2137 SUNSET ROAD",,"DES MOINES","IA","50311",,,,,,,"420885038","5152444291","424990",,,,,,,,,,,,,,,,,,,"2018-05-24T09:51:11-0500","TRACY PALAR",,,,,95,81,0,20,101,1,102,75,0,,"2E2F2G2J2K2T3D3H",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,78,,,,,,,,,,
