"20180730093311P040097943329003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"DIGGER SPECIALTIES, INC.","501","2008-01-01","DIGGER SPECIALTIES, INC.",,,"3446 US 6 EAST",,"BREMEN","IN","46506",,,,,,,,,,,,,,,,,,"351824058","5745465999","423300",,,,,,,,,,,,,,,,,,,,,,,,,192,187,0,0,187,,,,,,,"4A4B4D4L4Q","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,192,"2",,,"2018-07-27T07:00:00-0500","TAMI WOODWARD",,,,,
"20180730095619P040089823767001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"FASKEN OIL AND RANCH, LTD. CAFETERIA PLAN","501","1988-10-01","FASKEN OIL AND RANCH, LTD.",,,"6101 HOLIDAY HILL ROAD",,"MIDLAND","TX","79707",,,,,,,,,,,,,,,,,,"752625414","4326871777","211110",,,,,,,,,,,,,,,,,,,,,,,,,108,104,0,0,104,,,,,,,"4D4E",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,108,,,,"2018-07-24T07:00:00-0500","LYNDA JAMES",,"2018-07-24T07:00:00-0500","LYNDA JAMES",,
"20180730095647P040089825655001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"O-I PACKAGING SOLUTIONS LLC EMPLOYEE BENEFIT PLAN","511","2015-09-01","O-I PACKAGING SOLUTIONS LLC",,,"ONE O-I PLAZA","ONE MICHAEL OWENS WAY","PERRYSBURG","OH","43551",,,,,,,,,,,,,,,,,,"471908658","5673365000","327210","OWENS-ILLINOIS EMPLOYEE BENEFITS COMMITTEE",,"ONE O-I PLAZA","ONE MICHAEL OWENS WAY","PERRYSBURG","OH","43551",,,,,,,"341192092","5673365000",,,,"2018-07-30T09:55:24-0500","ETTA STRONG","2018-07-26T13:45:53-0500","JOHN WEBB",,,103,0,0,0,0,,,,,,,"4H4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,103,"2",,,,,,,,,
"20180730095702P030095266737001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SALEM HOSPITAL HEALTH PLAN","507","2017-01-01","SALEM MEMORIAL DISTRICT HOSPITAL",,,"PO BOX 774",,"SALEM","MO","655600774",,,,,,,"HIGHWAY 72 NORTH",,"SALEM","MO","65560",,,,,,,"436110058","5737295917","622000","GROUP BENEFIT SERVICES, INC.",,"1736 E SUNSHINE ST STE 200",,"SPRINGFIELD","MO","658041328",,,,,,,"431770779","4178838088",,,,"2018-07-30T09:56:32-0500","ANNA THOMPSON",,,,,168,166,0,0,166,0,166,,,,,"4A","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,168,"2",,,,,,,,,
"20180730095712P040002871417001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"VILLAGER CONSTRUCTION, INC. PREVAILING WAGE RATE AND 401(K) RETIREMENT PLAN","002","1994-01-01","VILLAGER CONSTRUCTION, INC.",,,"425 OLD MACEDON CENTER RD",,"FAIRPORT","NY","144509758",,,,,,,,,,,,,,,,,,"161146699","5852237697","237310",,,,,,,,,,,,,,,,,,,"2018-07-30T09:57:06-0500","TIMOTHY LAWLESS","2018-07-30T09:57:06-0500","TIMOTHY LAWLESS",,,232,194,0,38,232,2,234,194,0,,"2E2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,190,,,,,,,,,,
"20180730095714P030095266945001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"MEDLEY MATERIAL HANDLING CO WELFARE PLAN","502","2009-01-01","MEDLEY MATERIAL HANDLING CO",,"PAUL COSTANZO","4201 WILL ROGERS PKWY",,"OKLAHOMA CITY","OK","731082039",,,,,,,"4201 WILL ROGERS PKWY",,"OKLAHOMA CITY","OK","731082039",,,,,,,"731458019","4059463453","811310",,,,,,,,,,,,,,,,,,,"2018-07-30T09:40:08-0500","PAUL COSTANZO",,,,,233,256,,,256,,256,,,,,"4A4F4E4B4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,233,"2",,,,,,,,,
"20180730095730P030095267137001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"WALNUT SPRINGS NURSERY, INC. 401(K) PLAN","001","1997-09-01","WALNUT SPRINGS NURSERY, INC.",,,"14812 BURNTWOODS RD.",,"GLENWOOD","MD","21738",,,,,,,,,,,,,,,,,,"520986346","4104422299","111900",,,,,,,,,,,,,,,,,,,"2018-07-30T05:57:13-0500","BETSY CROWN",,,,,44,43,0,3,46,0,46,30,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,41,,,,,,,,,,
"20180730095741P040089828919001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"NIKKEI CONCERNS HEALTH PLAN","502","2011-01-01","KEIRO NORTHWEST",,,"1601 EAST YESLER WAY",,"SEATTLE","WA","98122",,,,,,,,,,,,,,,,,,"510172382","2063281555","623000",,,,,,,,,,,,,,,,,,,,,,,,,185,184,0,0,184,,,,,,,"4B4H4L4Q","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,185,"2",,,"2018-07-29T03:00:00-0500","RICK TAKEUCHI",,,,,
"20180730095744P030090969639001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"WOLTZ & WIND FORD WELFARE PLAN","506","2002-01-01","WOLTZ & WIND FORD COMPANY",,,"2100 WASHINGTON PIKE",,"HEIDELBURG","PA","151063733",,,,,,,,,,,,,,,,,,"251353793","4122794551","441110",,,,,,,,,,,,,,,,,,,,,,,,,126,138,,,138,,138,,,,,"4A4B4D4E4H","1",,,,"1",,,,,,,,,"1","14",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,126,"2",,,"2018-07-30T07:00:00-0500","LAWRENCE WIND",,"2018-07-30T07:00:00-0500","LAWRENCE WIND","2018-07-30T07:00:00-0500","LAWRENCE WIND"
"20180730095751P040063337133001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"MEDICA HEALTH PLANS EMPLOYEE BENEFIT PLAN","501","2002-01-01","MEDICA HEALTH PLANS",,,"PO BOX 9310",,"MINNEAPOLIS","MN","554409310",,,,,,,,,,,,,,,,,,"411242261","9529923888","524140",,,,,,,,,,,,,,,,,,,"2018-07-30T09:57:24-0500","MARK BAIRD",,,,,1543,1308,52,28,1388,,,,,,,"4A4B4D4E4G4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1513,"2",,,,,,,,,
"20180730095809P030090970263001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"DRYLOCK TECHNOLOGIES, LTD.GROUP HEALTH AND ACCIDENT PLAN BENEFITS FOR EMPLOYEES","550","2017-01-01","DRYLOCK TECHNOLOGIES, LTD.",,,"3921 NORTH HASTINGS WAY",,"EAU CLAIRE","WI","54703",,,,,,,,,,,,,,,,,,"814437409","7152801725","322200",,,,,,,,,,,,,,,,,,,"2018-07-30T09:57:13-0500","TERESA RITZINGER",,,,,165,184,1,,185,,,,,,,"4A4B4D4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,165,"2",,,,,,,,,
"20180730095809P040046086687001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LEE & CATES GLASS INC WELFARE BENEFITS PLAN","501","2002-01-01","LEE & CATES GLASS INC",,,"5355 SHAWLAND RD",,"JACKSONVILLE","FL","322541649",,,,,,,"PO BOX 41146",,"JACKSONVILLE","FL","322031146",,,,,,,"590713691","8004334198","811120",,,,,,,,,,,,,,,,,,,"2018-07-30T09:51:15-0500","ROBERT GARNER",,,,,205,205,0,0,205,,,,,,,"4A4B4D4E4F4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,205,"2",,,,,,,,,
"20180730095815P040063337341001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ZILBER LTD. EMPLOYEE SAVINGS PLAN","001","1991-01-01","ZILBER LTD.",,,"710 NORTH PLANKINTON AVENUE",,"MILWAUKEE","WI","53203",,,,,,,,,,,,,,,,,,"391472959","4142742452","531390",,,,,,,,,,,,,,,,,,,"2018-07-30T10:57:42-0500","ELLEN ENDRIZZI",,,,,328,259,13,64,336,0,336,320,13,,"2E2F2G2J2K2S2T3D3F",,,,"1",,,,"1",,"1",,,"1",,,,"1","1",,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,260,,,,,,,,,,
"20180730095833P040063337549003","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"BIRMINGHAM OB/GYN, PC 401(K) PROFIT SHARING PLAN","003","2000-01-01","BIRMINGHAM OBSTETRICS/GYNECOLOGY PC",,,"800 ST VINCENT DRIVE SUITE 500",,"BIRMINGHAM","AL","352051629",,,,,,,,,,,,,,,,,,"630942484","2055920041","621111",,,,,,,,,,,,,,,,,,,"2018-07-30T04:52:34-0500","L JEFFERS FOWLKES",,,,,50,47,2,12,61,,61,47,0,,"2E2J3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,48,,,,,,,,,,
"20180730095833P040063337549005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CONVEYORS, INC. HEALTH PLAN","501","2016-01-01","CONVEYORS, INC.",,,"620 S. 4TH AVE.",,"MANSFEILD","TX","760631928",,,,,,,"620 S. 4TH AVE.",,"MANSFIELD","TX","760631928",,,,,,,"751474010","8174734645","333900",,,,,,,,,,,,,,,,,,,,,,,,,148,121,,,121,,,,,,,"4A4B4F","1",,,,"1",,,,,,,,,"1","3","1",,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,148,"2",,,"2018-07-26T07:00:00-0500","DAN BAUCUM",,"2018-07-26T07:00:00-0500","DAN BAUCUM",,
"20180730095833P040063337549004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"PEROT EMPLOYEE RETIREMENT SAVINGS PLAN","333","1985-01-01","HR PEROT, PEROT ASSOCIATES",,,"3000 TURTLE CREEK BLVD",,"DALLAS","TX","752197640",,,,,,,,,,,,,,,,,,"751138655","9725351900","523900","J.Y. ROBB III",,"3000 TURTLE CREEK BLVD",,"DALLAS","TX","752197640",,,,,,,"751138655","9725351929",,,,,,,,,,119,96,1,24,121,,121,117,1,,"2E2G2J2K3D",,,,"1",,,,"1",,"1",,,"1",,,,"1","1",,"FILING_RECEIVED","2018-07-30",,,,,,,,,,,,,,,,,,,,,,,100,,,,"2018-07-26T07:00:00-0500","J.Y. ROBB III",,,,,
"20180730095837P040063337581001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MARPLE MEDICAL ASSOCIATES PROFIT SHARING PLAN","001","1976-01-01","MARPLE MEDICAL ASSOCIATES",,,"DELAWARE COUNTY MED. CTR. SUITE 21",,"BROOMALL","PA","190083508",,,,,,,"DELAWARE COUNTY MED CENTER","SUITE 21","BROOMALL","PA","190083508",,,,,,,"231718130","6103536400","621111","JULIAN GLADSTONE, M.D. DELAWARE COUNTY MEDICAL CENTER",,"1999 SPROUL ROAD, SUITE 21",,"BROOMALL","PA","190083508",,,,,,,"232081431","6103535840",,,,,,,,,,39,35,,6,41,,41,41,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30",,,,,,,,,,,,,,,,,,,,,,,33,,,,"2018-07-23T07:00:00-0500","JULIAN GLADSTONE",,,,,
"20180730095837P040063337581003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"VINEYARDS DEVELOPMENT CORPORATION HEALTH PLAN","502","2006-01-01","VINEYARDS DEVELOPMENT CORPORATION",,"PAUL MALONSON","75 VINEYARDS BLVD",,"NAPLES","FL","34119",,,,,,,,,,,,,,,,,,"592181800","2393043444","236110",,,,,,,,,,,,,,,,,,,,,,,,,116,118,,,118,,,,,,,"4A4B4D4E4H","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,,,,,"2018-07-24T07:00:00-0500","PAUL MALONSON",,,,,
"20180730095902P040063337709001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"MARTIN INSTRUMENT, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","2012-01-01","MARTIN INSTRUMENT",,,"116 E HUNTLAND DR",,"AUSTIN","TX","78752",,,,,,,,,,,,,,,,,,"461523300","5124690100","532400",,,,,,,,,,,,,,,,,,,"2018-07-30T09:58:58-0500","SUSAN DUMAS","2018-07-30T09:58:58-0500","SUSAN DUMAS",,,21,15,0,3,18,0,18,18,2,,"2I2P3I",,,,"1",,,,"1",,"1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,16,,,,,,,,,,
"20180730095917P030090972231001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EMERSON ELECTRIC CO. FULLY INSURED ACTIVE WELFARE BENEFIT PLAN","512","2011-10-01","EMERSON ELECTRIC COMPANY",,,"8000 WEST FLORISSANT AVENUE",,"ST LOUIS","MO","63136",,,,,,,"8000 WEST FLORISSANT AVENUE",,"ST LOUIS","MO","63136",,,,,,,"430259330","3145532000","335900","VICE PRESIDENT - BENEFITS","EMERSON ELECTRIC COMPANY","8000 WEST FLORISSANT AVENUE",,"ST LOUIS","MO","63136",,,,,,,"431209261","3145532000",,,,"2018-07-30T09:45:46-0500","JUDITH FAIRES","2018-07-30T09:45:47-0500","JUDITH FAIRES",,,32654,32803,164,0,32967,,32967,,,,,"4A4D4E4F4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","52","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,32435,"2",,,,,,,,,
"20180730095930P040003933909001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EMERSON ELECTRIC CO. FULLY INSURED RETIREE WELFARE BENEFIT PLAN","513","2011-10-01","EMERSON ELECTRIC COMPANY",,,"8000 WEST FLORISSANT AVENUE",,"ST LOUIS","MO","63136",,,,,,,"8000 WEST FLORISSANT AVENUE",,"ST LOUIS","MO","63136",,,,,,,"430259330","3145532000","335900","VICE PRESIDENT - BENEFITS","EMERSON ELECTRIC COMPANY","8000 WEST FLORISSANT AVENUE",,"ST LOUIS","MO","63136",,,,,,,"431209261","3145532000",,,,"2018-07-30T09:46:48-0500","JUDITH FAIRES","2018-07-30T09:46:48-0500","JUDITH FAIRES",,,334,0,322,0,322,,322,,,,,"4A4D4E4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180730095940P030090972743001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"KATO ENGINEERING SELF INSURED DENTAL PLAN","572","2010-10-01","KATO ENGINEERING INC",,"EMERSON ELECTRIC COMPANY","8000 WEST FLORISSANT AVENUE",,"ST. LOUIS","MO","63136",,,,,,,"8000 WEST FLORISSANT AVENUE",,"ST. LOUIS","MO","63136",,,,,,,"430259330","3145532000","335900","VICE PRESIDENT-BENEFITS",,"EMERSON ELECTRIC COMPANY","8000 WEST FLORISSANT AVENUE","ST. LOUIS","MO","63136",,,,,,,"431209261","3145532000",,,,"2018-07-30T09:48:51-0500","JUDITH FAIRES","2018-07-30T09:48:51-0500","JUDITH FAIRES",,,336,0,0,,0,,0,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,333,"2",,,,,,,,,
"20180730100002P030090973271001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OWENS-ILLINOIS HOURLY EMPLOYEE WELFARE BENEFIT PLAN","511","2011-01-01","OWENS-ILLINOIS, INC.",,,"ONE O-I PLAZA","ONE MICHAEL OWENS WAY","PERRYSBURG","OH","43551",,,,,,,,,,,,,,,,,,"222781933","5673365000","327210","OWENS-ILLINOIS EMPLOYEE BENEFITS COMMITTEE",,"ONE O-I PLAZA","ONE MICHAEL OWENS WAY","PERRYSBURG","OH","43551",,,,,,,"341192092","5673365000",,,,"2018-07-30T09:58:11-0500","ETTA STRONG","2018-07-26T13:47:27-0500","JOHN WEBB",,,3678,3703,0,0,3703,,,,,,,"4A4B4Q4F4L4E4D4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","9","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,3678,"2",,,,,,,,,
"20180730100017P040063338669003","2017-01-01","2017-12-31","1",,,,,,"1",,,,,,"HEAT AND FROST INSULATORS AND ALLIED WORKERS LOCAL NO. 4 ANNUITY SAVINGS FUND","002","1988-01-01","JOINT BOARD OF TRUSTEES HEAT AND FROST INSULATORS AND ALLIED WORKER",,,"2484 SENECA STREET",,"BUFFALO","NY","14210",,,,,,,,,,,,,,,,,,"161068939","7168217919","525100",,,,,,,,,,,,,,,,,,,"2018-07-30T09:24:50-0500","ARTHUR FADELEY","2018-07-30T08:41:47-0500","MICHAEL WOPPERER",,,211,93,0,116,209,0,209,209,,15,"2E2G",,,,"1",,,,"1",,"1",,,"1",,,,"1",,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,92,,,,,,,,,,
