"20180730124524P040098369553001","2017-01-01","2017-12-31","2",,"1",,,,,"1",,,,,"THE FREIGHTCAR AMERICA, INC HEALTH AND WELFARE PLAN","520","2005-02-01","FREIGHTCAR AMERICA, INC.",,,"TWO NORTH RIVERSIDE PLAZA","SUITE 1300","CHICAGO","IL","60606",,,,,,,,,,,,,,,,,,"251837219","3129281088","336990",,,,,,,,,,,,,,,,,,,,,,,,,2182,1808,19,0,1827,,,,,,,"4A4B4D4E4H4L","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,2175,"2",,,"2018-07-26T03:00:00-0500","MATTHEW S. GODER",,,,,
"20180730124524P040098369569001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GRAND RAPIDS OPHTHALMOLOGY PC","505","2008-01-01","GRAND RAPIDS OPHTHALMOLOGY PC",,,"750 E BELTLINE NE",,"GRAND RAPIDS","MI","49525",,,,,,,,,,,,,,,,,,"382394920","6169491797","621111",,,,,,,,,,,,,,,,,,,"2018-07-30T12:45:17-0500","MELISSA DABROWSKI","2018-07-30T12:45:17-0500","MELISSA DABROWSKI",,,101,104,0,0,104,,,,,,,"4B4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,101,"2",,,,,,,,,
"20180730124525P040098369585005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ATLANTA CHILDREN'S CLINICAL CENTER, PC 401(K) PROFIT SHARING PLAN","001","2001-01-01","ATLANTA CHILDREN'S CLINICAL CENTER, P.C.",,,"455 E. PACES FERRY ROAD, STE 212","SUITE 212","ATLANTA","GA","303053319",,,,,,,,,,,,,,,,,,"581918230","4042612666","621111",,,,,,,,,,,,,,,,,,,,,,,,,10,6,0,5,11,0,11,9,1,,"2E2F2G2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,6,,,,"2018-07-23T07:00:00-0500","JOY A MAXEY MD",,"2018-07-23T07:00:00-0500","JOY A MAXEY MD",,
"20180730124525P040098369585002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"TOTAL AUTOMATION GROUP, INC. 401(K) PROFIT SHARING","001","2014-01-01","TOTAL AUTOMATION GROUP, INC.",,,"61 INDUSTRIAL CENTER ROAD",,"TRAFFORD","AL","350716502",,,,,,,,,,,,,,,,,,"200216462","2056830255","238900",,,,,,,,,,,,,,,,,,,"2018-07-30T07:30:02-0500","JEFF HAWKINS",,,,,12,11,,,11,,11,11,,,"2E2J2K2T3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180730124525P040098369585003","2017-01-01","2017-12-31","2",,,"1",,,"1",,,,,,"BERKS PACKING COMPANY INC GROUP LIFE INSURANCE PLAN","501","1989-01-01","BERKS PACKING COMPANY INC",,,"319 BINGAMAN STREET, P.O. BOX 5919",,"READING","PA","196105919",,,,,,,"319 BINGAMAN STREET, P.O. BOX 5919",,"READING","PA","196105919",,,,,,,"230404560","6103767291","311610",,,,,,,,,,,,,,,,,,,,,,,,,142,117,24,,141,,,,,,,"4A4B4D4E4H4Q","1",,,,"1",,,,,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,120,"2",,,"2018-07-23T07:00:00-0500","DAVID MAURER",,"2018-07-23T07:00:00-0500","DAVID MAURER",,
"20180730124525P040098369585001","2017-01-01","2017-12-31","1",,,,,,"1",,,,,,"UNITED CRAFTS BENEFITS FUND","501","1973-08-22","UNITED CRAFTS BENEFIT FUND BOARD OF TRUSTEES",,,"415 WILLIS AVENUE",,"WILLISTON PARK","NY","11596",,,,,,,,,,,,,,,,,,"112252603","5168775008","485410",,,,,,,,,,,,,,,,,,,"2018-07-26T06:13:42-0500","DEBORAH SCIORTINO","2018-07-26T06:13:42-0500","LUIS SALAZAR",,,2517,2630,,,2630,,,,,25,,"4A4B4D4E","1",,"1",,"1",,"1",,,,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with incorrect/unrecognized electronic signature",,,"1",,,,,,,,,,,,,,,,,2517,"2",,,,,,,,,
"20180730124530P030040892047001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JGARVEY ENTERPRISES, INC. 401(K) PROFIT SHARING PLAN","001","2013-12-17","JGARVEY ENTERPRISES, INC.",,,"707 OVERLAND AVE.",,"WILMINGTON","DE","19804",,,,,,,,,,,,,,,,,,"464335990","3026502578","238300",,,,,,,,,,,,,,,,,,,"2018-07-30T12:44:22-0500","JEFFREY GARVEY",,,,,2,3,0,0,3,0,3,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180730124534P040098369777001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"RESOLVED ENERGY CONSULTING LLC 401K","001","2000-08-01","RESOLVED ENERGY CONSULTING LLC",,,"11044 RESEARCH BLVD","SUITE A-420","AUSTIN","TX","78759",,,,,,,,,,,,,,,,,,"743023797","5123314949","541600",,,,,,,,,,,,,,,,,,,"2018-07-30T08:39:58-0500","NITA STEVENS",,,,,9,6,0,3,9,0,9,8,0,,"2E2F2G2J2T3B3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180730124539P030004449957001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"DINEEQUITY, INC. 401(K) PLAN","002","2001-10-01","DINEEQUITY, INC.",,,"450 N. BRAND BLVD., 7TH FLOOR",,"GLENDALE","CA","91203",,,,,,,,,,,,,,,,,,"953038279","8186373676","722511",,,,,,,,,,,,,,,,,,,"2018-07-26T07:54:50-0500","GREG BEVER",,,,,1861,470,6,914,1390,5,1395,1305,0,,"2G2J2K2T3D2F",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0","0","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,911,,,,,,,,,,
"20180730124543P040063520973001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ABC BORING CO, INC. 401(K) PLAN AND TRUST","001","1978-01-01","ABC BORING, INC.",,,"30600 RYAN ROAD",,"WARREN","MI","480924953",,,,,,,,,,,,,,,,,,"381736610","5867512580","332700",,,,,,,,,,,,,,,,"ABC BORING CO, INC.","381736610","001","2018-07-30T08:39:54-0500","PAUL CEFAI",,,,,33,27,0,9,36,0,36,34,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,29,,,,,,"ABC BORING CO, INC. 401(K) PLAN AND TRUST",,,,
"20180730124546P040046169839001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"DUTCHLAND INC. 401K PROFIT SHARING PLAN","001","1997-07-01","DUTCHLAND INC.",,,"160 ROUTE 41",,"GAP","PA","175270549",,,,,,,,,,,,,,,,,,"232328819","7174421459","238900",,,,,,,,,,,,,,,,,,,"2018-07-30T12:45:18-0500","STEPHEN S GROSH",,,,,140,131,0,14,145,0,145,99,1,,"2E2F2G2J2K2S2T3D",,"1","0","0","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,124,,,,,,,,,,
"20180730124549P040063521389001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LOCHBRIDGE WELFARE BENEFITS PLAN","501","2014-03-01","LOCHBRIDGE",,,"150 WEST JEFFERSON","SUITE 1200","DETROIT","MI","48226",,,,,,,,,,,,,,,,,,"464553320","3134161001","541519",,,,,,,,,,,,,,,,,,,,,,,,,617,617,0,0,617,,,,,,,"4A4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,617,"2",,,"2018-07-30T07:00:00-0500","MOLLY MAYS",,,,,
"20180730124619P030004450085001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CEDA OF COOK COUNTY, INC. SAVINGS PLAN","001","1997-02-28","COMMUNITY AND ECONOMIC DEVELOPMENT ASSOCIATION OF COOK COUNTY, INC.",,,"567 W. LAKE STREET","SUITE 1200","CHICAGO","IL","60661",,,,,,,,,,,,,,,,,,"362597741","3127958865","624100",,,,,,,,,,,,,,,,,,,"2018-07-30T12:30:04-0500","GLEN OFENLOCH",,,,,438,268,0,173,441,0,441,403,0,,"2E2F2G2J2K3D",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,266,,,,,,,,,,
"20180730124620P040063522685001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BARTON MEMORIAL HOSPITAL HEALTH PROTECTION AND VISION CARE PLAN","502","1987-06-01","BARTON MEMORIAL HOSPITAL",,,"2170 SOUTH AVENUE",,"SOUTH LAKE TAHOE","CA","96150",,,,,,,,,,,,,,,,,,"946050274","5305423000","622000",,,,,,,,,,,,,,,,,,,"2018-07-30T12:40:23-0500","ELIZABETH STORK","2018-07-30T12:40:23-0500","ELIZABETH STORK",,,782,804,10,0,814,,,,,,,"4A4B4D4E4H","0","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,777,"2",,,,,,,,,
"20180730124651P030095594929001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"OSHKOSH DOOR COMPANY 401K PLAN","001","1998-01-01","OSHKOSH DOOR COMPANY",,,"2501 UNIVERSAL ST",,"OSHKOSH","WI","54904",,,,,,,,,,,,,,,,,,"391826087","9202336161","321900",,,,,,,,,,,,,,,,,,,"2018-07-30T08:43:27-0500","JULIE HOLCOMB",,,,,137,104,0,48,152,0,152,142,36,,"2E2F2G2J2K2S2T3D",,,"0","1","0",,"0","1","0","1","0",,"1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,102,,,,,,,,,,
"20180730134205P030091400311001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SAM LEVIN, INC. WELFARE BENEFIT PLAN","501","1962-06-29","LEVIN PARENT, LLC",,,"301 FITZ HENRY ROAD",,"SMITHTON","PA","154798715",,,,,,,,,,,,,,,,,,"823148052","7248722050","442110",,,,,,,,,,,,,,,,"SAM LEVIN, INC.","251075198","501","2018-07-30T13:32:42-0500","GUS GLYPTIS",,,,,712,831,3,0,834,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,710,"2",,,,,"SAM LEVIN, INC. WELFARE BENEFIT PLAN",,,,
"20180730134212P040090528631001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UNITED WAY OF KING COUNTY FLEXIBLE BENEFITS PLAN","501","1993-01-01","UNITED WAY OF KING COUNTY",,,"720 2ND AVE.",,"SEATTLE","WA","98104",,,,,,,,,,,,,,,,,,"910565555","2064613700","624200",,,,,,,,,,,,,,,,,,,"2018-07-30T13:39:02-0500","JIM YEARBY",,,,,132,139,3,0,142,,,,,,,"4A4B4D4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,132,"2",,,,,,,,,
"20180730134217P030091400551001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TULSA GALLERIA OF SMILES LLC 401(K) PROFIT SHARING PLAN & TRUST","001","2002-01-01","TULSA GALLERIA OF SMILES LLC",,,"8014 S 101ST EAST AVE SUITE 1",,"TULSA","OK","74133",,,,,,,,,,,,,,,,,,"203809485","9189990142","621210",,,,,,,,,,,,,,,,,,,"2018-07-30T01:42:14-0500","CHERYL EMAMI",,,,,1,18,0,2,20,0,20,17,0,,"2A2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,20,,,,,,,,,,
"20180730134219P040090529063001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GROUP LONG TERM DISABILITY","503","1977-10-01","TRINITY UNIVERSITY",,,"BUSINESS OFFICE, 210 NORTHRUP HALL","1 TRINITY PLACE","SAN ANTONIO","TX","78212",,,,,,,"BUSINESS OFFICE, 210 NORTHRUP HALL","1 TRINITY PLACE","SAN ANTONIO","TX","78212",,,,,,,"741109633","2109998065","611000",,,,,,,,,,,,,,,,,,,"2018-07-30T13:12:50-0500","TAMMY WEIBLEN",,,,,301,311,,,311,,311,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,301,"2",,,,,,,,,
"20180730134253P030003720409001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"HAWKINS, INC. LIFE, LTD & ADD EMPLOYEE BENEFIT PLAN","502","1991-12-01","HAWKINS INC",,,"2381 ROSEGATE",,"ROSEVILLE","MN","55113",,,,,,,,,,,,,,,,,,"410771293","6123316910","325900",,,,,,,,,,,,,,,,,,,"2018-07-30T13:41:50-0500","MICHELLE O'DONNELL",,,,,510,512,3,0,515,,,,,,,"4B4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,505,"2",,,,,,,,,
"20180730195811P040099277409001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE CITIZEN'S VOICE LIFE INSURANCE PLAN","508","2000-07-01","SCRANTON TIME LP",,,"149 PENN AVE",,"SCRANTON","PA","185032055",,,,,,,"149 PENN AVE",,"SCRANTON","PA","18503",,,,,,,"240717470","5703489188","511110","SCRANTON TIME LP",,"149 PENN AVE",,"SCRANTON","PA","185032055",,,,,,,"240717470","5703489188",,,,"2018-07-30T13:56:19-0500","GEORGE LYNETT",,,,,118,51,55,,106,,106,,,,,"4B4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,60,"2",,,,,,,,,
"20180730195916P040099279217001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE TIMES TRIBUNE DENTAL PLAN","511","2009-01-01","SCRANTON TIME LP",,,"149 PENN AVE",,"SCRANTON","PA","185032055",,,,,,,"149 PENN AVE",,"SCRANTON","PA","18503",,,,,,,"240717470","5703489188","511110","SCRANTON TIMES LP",,"149 PENN AVE",,"SCRANTON","PA","185032055",,,,,,,"240717470","5703489188",,,,"2018-07-30T13:55:07-0500","GEORGE LYNETT",,,,,135,156,,,156,,156,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,135,"2",,,,,,,,,
"20180730195957P040099280817001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POTTSVILLE REPUBLICAN INC PENSION PLAN","001","1968-01-01","POTTSVILLE REPUBLICAN INC",,,"111 MAHANTONGO ST",,"POTTSVILLE","PA","179013071",,,,,,,"111 MAHANTONGO ST",,"POTTSVILLE","PA","179013071",,,,,,,"231246990","5706223456","511110",,,,,,,,,,,,,,,,,,,"2018-07-30T13:53:58-0500","GEORGE LYNETT",,,,,146,19,76,39,134,12,146,,0,,"1A1I",,"0","0","1","0","0","0","1","0","1","0","1","1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,29,,,,,,,,,,
"20180730200007P030092191559001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MERCHANTS EXCHANGE MONEY PURCHASE PENSION PLAN","002","1981-01-01","MERCHANTS EXCHANGE",,,"200 SW MARKET ST STE 190",,"PORTLAND","OR","97201",,,,,,,,,,,,,,,,,,"930224840","5032284361","813000","MERCHANTS EXCHANGE",,"200 SW MARKET STREET STE 190",,"PORTLAND","OR","97201",,,,,,,"930224840","5032284361",,,,"2018-07-30T20:21:56-0500","ELIZABETH WAINWRIGHT",,,,,27,13,1,14,28,0,28,28,0,,"2G3D",,"1",,,,"1",,,,,,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180730200026P040099281649001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SCRANTON TIMES EMPLOYEE PENSION TRUST","001","1946-10-01","SCRANTON TIMES LP",,,"149 PENN AVE",,"SCRANTON","PA","185032055",,,,,,,"149 PENN AVE",,"SCRANTON","PA","185032055",,,,,,,"240717470","5703489118","511110",,,,,,,,,,,,,,,,,,,"2018-07-30T13:52:44-0500","GEORGE LYNETT",,,,,61,1,30,1,32,23,55,,,,"1A1B1I",,"0","0","1","0","0","0","1","0","1","0","1","1","0","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180730200135P030092194055001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DYNOMAX, INC. HEALTH AND WELFARE PLAN","503","2016-01-01","DYNOMAX, INC.",,,"1535 ABBOTT DR",,"WHEELING","IL","600905821",,,,,,,,,,,,,,,,,,"364301568","8476808833","423800",,,,,,,,,,,,,,,,,,,"2018-07-30T09:32:53-0500","MAURA ZIC",,,,,150,165,,,165,,165,,,,,"4A4B4D4E4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,150,"2",,,,,,,,,
"20180730200355P040004007653001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RADNET EMPLOYEE BENEFIT PLAN","501","2001-01-01","RADNET MANAGEMENT, INC.",,,"1516 COTNER AVE",,"LOS ANGELES","CA","90025",,,,,,,,,,,,,,,,,,"954377348","3104452847","621510",,,,,,,,,,,,,,,,,,,"2018-07-30T20:03:01-0500","RUTH WILSON","2018-07-30T19:14:23-0500","ANNA WILLIAMS",,,5299,5700,,,5700,,,,,,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,5299,"2",,,,,,,,,
