"20180731190729P030003875321001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"LA MAISON, INC. RETIREMENT PLAN","001","2011-06-28","LA MAISON, INC.",,,"4678 WINDSONG PARK DR",,"COLLIERVILLE","TN","38017",,,,,,,,,,,,,,,,,,"452634285","9016528949","541600",,,,,,,,,,,,,,,,"BRIGGS VENTURES, INC.","452634285",,"2018-07-31T20:07:09-0500","GAIL J. BRIGGS",,,,,6,7,0,0,7,0,7,2,0,,"2E2G2R3D3H",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,"BRIGGS VENTURES, INC. RETIREMENT PLAN",,,,
"20180731190744P040093786999001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"EUROKERA NORTH AMERICA, INC. 401(K) PLAN","001","1996-12-01","EUROKERA NORTH AMERICA, INC.",,,"140 SOUTHCHASE BLVD",,"FOUNTAIN INN","SC","296440920",,,,,,,,,,,,,,,,,,"571011612","8649638082","335200",,,,,,,,,,,,,,,,,,,"2018-07-31T19:07:26-0500","JAMES VOGEL",,,,,155,179,0,17,196,0,196,132,0,,"2G2J2K2E",,"0","0","1","0","0","0","1","0","1","0","0","1","0","1","6","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,137,,,,,,,,,,
"20180731191202P030071785693001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LOCUST VALLEY LAWN SPRINKLERS PROFIT SHARING PLAN","001","1988-08-30","LOCUST VALLEY IRRIGATION INC",,,"11 LEBRITTON STREET",,"LOCUST VALLEY","NY","11560",,,,,,,,,,,,,,,,,,"112630471","5166717591","238900","LOCUST VALLEY IRRIGATION INC",,"11 LEBRITTON STREET",,"LOCUST VALLEY","NY","11560",,,,,,,"112630471","5166717591",,,,"2018-07-31T12:02:41-0500","JOAN DOMARADSKI",,,,,3,3,,,3,,3,3,,,"2E",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180731191202P030071785693005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WILLIAM J. MAUZY PROFIT SHARING PLAN","001","1983-12-01","WILLIAM J. MAUZY, A SOLE PROPRIETOR",,,"800 HENNEPIN AVENUE","800","MINNEAPOLIS","MN","55403",,,,,,,,,,,,,,,,,,"821504253","6123409108","541110",,,,,,,,,,,,,,,,,"411710445",,"2018-07-31T15:30:08-0500","WILLIAM J MAUZY",,,,,1,1,,,1,,1,1,,,"2A2E3B3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180731191219P030071786381001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PACIFIC CATARACT AND LASER INSTITUTE HEALTH CARE BENEFITS PLAN","501","1994-01-01","PACIFIC CATARACT AND LASER INSTITUTE, INC. PC",,,"2517 NE KRESKY AVE",,"CHEHALIS","WA","985322409",,,,,,,"2517 NE KRESKY AVE",,"CHEHALIS","WA","985322409",,,,,,,"911394965","3607488632","621493",,,,,,,,,,,,,,,,,,,"2018-07-31T19:09:58-0500","KATHY MCWILLIAMS","2018-07-31T19:09:58-0500","KATHY MCWILLIAMS",,,374,381,1,0,382,0,382,,,,,"4A4B4D4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,374,"2",,,,,,,,,
"20180731191508P030071792973003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BRACES R US, INC. 401(K) PROFIT SHARING PLAN","001","2006-01-01","BRACES R US, INC.",,,"1431 N. FILLMORE ST., STE 100",,"TWIN FALLS","ID","83301",,,,,,,,,,,,,,,,,,"721558074","2087370006","621210",,,,,,,,,,,,,,,,,,,"2018-07-23T07:46:28-0500","TROY WILLIAMS",,,,,2,4,0,0,4,0,4,4,0,,"2E2G2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180731191556P040093794311001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GROUP TERM LIFE INSURANCE PLAN FOR EMPLOYEES OF HPC FOODS, LTD.","501","1975-07-01","HPC FOODS, LTD.",,,"288 LIBBY ST",,"HONOLULU","HI","968193950",,,,,,,"288 LIBBY ST",,"HONOLULU","HI","968193950",,,,,,,"821607889","8088482431","311900",,,,,,,,,,,,,,,,"HPC FOODS, LTD.","821607889","501","2018-07-31T19:15:37-0500","MANIPHONE MALAVONG",,,,,158,171,,,171,,171,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,"2",,,,,"GROUP TERM LIFE INSURANCE PLAN FOR EMPLOYEES OF HPC FOODS, LTD.",,,,
"20180731191839P040093796503001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SANTOS ORGANIZATIONAL STRATEGIES, LLC SELF-EMPLOYED 401K PLAN","401","2012-12-19","SANTOS ORGANIZATIONAL STRATEGIES, LLC",,"MAREA SANTOS","19 ROBINWOOD AVE",,"NEEDHAM","MA","024922112",,,,,,,"19 ROBINWOOD AVE",,"NEEDHAM","MA","024922112",,,,,,,"473052414","6178347315","541990",,,,,,,,,,,,,,,,,,,"2018-07-31T19:15:29-0500","MAREA SANTOS","2018-07-31T19:15:29-0500","MAREA SANTOS",,,1,1,,,1,,1,,,,"2J2E3B",,"0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180731191859P040093796823001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROBERTSON INVESTMENT PLAN","001","2008-01-01","DBR & DKR INVESTMENTS",,"DAVID ROBERTSON","2600 WASHINGTONIA DR",,"MELBOURNE","FL","329347835",,,,,,,"2600 WASHINGTONIA DR",,"MELBOURNE","FL","329347835",,,,,,,"262105826","3217953655","531110",,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,,"2E2J3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-31",,,,,,"1",,,,,,,,,,,,,,,,,1,,,,"2018-07-31T00:00:00-0500","DAVID ROBERTSON",,"2018-07-31T00:00:00-0500","DAVID ROBERTSON",,
"20180731191922P040003065593001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NORTHCENTRAL UNIVERSITY PLAN","501","2008-01-01","NORTHCENTRAL UNIVERSITY",,,"8667 E HARTFORD DRIVE","SUITE 100","SCOTTSDALE","AZ","85255",,,,,,,,,,,,,,,,,,"860930587","8555522010","611000",,,,,,,,,,,,,,,,,,,"2018-07-31T19:12:09-0500","JOHN SHANK",,,,,705,834,8,0,842,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,701,"2",,,,,,,,,
"20180731192001P030071804349001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"UPPER CUMBERLAND ANESTHESIA ASSOCIATES, PC 401(K) PROFIT SHARING PLAN","002","1980-03-01","UPPER CUMBERLAND ANESTHESIA ASSOCIATES, P.C.",,,"605 N WILLOW AVE",,"COOKEVILLE","TN","38501",,,,,,,,,,,,,,,,,,"621079934","9315287877","621399",,,,,,,,,,,,,,,,,,,"2018-07-31T19:18:02-0500","LARRY EPPS",,,,,26,21,1,3,25,0,25,25,0,,"2E2G2J2R2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,23,,,,,,,,,,
"20180731192105P040093798535001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"FOOTHILL HEALTH CENTER 401(K) PLAN","001","2009-01-01","SAN JOSE FOOTHILL FAMILY COMMUNITY CLINIC",,,"2670 S WHITE RD STE 200",,"SAN JOSE","CA","951482073",,,,,,,,,,,,,,,,,,"770440944","4086937383","622000",,,,,,,,,,,,,,,,,,,"2018-07-31T19:20:58-0500","CARLOS GARCIA","2018-07-31T19:20:58-0500","CARLOS GARCIA",,,517,550,0,4,554,0,554,231,1,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,513,,,,,,,,,,
"20180731192300P030071810541001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"RIVER TRAILS INC 401(K) PLAN","001","2008-06-14","RIVER TRAILS INC","ALBERT LEA/AUSTIN KOA",,"14020 WASH FAYARD ROAD",,"BILOXI","MS","39532",,,,,,,,,,,,,,,,,,"262814112","8502749723","721210",,,,,,,,,,,,,,,,,,,"2018-07-31T19:22:51-0500","CHARLES R. HULETT","2018-07-31T19:22:51-0500","CHARLES R. HULETT",,,2,2,0,0,2,0,2,1,0,,"2E2F2G2J2K2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180731192302P030071810845002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"THE MEDURI FARMS, INC EMPLOYEE INSURANCE PLAN","501","1998-01-01","MEDURI FARMS, INC",,,"12375 SMITHFIELD RD","P.O. BOX 636","DALLAS","OR","97338",,,,,,,,,,,,,,,,,,"930864674","5036230308","311400","DOMINIC MEDURI",,"PO BOX 636",,"DALLAS","OR","97338",,,,,,,"930864674","5036230308",,,,,,,,,,310,369,,,369,,,,,,,"4A4B4D4E4F4L","1",,,,"1",,,,,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-31",,,,,,,,,,,,,,,,,,,,,,,,"2",,,"2018-07-31T07:00:00-0500","DOMINIC MEDURI",,,,,
"20180731192302P030071810845001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"DONALD W. BISHOP PROFIT SHARING PLAN","001","1983-09-30","DONALD W. BISHOP JR",,,"115 SHERWOOD DRIVE",,"BROCKPORT","NY","14420",,,,,,,,,,,,,,,,,,"161148911","5855895262","621210",,,,,,,,,,,,,,,,,,,"2018-06-25T07:11:29-0500","DONALD W. BISHOP","2018-06-25T07:11:29-0500","DONALD W. BISHOP",,,3,3,,,3,,3,,,,"2E",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180731192323P040003065641001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"NORTHBAY HEALTHCARE 403(B) RETIREMENT PLAN","003","1989-01-01","NORTHBAY HEALTHCARE CORPORATION",,,"4500 BUSINESS CENTER DRIVE",,"FAIRFIELD","CA","945346888",,,,,,,,,,,,,,,,,,"680046750","7076465000","622000",,,,,,,,,,,,,,,,,,,"2018-07-31T19:21:44-0500","JAMES ANDERSEN",,,,,3256,2675,54,597,3326,5,3331,3329,0,,"2F2G2L2M2R2S2T",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","2","1","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2608,,,,,,,,,,
"20180731192659P040004125269001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MANN PARTNERS 401(K) RETIREMENT PLAN","002","1999-01-01","ALFRED E. MANN FOUNDATION FOR SCIENTIFIC RESEARCH",,,"25134 RYE CANYON LOOP","SUITE 200","SANTA CLARITA","CA","91355",,,,,,,,,,,,,,,,,,"954002032","6617026700","541700",,,,,,,,,,,,,,,,,,,"2018-07-31T15:26:35-0500","KAREN MORRIS",,,,,340,179,3,152,334,0,334,329,8,,"2E2F2G2J2K2S2T3D3F3H",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,238,,,,,,,,,,
"20180731192756P040003065769001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NEW FASHION PORK WELFARE BENEFIT PLAN","501","1996-07-01","NEW FASHION PORK, LLP",,,"PO BOX 244","164 INDUSTRIAL PARK","JACKSON","MN","56143",,,,,,,,,,,,,,,,,,"411958151","5078474610","112210",,,,,,,,,,,,,,,,,,,"2018-07-31T19:23:50-0500","JANET SPARKS",,,,,379,345,3,0,348,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,378,"2",,,,,,,,,
"20180728222032P030092124177001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RC&B HOLDINGS CORP. PROFIT SHARING PLAN","001","2009-07-09","RC&B HOLDINGS CORP.",,,"1733 N.E. 3RD AVE.",,"CAPE CORAL","FL","33909",,,,,,,,,,,,,,,,,,"270535884","2398871907","445120","RC&B HOLDINGS CORP.",,"1733 N.E. 3RD AVE.",,"CAPE CORAL","FL","33909",,,,,,,"270535884","2398871907",,,,"2018-07-28T22:18:33-0500","R. CARLENE LANGBAUER",,,,,1,1,0,0,1,0,1,1,0,,"2E2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180728223424P040060771005001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","1","0","0",,"EHW SERVICES, II INC. 401(K) PLAN","001","2014-05-06","EHW SERVICES II INC",,,"2103 LAKE BALDWIN LN UNIT 101",,"ORLANDO","FL","328146954",,,,,,,"2103 LAKE BALDWIN LN UNIT 101",,"ORLANDO","FL","328146954",,,,,,,"465555266","4045030562","624410",,,,,,,,,,,,,,,,,,,"2018-07-28T22:34:00-0500","EUGENE WILLIAMS",,,,,5,4,0,0,4,0,4,0,1,,"2E2F2G2J2K2R3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,"2",,,,,,,,,
"20180727230652P030037181519001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MONUMENT REAL ESTATE MANAGEMENT, INC. 401(K) PLAN","001","2014-02-14","MONUMENT REAL ESTATE MANAGEMENT, INC.",,,"PO BOX 19473",,"EUCLID","OH","44119",,,,,,,,,,,,,,,,,,"464842089","2163746985","531310",,,,,,,,,,,,,,,,,,,"2018-07-27T23:06:20-0500","ANGELA THOMPSON",,,,,2,2,0,0,2,0,2,2,,,"2E2J2K2F2G3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180727230826P030037181567001","2017-02-03","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"JHND, INC. 401(K) PLAN","001","2017-02-03","JHND, INC.",,,"10014 THOUGHTFUL SPOT WAY",,"RALEIGH","NC","27614",,,,,,,,,,,,,,,,,,"815267144","3015296522","624100",,,,,,,,,,,,,,,,,,,"2018-07-27T23:04:35-0500","JOSEPH ALEXANDER","2018-07-27T23:04:35-0500","JOSEPH ALEXANDER",,,0,2,0,0,2,0,2,2,0,,"2E2F2G2J2K3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180728000210P030037183903001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"BRIDGESTONE METALPHA USA, INC. HEALTH AND WELFARE PLAN","501","1995-09-01","BRIDGESTONE METALPHA USA, INC.",,,"570 INTERNATIONAL DRIVE",,"CLARKSVILLE","TN","37040",,,,,,,,,,,,,,,,,,"621552127","9315522112","332900",,,,,,,,,,,,,,,,,,,,,,,,,385,415,0,0,415,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-28",,,,,,"1",,,,,,,,,,,,,,,,,385,"2",,,"2018-07-27T03:00:00-0500","TRICIA CALLAHAN",,,,,
"20180728001031P040058840637001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"L&A VENTURES, INC. 401(K) PROFIT SHARING PLAN","001","2016-03-25","L&A VENTURES, INC.",,,"3461 FINNIAN WAY",,"DUBLIN","CA","94568",,,,,,,,,,,,,,,,,,"812017485","5103005255","722511",,,,,,,,,,,,,,,,,,,"2018-07-28T00:08:07-0500","AARON NICHOLS",,,,,2,3,0,0,3,0,3,2,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180728004209P040003721093002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"JONATHAN SENIOR CARE INC. RETIREMENT PLAN","001","2014-10-16","JONATHAN SENIOR CARE INC.",,,"42 EAGLE ROCK AVENUE",,"ROSELAND","NJ","07068",,,,,,,,,,,,,,,,,,"472215048","9736524541","623000",,,,,,,,,,,,,,,,,,,"2018-07-28T01:19:51-0500","GWENDOLYN MONANGAI",,,,,2,2,0,0,2,0,2,2,0,,"2E2G2R3D3H",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180728020907P040093780145001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RIPIT INVESTMENTS, INC. 401(K) PLAN","001","2016-06-25","RIPIT INVESTMENTS, INC.",,,"107 INVERNESS DR",,"TROPHY CLUB","TX","76262",,,,,,,,,,,,,,,,,,"813083798","6014169140","713100",,,,,,,,,,,,,,,,,,,"2018-07-28T02:08:57-0500","PHILLIP JACKSON","2018-07-28T02:08:57-0500","PHILLIP JACKSON",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-28","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
