"20180629142916P030020025901001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"ROSE CASUAL DINING LP","503","1998-01-01","ROSE CASUAL DINING LP",,,"29 FRIENDS LANE",,"NEWTOWN","PA","18940",,,,,,,,,,,,,,,,,,"232860937","2155799220","722511",,,,,,,,,,,,,,,,,,,"2018-06-29T14:27:25-0500","PAUL ROCKELMANN",,,,,263,0,0,0,0,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-06-29","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,261,"2",,,,,,,,,
"20180629143008P030020026925001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ROBIN E SUTTON DDS INC 401K PROFIT SHARING PLAN","001","2016-01-01","ROBIN E. SUTTON, DDS, INC.",,,"325 SOUTH MARKET STREET",,"WOOSTER","OH","44691",,,,,,,,,,,,,,,,,,"474078191","4805186209","621210",,,,,,,,,,,,,,,,,,,"2018-06-29T14:54:47-0500","ROBIN E. SUTTON",,,,,7,3,0,0,3,0,3,3,0,,"2E2F2G2J2K3D",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-06-29","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180629143255P030020029789001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INSPIRAGE, LLC MEDICAL PLAN","501","2012-03-01","INSPIRAGE, LLC",,,"BELLEVUE CORPORATE PLAZA 600 108TH","NO 540","BELLEVUE","WA","98004",,,,,,,"BELLEVUE CORPORATE PLAZA 600 108TH","NO 540","BELLEVUE","WA","98004",,,,,,,"113818993","2063001297","541512",,,,,,,,,,,,,,,,,,,,,,,,,198,188,,,188,,188,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-29",,,,,,"1",,,,,,,,,,,,,,,,,198,"2",,,"2018-06-25T00:00:00-0500","DEL CLARK",,"2018-06-25T00:00:00-0500","DEL CLARK",,
"20180629143257P040029595297001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HEGG COMPANIES DENTAL PLAN","503","2000-09-01","HEGG COMPANIES, INC.",,,"1300 W 57TH ST",,"SIOUX FALLS","SD","57108",,,,,,,,,,,,,,,,,,"460406130","6053362111","531390",,,,,,,,,,,,,,,,,,,"2018-06-29T14:32:51-0500","TOM BAHRENFUSS",,,,,108,114,0,0,114,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-29","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,108,"2",,,,,,,,,
"20180629143307P030020030029001","2017-12-01","2017-12-31","2",,,,,"1",,,,,,,"VAIL SYSTEMS INCORPORATED CONSOLIDATED HEALTH & WELFARE PLAN","501","2011-12-01","VAIL SYSTEMS INCORPORATED",,,"570 LAKE COOK ROAD, SUITE 400",,"DEERFIELD","IL","60015",,,,,,,,,,,,,,,,,,"363806321","8003608245","517000",,,,,,,,,,,,,,,,,,,,,,,,,124,144,0,0,144,,,,,,,"4A4B4D4E4F4H4L","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2018-06-29",,,,,,"1",,,,,,,,,,,,,,,,,124,"2",,,"2018-06-29T03:00:00-0500","HOWARD SHAW",,,,,
"20180629091613P040026881047001","2017-01-01","2017-12-31","1",,,,,,,,,,,,"FUTURA TITLE & ESCROW CORPORATION EMPLOYEE BENEFIT PLAN","501","2016-01-01","FUTURA TITLE & ESCROW CORPORATION",,,"380 EAST PARKCENTER BOULEVARD,","SUITE 105","BOISE","ID","83706",,,,,,,,,,,,,,,,,,"611764146","2089559675","531390",,,,,,,,,,,,,,,,,,,,,,,,,589,589,0,0,589,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-06-29",,,,,,"1",,,,,,,,,,,,,,,,,589,"2",,,"2018-06-28T03:00:00-0500","KATHY BRASHEAR",,,,,
"20180629091629P040026881671001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INTERACTIVE INFORMATION SYSTEM 401(K) PROFIT SHARING PLAN & TRUST","001","2007-01-01","INTERACTIVE INFORMATION SYSTEM",,,"824 ELMWOOD PARK BLVD STE 290",,"HARAHAN","LA","70123",,,,,,,,,,,,,,,,,,"721472373","5043651500","541519",,,,,,,,,,,,,,,,,,,"2018-06-29T09:16:26-0500","NICOLE VILLEMARETTE PITTMAN",,,,,3,2,0,1,3,0,3,3,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-06-29","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180705084008P040038213175001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR PHARMACY PLAN","527","2009-01-01","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660667416","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:40:02-0500","MARIEMI SIERRA",,,,,7449,6757,692,0,7449,,,,,,,"4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,6757,"2",,,,,,,,,
"20180705084008P030030421341001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BANCO POPULAR NORTH AMERICA EMPLOYEE BENEFITS PLAN","501","1999-01-01","BANCO POPULAR NORTH AMERICA",,,"11 WEST 51ST STREET",,"NEW YORK","NY","10019",,,,,,,,,,,,,,,,,,"522126008","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:39:38-0500","MARIEMI SIERRA",,,,,866,866,0,0,866,,,,,,,"4A4B4D4E4F4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","9","1","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,866,"2",,,,,,,,,
"20180705084011P040038213207001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHS INC EMPLOYEE ASSISTANCE PLAN","520","1992-01-01","CHS INC",,,"PO BOX 64089 MS664",,"ST. PAUL","MN","551640089",,,,,,,,,,,,,,,,,,"410251095","6513554568","424990",,,,,,,,,,,,,,,,,,,"2018-07-05T08:39:26-0500","TIMOTHY N. SKIDMORE EVP CFO",,,,,11020,10648,0,0,10648,0,,,,,,"4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11020,"2",,,,,,,,,
"20180705084111P040038213991001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR BPNA BUSINESS TRAVEL ACCIDENT","508","1987-07-01","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660667416","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:40:54-0500","MARIEMI SIERRA",,,,,8169,8169,0,0,8169,,,,,,,"4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,8169,"2",,,,,,,,,
"20180705084114P040001073737001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR PR LIFE INS PLAN","503","1995-01-01","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660667416","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:40:24-0500","MARIEMI SIERRA",,,,,6854,6854,0,0,6854,,,,,,,"4B4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,6854,"2",,,,,,,,,
"20180705084215P030030424173001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR MEDICAL PLAN FOR PR SUBSIDIARIES","501","1999-01-01","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660667416","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:41:46-0500","MARIEMI SIERRA",,,,,7528,6729,716,0,7445,,,,,,,"4A4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","14","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,6774,"2",,,,,,,,,
"20180705084218P040038214791001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR, INC ONSITE HEALTH & WELLNESS CENTER","528","2014-10-03","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660561870","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:41:20-0500","MARIEMI SIERRA",,,,,6541,6541,0,0,6541,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","0",,"1","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,6541,"2",,,,,,,,,
"20180705084219P040038214807001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR LTD PLAN","515","1996-01-01","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660667416","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:42:08-0500","MARIEMI SIERRA",,,,,6728,6728,0,0,6728,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,6728,"2",,,,,,,,,
"20180705084320P040001073849001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"POPULAR SHORT TERM DISABILITY","526","2005-07-01","POPULAR, INC.",,,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,,,,,,,,,,,,"660667416","7877230077","522110","POPULAR, INC. BENEFITS COMMITTEE",,"PO BOX 362708 CODE 917","1500 PONCE DE LEON STOP 22 FLOOR 5","SAN JUAN","PR","009362708",,,,,,,"660707106","7877230077",,,,"2018-07-05T08:42:35-0500","MARIEMI SIERRA",,,,,6811,6811,0,0,6811,,,,,,,"4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,6811,"2",,,,,,,,,
"20180705084400P040001073881001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ZOETIS SEVERANCE PLAN","503","2014-01-01","ZOETIS INC.",,,"10 SYLVAN WAY",,"PARSIPPANY","NJ","07054",,,,,,,,,,,,,,,,,,"460696167","9738227000","325410",,,,,,,,,,,,,,,,,,,,,,,,,3941,3950,0,0,3950,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-05",,,,,,"1",,,,,,,,,,,,,,,,,3941,"2",,,"2017-07-02T07:00:00-0500","STEVEN BATTAGLIA",,,,,
"20180705084418P030030426221001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GREGORY P SCOTT DDS PA 401(K) PROFIT SHARING PLAN & TRUST","001","1994-01-01","GREGORY P SCOTT DDS PA",,,"5110 SOUTH LAKELAND DRIVE",,"LAKELAND","FL","33813",,,,,,,,,,,,,,,,,,"593249484","8637091941","621210",,,,,,,,,,,,,,,,,,,"2018-07-05T08:44:15-0500","EDWARD ROJAS",,,,,10,10,0,0,10,0,10,10,0,,"2A2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180705084508P040040341809001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LAWRENCE R. FINE, DDS & ASSOC, LTD 401(K) PLAN","005","2000-01-01","LAWRENCE R. FINE, DDS & ASSOC, LTD",,,"1100 LAKE ST., SUITE 140",,"OAK PARK","IL","60301",,,,,,,,,,,,,,,,,,"362869547","7083831234","621210",,,,,,,,,,,,,,,,,,,"2018-07-05T08:01:54-0500","LAWRENCE R. FINE, DDS","2018-07-05T08:01:54-0500","LAWRENCE R. FINE, DDS",,,8,5,0,1,6,0,6,6,0,,"2E2G2J3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180705084508P040040341809002","2017-01-01","2017-12-31","2",,"1",,,,,,,,,,"WASHING SYSTEMS LLC","501","2017-01-01","WASHING SYSTEMS LLC",,"CLIFF DIETRICH","167 COMMERCE BLVD",,"LOVELAND","OH","45140",,,,,,,,,,,,,,,,,,"043719677","5132398191","541700",,,,,,,,,,,,,,,,,,,"2018-07-05T08:10:06-0500","CLIFF DIETRICH","2018-07-05T08:10:06-0500","CLIFF DIETRICH",,,102,102,0,0,102,,,,,,,"4B4D4E4A4H4Q","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,102,"2",,,,,,,,,
"20180705084523P040040342385001","2017-04-03","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"RED AERO, INC. 401(K) PLAN","001","2017-04-03","RED AERO, INC.",,,"900 N BLUE MOUND RD, SUITE 144",,"SAGINAW","TX","76131",,,,,,,,,,,,,,,,,,"821081013","6822670430","488990",,,,,,,,,,,,,,,,,,,"2018-07-05T08:40:18-0500","LINDA WATSON",,,,,0,2,0,0,2,0,2,1,0,,"2A2E2J2K2F2G3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180705084627P030030428413001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LONG TERM CARE PLAN","524","2005-03-01","CHS INC",,,"PO BOX 64089 MS 664",,"ST. PAUL","MN","551640089",,,,,,,,,,,,,,,,,,"410251095","6513554568","424990",,,,,,,,,,,,,,,,,,,"2018-07-05T08:46:09-0500","TIMOTHY N. SKIDMORE EVP CFO",,,,,105,103,0,0,103,0,,,,,,"4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,105,"2",,,,,,,,,
"20180705084628P040040345777001","2017-01-01","2017-12-31","4","M","0","0","0","0","0","0","0","0","0",,"LIGGETT GROUP INC. MASTER TRUST FOR DEFINED BENEFIT PLANS","010",,"LIGGETT & MYERS HOLDINGS INC.",,,"4400 BISCAYNE BLVD 10TH FLOOR",,"MIAMI","FL","33137",,,,,,,,,,,,,,,,,,"510413146","3055798000",,"LIGGETT GROUP INC. EMPLOYEE BENEFITS COMMITTEE",,"4400 BISCAYNE BLVD 10TH FLOOR",,"MIAMI","FL","33137",,,,,,,"561136469","3055798000",,,,"2018-07-05T08:25:29-0500","JAMES B KIRKLAND III",,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180705084649P030039818711001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HARBOR AMERICA HOLDINGS EMPLOYEE BENEFITS PLAN","501","2013-01-01","HARBOR AMERICA HOLDINGS",,,"21977 EAST WALLIS DRIVE",,"PORTER","TX","77365",,,,,,,,,,,,,,,,,,"010738710","2815772610","561300",,,,,,,,,,,,,,,,,,,"2018-07-05T08:40:43-0500","KARINA TORRES",,,,,6079,3936,0,0,3936,,,,,,,"4B4D4E4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6079,"2",,,,,,,,,
"20180705084903P030039822263001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"S&L NOVA, INC. 401(K) PROFIT SHARING PLAN","001","2014-04-23","S&L NOVA, INC.",,,"8344 HALL RD.","SUITE 114","UTIEA","MI","48314",,,,,,,,,,,,,,,,,,"465481593","5862540672","621610",,,,,,,,,,,,,,,,,,,"2018-07-05T08:46:11-0500","SHARLENE NOVA",,,,,6,13,0,0,13,0,13,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
