"20180710175830P040031570861002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OAKLAND CITY UNIVERSITY EMPLOYEE ASSISTANCE PLAN","503","2005-01-01","OAKLAND CITY UNIVERSITY",,,"138 NORTH LUCRETIA",,"OAKLAND CITY","IN","47660",,,,,,,"138 NORTH LUCRETIA",,"OAKLAND CITY","IN","47660",,,,,,,"350869063","8127491242","611000",,,,,,,,,,,,,,,,,,,,,,,,,191,220,,,220,,,,,,,"4Q","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,191,"2",,,"2018-07-10T07:00:00-0500","CHERYL YATES",,,,,
"20180710175830P040031570861003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TECH, INC. EMPLOYEE HEALTH CARE PLAN","501","1993-01-01","TECH, INC.",,"JIM PRESTON","PO BOX 399",,"HUTCHINSON","KS","67504",,,,,,,"1300 EAST AVENUE A",,"HUTCHINSON","KS","67501",,,,,,,"480798502","6206631596","624100",,,,,,,,,,,,,,,,,,,,,,,,,104,102,1,,103,,,,,,,"4A4D4F4H","1",,,"1","1",,,"1",,,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,104,"2",,,"2018-07-10T07:00:00-0500","JIM PRESTON",,,,,
"20180710180005P030049614199001","2017-08-01","2017-12-31","2",,,,,"1",,,,,,,"SUCCESS PARTNERS HOLDING CO. MEDICAL PLAN","502","2009-08-01","SUCCESS PARTNERS HOLDING CO.",,,"5800 DEMOCRACY DRIVE",,"PLANO","TX","75024",,,,,,,,,,,,,,,,,,"752579745","9724025150","541990",,,,,,,,,,,,,,,,,,,,,,,,,102,101,0,0,101,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,102,"2",,,"2018-07-10T03:00:00-0500","JOE O'CONNOR",,,,,
"20180710180012P040024569871001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CLINICAL INNOVATIONS HEALTH AND WELFARE PLAN","501","2007-01-01","CLINICAL INNOVATIONS, LLC",,,"747 WEST 4170 SOUTH",,"MURRAY","UT","84123",,,,,,,,,,,,,,,,,,"203589496","8012608200","339110",,,,,,,,,,,,,,,,,,,,,,,,,153,153,1,0,154,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,153,"2",,,"2018-07-10T03:00:00-0500","HEATHER WONG",,,,,
"20180710180153P030049617447001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BAY AREA DISCOVERY MUSEUM 403(B)PLAN","001","1993-03-29","BAY AREA DISCOVERY MUSEUM",,,"557 MCREYNOLDS ROAD",,"SAUSALITO","CA","94965",,,,,,,,,,,,,,,,,,"680033227","4152897271","712100",,,,,,,,,,,,,,,,,,,"2018-07-10T18:01:29-0500","MICHELLE HOPE MARTINEZ",,,,,107,67,52,,119,,119,74,3,,"2L2M",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,58,,,,,,,,,,
"20180710180202P030049617815001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BROUCARET PROFIT SHARING PLAN & TRUST","001","1968-01-01","ROBERT BROUCARET",,,"425 POTRERO AVENUE",,"SAN FRANCISCO","CA","94110",,,,,,,,,,,,,,,,,,"941519464","4156262703","541219","ROBERT BROUCARET",,"425 POTRERO AVENUE",,"SAN FRANCISCO","CA","94110",,,,,,,"941519464","4156262703",,,,"2018-07-08T15:48:28-0500","ROBERT BROUCARET",,,,,2,2,,,2,,2,,,,"2E2G3D","4B","1",,"1",,"1",,"1",,,,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,2,"2",,,,,,,,,
"20180710180202P030049617815003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"PROFIT SHARING PLAN","004","1997-01-01","ALEX W. TOM","ALEX W. TOM DDS","ALEX W. TOM","1675 WEDGEWOOD DRIVE",,"HILLSBOROUGH","CA","940107224",,,,,,,,,,,,,,,,,,"770333145","4083568101","621210",,,,,,,,,,,,,,,,,,,"2018-07-10T10:47:04-0500","ALEX W. TOM",,,,,3,3,,,3,,3,3,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180710180202P030049617815004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MONEY PURCHASE PLAN","005","1999-01-01","ALEX W. TOM","ALEX W. TOM DDS","ALEX W. TOM","1675 WEDGEWOOD DRIVE",,"HILLSBOROUGH","CA","940107224",,,,,,,,,,,,,,,,,,"770333145","4083568101","621210",,,,,,,,,,,,,,,,,,,"2018-07-10T10:45:29-0500","ALEX W. TOM",,,,,3,3,,,3,,3,3,,,"2C",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180710180329P030049620295001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MARY WASHINGTON HEALTHCARE WELFARE BENEFIT PLANS","508","2005-01-01","MARY WASHINGTON HEALTHCARE",,,"1001 SAM PERRY BOULEVARD",,"FREDERICKSBURG","VA","22401",,,,,,,,,,,,,,,,,,"541240646","5407412500","622000",,,,,,,,,,,,,,,,,,,,,,,,,2231,3500,0,0,3500,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","4",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,2231,"2",,,"2018-07-10T03:00:00-0500","MARKEETA ROBINSON",,,,,
"20180710180351P030049621095001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DOUGLAS BUCHANAN, ATTORNEY AT LAW, A PROFESSIONAL CORPORATION PROFIT SHARING PLAN","002","1989-01-01","DOUGLAS BUCHANAN, ATTORNEY AT LAW A PROFESSIONAL CORPORATION",,,"1705 ROYAL COVE COURT",,"VIRGINIA BEACH","VA","23454",,,,,,,,,,,,,,,,,,"770544334","7609203310","541110",,,,,,,,,,,,,,,,"DOUGLAS BUCHANAN, ATTORNEY AT LAW, APC",,,"2018-07-10T18:03:18-0500","DOUGLAS BUCHANAN","2018-07-10T18:03:19-0500","DOUGLAS BUCHANAN",,,4,3,1,0,4,0,4,4,0,,"2E3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,3,,,,,,"DOUGLAS BUCHANAN, ATTORNEY AT LAW, APC PROFIT SHARING PLAN",,,,
"20180710180529P040024572175001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"EQUIPOISE CORPORATION MEDICAL & DENTAL WELFARE PLANS","501","1989-07-01","EQUIPOISE CORPORATION",,,"600 KASOTA AVENUE NE",,"MINNEAPOLIS","MN","55414",,,,,,,,,,,,,,,,,,"411301812","9529379611","441110",,,,,,,,,,,,,,,,,,,,,,,,,116,116,0,0,116,,,,,,,"4A4D",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,116,"2",,,"2018-07-10T03:00:00-0500","CINDY LUOMA",,,,,
"20180710180538P040031587277001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"EQUIPOISE CORPORATION ANCILLARY BENEFIT PLANS","502","1989-07-01","EQUIPOISE CORPORATION",,,"600 KASOTA AVENUE NE",,"MINNEAPOLIS","MN","55414",,,,,,,,,,,,,,,,,,"411301812","9529379611","441110",,,,,,,,,,,,,,,,,,,,,,,,,139,134,0,0,134,,,,,,,"4B4F4H4L","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,139,"2",,,"2018-07-10T03:00:00-0500","CINDY LUOMA",,,,,
"20180710180613P030049626471001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"THOMPSON CREEK METALS COMPANY USA HEALTH AND WELFARE BENEFIT PLAN","501","1994-10-01","THOMPSON CREEK METALS COMPANY USA",,,"26 WEST DRY CREEK CIRCLE, SUITE 810",,"LITTLETON","CO","80120",,,,,,,,,,,,,,,,,,"841470141","3037623575","212320",,,,,,,,,,,,,,,,,,,,,,,,,235,195,5,3,203,,,,,,,"4A4B4D4E4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,227,"2",,,"2018-07-10T03:00:00-0500","STAN LEDZINSKI",,,,,
"20180710180739P030002286373001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FUZE INC. WELFARE BENEFITS PLAN","501","2016-01-01","FUZE INC.",,,"2 COPLEY PLACE","7TH FLOOR","BOSTON","MA","02116",,,,,,,,,,,,,,,,,,"320389441","6172456155","541990",,,,,,,,,,,,,,,,,,,,,,,,,489,575,6,0,581,,,,,,,"4A4B4D4E4H4L","1",,,"1","1",,,"1",,,,,,"1","4",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,472,"2",,,"2018-07-10T03:00:00-0500","KELSEY CONNOLLY",,,,,
"20180710180914P040050257463001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GAMES WORKSHOP BENEFIT PLAN","501","1990-01-01","GAMES WORKSHOP RETAIL, INC.",,,"6211 EAST HOLMES ROAD",,"MEMPHIS","TN","38141",,,,,,,,,,,,,,,,,,"522051343","9015417525","451120",,,,,,,,,,,,,,,,,,,,,,,,,178,196,0,0,196,,,,,,,"4A4D4E4Q","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,178,"2",,,"2018-07-10T03:00:00-0500","MARIAM HAGE",,,,,
"20180710180924P040050257671001","2017-01-01","2017-12-31","2",,"1",,,,,,,,,,"GAMES WORKSHOP RETAIL, INC. LIFE, ACCIDENT AND DISABILITY BENEFITS PLAN","502","2017-01-01","GAMES WORKSHOP RETAIL, INC.",,,"6211 EAST HOLMES ROAD",,"MEMPHIS","TN","38141",,,,,,,,,,,,,,,,,,"522051343","9015417525","451120",,,,,,,,,,,,,,,,,,,,,,,,,179,187,0,0,187,,,,,,,"4B4F4H4L","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,179,"2",,,"2018-07-10T03:00:00-0500","MARIAM HAGE",,,,,
"20180710180938P040050258007001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"THE HEALTH AND WELFARE PLAN OF SNELLING STAFFING LLC","501","2011-01-01","SNELLING SERVICES, LLC",,,"4055 VALLEY VIEW LANE, SUITE 700",,"DALLAS","TX","75244",,,,,,,,,,,,,,,,,,"320139700","8004116401","561300",,,,,,,,,,,,,,,,,,,,,,,,,476,406,6,0,412,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","6",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,420,"2",,,"2018-07-10T03:00:00-0500","KATY A MUNDO",,,,,
"20180710181055P040050259255001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"H&E EQUIPMENT SERVICES, INC. BENEFIT PLAN","502","1990-03-01","H&E EQUIPMENT SERVICES, INC.",,,"7500 PECUE LANE",,"BATON ROUGE","LA","70809",,,,,,,,,,,,,,,,,,"810553291","2252985200","423800",,,,,,,,,,,,,,,,,,,,,,,,,1626,1689,22,0,1711,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,1612,"2",,,"2018-07-10T03:00:00-0500","ANGELA BROOCKS",,,,,
"20180710181143P040050260023001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TRANS VALLEY TRANSPORT, INC. 401(K) PROFIT SHARING PLAN","001","2001-01-01","TRANS VALLEY TRANSPORT, INC.",,,"P. O. BOX 485",,"GILROY","CA","950210485",,,,,,,,,,,,,,,,,,"942150570","4088422188","484110",,,,,,,,,,,,,,,,,,,,,,,,,48,37,0,11,48,0,48,23,0,,"2E2G2J2K",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,36,,,,"2018-07-10T07:00:00-0500","ERIC TRIOLO",,"2018-07-10T07:00:00-0500","ERIC TRIOLO",,
"20180710181342P030051465345001","2009-11-01","2010-10-31","2",,"0","1","1","0","0","0","0","0","0",,"HIS COMPANY, INC. FRINGE BENEFIT PLAN","505","1986-06-01","HIS COMPANY, INC.",,,"6650 CONCORD PARK DRIVE",,"HOUSTON","TX","77040",,,,,,,,,,,,,,,,,,"741697282","7139341700","423600",,,,,,,,,,,,,,,,,,,,,,,,,266,0,0,0,0,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,260,"2",,,"2018-07-09T23:00:00-0500","ELLIS E. MOSELEY",,,,,
"20180710181419P040001460601001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","0","0","0","0",,"MONDAY AFTERNOON INC. PROFIT SHARING PLAN","001","2012-06-29","MONDAY AFTERNOON INC.",,,"8221 STONER HILLS DRIVE",,"RIVERVIEW","FL","33569",,,,,,,,,,,,,,,,,,"455607406","8136714926","532310",,,,,,,,,,,,,,,,,,,"2018-07-10T13:02:37-0500","TERESA NOSBISCH","2018-07-10T13:02:37-0500","TERESA NOSBISCH",,,2,2,0,0,2,0,2,1,0,,"2A2E2F2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180710181612P040050264503001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WESLEYAN UNIVERSITY GROUP INSURANCE PROGRAM","511","1986-01-01","WESLEYAN UNIVERSITY",,,"212 COLLEGE STREET",,"MIDDLETOWN","CT","06459",,,,,,,,,,,,,,,,,,"060646959","8606852100","611000",,,,,,,,,,,,,,,,,,,,,,,,,1361,1360,16,0,1376,,,,,,,"4A4B4D4E4F4H4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,1356,"2",,,"2018-07-10T03:00:00-0500","ANDREW Y TANAKA READER",,,,,
"20180710181630P030020252015001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WESLEYAN UNIVERSITY RETIREE PHARMACY PROGRAM","513","2011-01-01","WESLEYAN UNIVERSITY",,,"212 COLLEGE STREET",,"MIDDLETOWN","CT","06459",,,,,,,,,,,,,,,,,,"060646959","8606852100","611000",,,,,,,,,,,,,,,,,,,,,,,,,246,234,0,0,234,,,,,,,"4A",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,246,"2",,,"2018-07-10T03:00:00-0500","ANDREW Y TANAKA READER",,,,,
"20180710153024P040053707185001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FIRST RELIANCE LIFE INSURANCE PLAN","501","1982-07-01","MUNICIPAL CREDIT UNION",,,"22 CORTLANDT ST",,"NEW YORK","NY","100073107",,,,,,,"22 CORTLANDT ST",,"NEW YORK","NY","100073107",,,,,,,"135261470","2122383377","522130",,,,,,,,,,,,,,,,,,,"2018-07-10T15:27:21-0500","NORMAN KOHN",,,,,711,711,0,0,711,,711,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,"2",,,,,,,,,
"20180710153111P040053709729001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"A. R. WILFLEY & SONS, INC. EMPLOYEES' PROFIT SHARING PLAN WITH 401(K) FEATURE","001","1965-01-01","A. R. WILFLEY & SONS, INC.",,,"7350 E PROGRESS PL STE 200",,"GREENWOOD VILLAGE","CO","801112130",,,,,,,,,,,,,,,,,,"840353820","3037791777","333100",,,,,,,,,,,,,,,,,,,"2018-07-10T15:29:58-0500","JEREMY SPARLING",,,,,113,81,0,22,103,1,104,93,0,,"2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,94,,,,,,,,,,
"20180710162009P030002273237001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LIPARI FOODS OPERATING COMPANY, LLC EMPLOYEE BENEFITS PLAN","501","2004-07-01","LIPARI FOODS OPERATING COMPANY, LLC",,,"26661 BUNERT ROAD",,"WARREN","MI","48089",,,,,,,,,,,,,,,,,,"452850624","5864473500","424400",,,,,,,,,,,,,,,,,,,,,,,,,907,1187,0,0,1187,,,,,,,"4A4B4D4E4F4G4H4L","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,907,"2",,,"2018-06-26T03:00:00-0500","BRIAN ZILO",,,,,
"20180710162057P030002273365001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"LONG TERM DISABILITY","503","2017-01-01","MOLDED RUBBER AND PLASTIC CORPORATION",,"SHARON TRUTTSCHEL","P. O. BOX 246","13161 W GLENDALE AVE","BUTLER","WI","530071806",,,,,,,"P. O. BOX 246","13161 W GLENDALE AVE","BUTLER","WI","530071806",,,,,,,"390504940","2627817122","326200",,,,,,,,,,,,,,,,,,,"2018-07-10T16:19:26-0500","MARIANNE ELMER","2018-07-10T16:19:26-0500","MARIANNE ELMER",,,177,183,,,183,,183,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,177,"2",,,,,,,,,
"20180710162103P040031392605001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KANAIYALAL J PATEL M.D. P.A. PROFIT SHARING PLAN AND TRUST","002","1992-01-01","KANU PATEL M.D. PA.",,,"7235 HANOVER PKWY STE B",,"GREENBELT","MD","207703601",,,,,,,"7235 HANOVER PKWY STE B",,"GREENBELT","MD","207703601",,,,,,,"522056914","3014413122","621111",,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,2,,2,5,,,"2E2J2C3E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-10",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-07-10T00:00:00-0500","KANAIYALAL J PATEL",,"2018-07-10T00:00:00-0500","KANAIYALAL J PATEL",,
