"20180719092713P040067400215001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CONLON CONSTRUCTION HEALTH, DENTAL, AND LIFE WELFARE BENEFITS PLAN","501","2007-01-01","CONLON CONSTRUCTION COMPANY",,,"1100 ROCKDALE RD",,"DUBUQUE","IA","520037875",,,,,,,"1100 ROCKDALE RD",,"DUBUQUE","IA","520037875",,,,,,,"420655227","5635831724","236200",,,,,,,,,,,,,,,,,,,"2018-07-19T09:24:00-0500","STEVEN MCCARRON","2018-07-19T09:24:00-0500","STEVEN MCCARRON",,,132,126,0,0,126,0,126,,,,,"4A4B4D4L4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,132,"2",,,,,,,,,
"20180719092744P040067401639001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DAVIS SELECTED ADVISERS, L.P. HEALTH AND WELFARE BENEFIT PLAN","503","1998-01-01","DAVIS SELECTED ADVISERS, L.P.",,,"2949 EAST ELVIRA ROAD, SUITE 101",,"TUCSON","AZ","85756",,,,,,,,,,,,,,,,,,"850360310","5208078384","523900",,,,,,,,,,,,,,,,,,,"2018-07-19T09:27:30-0500","TERRI L. ULLRICH","2018-07-19T09:27:30-0500","TERRI L. ULLRICH",,,171,158,8,0,166,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,162,"2",,,,,,,,,
"20180719092745P030051221373001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SUPERIOR TUBE COMPANY, INC. UNION 401(K) PLAN","001","2012-12-01","SUPERIOR TUBE COMPANY, INC.",,,"3900 GERMANTOWN PIKE",,"COLLEGEVILLE","PA","19426",,,,,,,,,,,,,,,,,,"861118863","6104895428","331200",,,,,,,,,,,,,,,,,,,"2018-07-19T09:26:54-0500","DEBBIE MELNYK",,,,,158,136,0,7,143,0,143,143,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,148,,,,,,,,,,
"20180719095038P040044128029001","2018-01-01","2018-01-02","2",,"0","0","1","1","0","0","0","0","0",,"ATWOOD OCEANICS 401(K) RETIREMENT PLAN","001","1974-08-01","ATWOOD OCEANICS MANAGEMENT, INC.",,,"5847 SAN FELIPE ST STE 3300",,"HOUSTON","TX","770573195",,,,,,,"5847 SAN FELIPE ST STE 3300",,"HOUSTON","TX","770573195",,,,,,,"741611874","7137891400","213110",,,,,,,,,,,,,,,,,,,"2018-07-19T09:49:39-0500","KURT BASLER","2018-07-19T09:49:39-0500","KURT BASLER",,,258,0,0,0,0,0,0,0,0,,"2F2G2J2S2T3J",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,255,,,,,,,,,,
"20180719095044P030051262413001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FOULSTON SIEFKIN EMPLOYEE BENEFIT PLAN","503","1984-06-01","FOULSTON SIEFKIN LLP",,,"1551 N WATERFRONT PARKWAY","SUITE 100","WICHITA","KS","67206",,,,,,,"1551 N WATERFRONT PARKWAY","SUITE 100","WICHITA","KS","67206",,,,,,,"480572027","3162676371","541110",,,,,,,,,,,,,,,,,,,"2018-07-19T09:49:48-0500","VIRGIL LOEWEN","2018-07-19T09:49:48-0500","VIRGIL LOEWEN",,,226,181,31,,212,,212,,,,,"4A4B4D4E4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,184,"2",,,,,,,,,
"20180719095140P030068337639001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"HOMELAND CREDIT UNION, INC. 401(K) PLAN","001","2002-01-01","HOMELAND CREDIT UNION, INC.",,,"310 CALDWELL STREET",,"CHILLICOTHE","OH","45601",,,,,,,,,,,,,,,,,,"310395830","7403822277","522130",,,,,,,,,,,,,,,,,,,"2018-07-19T05:51:25-0500","HEATHER ROBINSON",,,,,72,72,0,4,76,0,76,44,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,69,,,,,,,,,,
"20180719095142P040044128813004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ALABAMA HEALTH CARE PLAN","510","1998-04-01","TAMKO BUILDING PRODUCTS, INC",,,"P. O. BOX 1404",,"JOPLIN","MO","648021404",,,,,,,"220 WEST FOURTH STREET",,"JOPLIN","MO","64801",,,,,,,"440502367","4176246644","324120",,,,,,,,,,,,,,,,,,,"2018-07-19T03:49:36-0500","SANDRA K BETEBENNER","2018-07-19T03:49:36-0500","SANDRA K BETEBENNER",,,135,134,,,134,,,,,,,"4A4D","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,135,"2",,,,,,,,,
"20180719095142P040044128813002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TAMKO BUILDING PRODUCTS, INC. FLEXIBLE BENEFITS PL","504","1988-04-01","TAMKO BUILDING PRODUCTS, INC.",,,"P.O. BOX 1404",,"JOPLIN","MO","648021404",,,,,,,"220 WEST FOURTH STREET",,"JOPLIN","MO","64801",,,,,,,"440502367","4176246644","324120",,,,,,,,,,,,,,,,,,,"2018-07-19T03:57:57-0500","SANDRA K BETEBENNER","2018-07-19T03:57:57-0500","SANDRA K BETEBENNER",,,1525,1569,,,1569,,,,,,,"4A4B4D4E4Q",,,,"1",,,,"1",,,,,,,,"1",,,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1523,"2",,,,,,,,,
"20180719095142P040044128813001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TAMKO BUILDING PRODUCTS, INC. EMPLOYEE HEALTH CARE PLAN","501","1980-03-01","TAMKO BUILDING PRODUCTS, INC.",,,"P.O. BOX 1404",,"JOPLIN","MO","648021404",,,,,,,"220 WEST FOURTH STREET",,"JOPLIN","MO","64801",,,,,,,"440502367","4176246644","324120",,,,,,,,,,,,,,,,,,,"2018-07-19T03:52:25-0500","SANDRA K BETEBENNER","2018-07-19T03:52:25-0500","SANDRA K BETEBENNER",,,1162,1203,,,1203,,,,,,,"4A4D","1",,,"1","1",,,"1",,,,,,"1","1","1",,,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1159,"2",,,,,,,,,
"20180719095142P040044128813003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TAMKO BUILDING PRODUCTS, INC. EMPLOYEE & DEPENDENT GROUP LIFE INSURANCE PLAN","507","1980-03-01","TAMKO BUILDING PRODUCTS, INC.",,,"P.O. BOX 1404",,"JOPLIN","MO","648021404",,,,,,,"220 WEST FOURTH STREET",,"JOPLIN","MO","648021404",,,,,,,"440502367","4176246644","324120",,,,,,,,,,,,,,,,,,,"2018-07-19T04:20:40-0500","SANDRA K BETEBENNER","2018-07-19T04:20:40-0500","SANDRA K BETEBENNER",,,1231,1242,,,1242,,,,,,,"4B","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1225,"2",,,,,,,,,
"20180719095225P040044129437001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STANDARD ELECTRIC SUPPLY CO. 401K AND PROFIT SHARING PLAN","003","1990-11-27","STANDARD ELECTRIC SUPPLY CO",,,"222 NORTH EMMBER LANE",,"MILWAUKEE","WI","53233",,,,,,,,,,,,,,,,,,"390630070","4142728100","238210",,,,,,,,,,,,,,,,,,,"2018-07-19T09:51:25-0500","CASSIE PETTY","2018-07-19T09:51:25-0500","CASSIE PETTY",,,220,169,0,47,216,0,216,215,15,,"2E2F2G2J2K2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,171,,,,,,,,,,
"20180719095252P040044129837001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STANADYNE LLC PENSION PLAN","021","1989-02-10","STANADYNE LLC",,,"92 DEERFIELD RD",,"WINDSOR","CT","060954209",,,,,,,,,,,,,,,,,,"222940378","8605250821","333610",,,,,,,,,,,,,,,,,,,"2018-07-19T09:45:45-0500","STEPHEN LANGIN",,,,,1606,157,998,286,1441,125,1566,,0,,"1A1B1I",,"0","0","1","0","0","0","1","0","1","0","1","1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,168,"2",,,,,,,,,
"20180719095406P040067501463001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AMERICAN BOARD OF PROFESSIONAL 401(K) PROFIT SHARING PLAN & TRUST","001","2012-01-01","AMERICAN BOARD OF PROFESSIONAL",,,"600 MARKET ST STE 201",,"CHAPEL HILL","NC","275164056",,,,,,,,,,,,,,,,,,"370817161","9195378031","621330",,,,,,,,,,,,,,,,,,,"2018-07-19T09:54:03-0500","NANCY MCDONALD",,,,,5,5,0,0,5,0,5,5,0,,"2E2F2G2J2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180719095432P040073775361001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KHS AMERICA LIFE & DISABILITY PLAN","502","2014-11-01","KHS AMERICA, INC.",,,"12020 VOLUNTEER BLVD",,"MOUNT JULIET","TN","371221000",,,,,,,"12020 VOLUNTEER BLVD",,"MOUNT JULIET","TN","371221000",,,,,,,"621647262","6157739914","423990",,,,,,,,,,,,,,,,,,,"2018-07-19T09:54:10-0500","SUSAN BEASLEY","2018-07-19T09:54:10-0500","SUSAN BEASLEY",,,119,122,0,0,122,0,122,0,0,,,"4B4F4H4L4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,119,"2",,,,,,,,,
"20180719095442P040002807557001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SIBCY CLINE, INC. EMPLOYEE BENEFITS PLAN","501","2007-11-01","SIBCY CLINE, INC.",,,"8044 MONTGOMERY ROAD","SUITE 300","CINCINNATI","OH","45236",,,,,,,,,,,,,,,,,,"310592571","5139844100","531210",,,,,,,,,,,,,,,,,,,"2018-07-19T09:53:15-0500","LISA A LAKEMAN",,,,,157,152,0,0,152,,,,,,,"4A4B4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,157,"2",,,,,,,,,
"20180719153123P040068285095002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LEAVITT, YAMANE & SOLDNER, AAL, ALC 401(K) PROFIT SHARING PLAN","002","1977-11-01","LEAVITT, YAMANE & SOLDNER, AAL, ALC",,,"737 BISHOP STREET, SUITE 1740",,"HONOLULU","HI","968133280",,,,,,,,,,,,,,,,,,"990175997","8085217474","541110",,,,,,,,,,,,,,,,,,,"2018-07-19T16:31:09-0500","JAMES LEAVITT JR.",,,,,31,25,2,6,33,1,34,34,4,,"2A2E2F2G2J2K2R2T3D",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,28,,,,,,,,,,
"20180719153123P040068285111001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"YUME, INC. 401(K) PLAN","002","2010-05-01","YUME, INC.",,,"1204 MIDDLEFIELD ROAD",,"REDWOOD CITY","CA","94063",,,,,,,,,,,,,,,,,,"270111478","6505037362","519100",,,,,,,,,,,,,,,,,,,"2018-07-19T11:31:07-0500","CHARINA MENDOZA",,,,,347,197,0,135,332,0,332,314,0,,"2F2G2J2R2T3D",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,225,,,,,,,,,,
"20180719153230P040068286119001","2011-08-01","2012-07-31","2",,"1","0","0","0","0","0","0","1","0",,"STERLING COMPUTERS CORPORATION LONG TERM DISABILITY PLAN","502","2008-12-01","STERLING COMPUTERS CORPORATION",,,"600 STEVENS PORT DRIVE, SUITE 200",,"DAKOTA DUNES","SD","57049",,,,,,,,,,,,,,,,,,"954634907","6052424053","423800",,,,,,,,,,,,,,,,,,,,,,,,,117,108,0,0,108,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,117,"2",,,"2018-07-19T07:00:00-0500","JENNIFER DEITLOFF",,,,,
"20180719153240P040068286311001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GENESIS SYSTEMS GROUP, LLC. FLEXIBLE BENEFITS PLAN","501","1990-05-01","GENESIS SYSTEMS GROUP, LLC.",,,"8900 N. HARRISON ST.",,"DAVENPORT","IA","52806",,,,,,,,,,,,,,,,,,"830347383","5634455601","333900",,,,,,,,,,,,,,,,,,,"2018-07-19T15:29:54-0500","SUSAN BLASKOVICH","2018-07-19T15:29:15-0500","JESSICA HAMERLINCK",,,199,221,2,0,223,,,,,,,"4A4B4D4H4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,196,"2",,,,,,,,,
"20180719153336P030071698257001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FORREST PAINT COMPANY HEALTH AND WELFARE BENEFIT PLAN","505","2012-01-01","FORREST PAINT COMPANY","FORREST TECHNICAL COATINGS",,"1011 MCKINLEY",,"EUGENE","OR","97402",,,,,,,,,,,,,,,,,,"930612986","5413421821","325500",,,,,,,,,,,,,,,,,,,,,,,,,111,105,0,0,105,,,,,,,"4A4B4D4E4F4L","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,111,"2",,,"2018-07-18T03:00:00-0500","JEFF GUNNARSON",,,,,
"20180717142231P040031618559001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE WAGNER'S B & B INC. RETIREMENT PLAN","001","2014-05-21","THE WAGNER'S B & B INC.",,,"9496 STATE ROUTE 414",,"LODI","NY","14860",,,,,,,"9496 STATE ROUTE 414",,"LODI","NY","14860",,,,,,,"465724316","6075827528","721191",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0,2,2,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-17",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-07-17T07:00:00-0500","MELVIN WAGNER",,"2018-07-17T07:00:00-0500","MELVIN WAGNER",,
"20180717142238P030028074351001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WOODLAND PARTNERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","2015-01-01","WOODLAND PARTNERS, INC.",,,"24 WALPOLE PARK SOUTH",,"WALPOLE","MA","02081",,,,,,,,,,,,,,,,,,"043531186","5086609300","424400",,,,,,,,,,,,,,,,,,,,,,,,,23,24,0,0,24,0,24,24,0,,"2E2P2Q",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-17",,,,,,"1",,,,,,,,,,,,,,,,,23,,,,"2018-05-31T07:00:00-0500","LORRAINE ALTMEYER",,,,,
"20180717142253P030048566189001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KING VAN & STORAGE, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","1994-01-01","KING VAN & STORAGE, INC.",,,"13535 LARWIN CIRCLE",,"SANTA FE SPRINGS","CA","90670",,,,,,,,,,,,,,,,,,"951835287","5629210555","484120",,,,,,,,,,,,,,,,,,,,,,,,,98,78,0,24,102,0,102,75,4,,"2O",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-17",,,,,,"1",,,,,,,,,,,,,,,,,76,,,,"2018-07-12T07:00:00-0500","EDWIN NABAL",,"2018-07-12T07:00:00-0500","EDWIN NABAL",,
"20180717142325P040031620191001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"DKW COMMUNICATIONS, INC. - LIFE AND DISABILITY","504","2015-01-01","DKW COMMUNICATIONS, INC.",,"BRIDGETTE NEWSOME","2001 L ST NW STE 800",,"WASHINGTON","DC","200364939",,,,,,,"2001 L ST NW STE 800",,"WASHINGTON","DC","200364939",,,,,,,"521721037","2023557411","541990",,,,,,,,,,,,,,,,,,,"2018-07-17T14:23:03-0500","BRIDGETTE NEWSOME",,,,,128,109,0,0,109,,109,,,,,"4F4H4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-17","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,128,"2","2",,,,,,,,
"20180717142338P030048567613001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"GAMING AND LEISURE PROPERTIES, INC. 401(K) PLAN","001","2013-10-01","GAMING AND LEISURE PROPERTIES, INC.",,,"845 BERKSHIRE BLVD STE 200",,"WYOMISSING","PA","19610",,,,,,,,,,,,,,,,,,"462116489","6104012900","531190",,,,,,,,,,,,,,,,,,,"2018-07-17T13:13:54-0500","BETH K. SCHIEPAN","2018-07-17T14:23:08-0500","BETH K. SCHIEPAN",,,773,690,0,49,739,3,742,299,9,,"2E2F2G2J2K2S2T3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-17","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,730,,,,,,,,,,
