"20180413133853P030001211607001","1995-01-01","1995-12-31","2",,"0","0","0","0","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413133854P030000054297001","1996-01-01","1996-12-31","2",,"0","0","0","0","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413133854P040000050805001","1997-01-01","1997-12-31","2",,"0","0","0","0","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413133855P040001407953001","1998-01-01","1998-12-31","2",,"0","0","0","0","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413133857P040001408049001","1999-01-01","1999-12-31","2",,"0","0","0","0","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413133857P040000050853001","2000-01-01","2000-12-31","2",,"0","0","0","0","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413133858P040000050869001","1988-04-01","1988-12-31","2",,"1","0","0","1","0","0","0","1","0",,"BUFFALO ROCK COMPANY GROUP HEALTH AND WELFARE PLAN","501","1988-04-01","BUFFALO ROCK COMPANY",,,"111 OXMOOR ROAD",,"BIRMINGHAM","AL","35209",,,,,,,,,,,,,,,,,,"630032365","2059444002","312110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A4B4D4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-04-13T11:00:00-0500","KEVIN CONAWAY",,,,,
"20180413161729P030000411535001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"ENSO MANAGEMENT HEALTH AND WELFARE BENEFIT PLAN","509","2011-01-01","ENSO MANAGEMENT LLC",,,"701 S LAMAR BLVD STE C",,"AUSTIN","TX","787041547",,,,,,,"701 S LAMAR BLVD STE C",,"AUSTIN","TX","787041547",,,,,,,"261530547","5124161234","722511",,,,,,,,,,,,,,,,,,,"2018-04-13T15:49:35-0500","MICHAEL ENRIGHT",,,,,89,188,0,0,188,0,188,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,89,"2",,,,,,,,,
"20180504092301P030001645225001","2012-07-01","2013-06-30","2",,"0","1","0","0","0","0","0","0","0",,"ENSINGER, INC LIFE & DISABILITY PLAN","504","1986-01-01","ENSINGER, INC",,,"365 MEADOWLANDS BOULEVARD",,"WASHINGTON","PA","15301",,,,,,,,,,,,,,,,,,"251513040","7247466050","326100",,,,,,,,,,,,,,,,,,,,,,,,,325,344,0,0,344,,,,,,,"4B4F4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-04",,,,,,"1",,,,,,,,,,,,,,,,,249,"2",,,"2018-03-29T07:00:00-0500","WILLIAM R. MATTHEWS III",,,,,
"20180504092445P030001645369001","2013-07-01","2014-06-30","2",,"0","1","0","0","0","0","0","0","0",,"ENSINGER, INC LIFE & DISABILITY PLAN","504","1986-01-01","ENSINGER, INC",,,"365 MEADOWLANDS BOULEVARD",,"WASHINGTON","PA","15301",,,,,,,,,,,,,,,,,,"251513040","7247466050","326100",,,,,,,,,,,,,,,,,,,,,,,,,344,416,0,0,416,,,,,,,"4B4F4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-04",,,,,,"1",,,,,,,,,,,,,,,,,249,"2",,,"2018-03-29T07:00:00-0500","WILLIAM R. MATTHEWS III",,,,,
"20180504092543P040030816605001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STEVEN J. COVICI, MD, FACS, P.C. PROFIT SHARING PLAN & TRUST","001","2001-01-01","STEVEN J. COVICI, MD, FACS, P.C.",,,"3640 MAIN STREET","SUITE 203","SPRINGFIELD","MA","01107",,,,,,,,,,,,,,,,,,"201111750","4137377300","621111",,,,,,,,,,,,,,,,,,,"2018-05-04T09:25:11-0500","STEVEN J. COVICI",,,,,8,8,0,3,11,0,11,11,0,,"2A2E2F2G2J2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180504092553P030046330615001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE MERIT GROUP, LLC WELFARE BENEFIT PLAN","502","1991-05-01","THE MERIT DISTRIBUTION GROUP, LLC",,,"1310 UNION ST",,"SPARTANBURG","SC","293023342",,,,,,,,,,,,,,,,,,"452595304","8646993509","424950",,,,,,,,,,,,,,,,,,,"2018-05-04T09:17:28-0500","LINDA TUCKER",,,,,158,148,0,0,148,,,,,,,"4A4B4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,157,"2",,,,,,,,,
"20180504092835P030001855349001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SMART CORPORATION OF SHREVEPORT, INC. 401(K) PROFIT SHARING PLAN","001","2016-05-11","SMART CORPORATION OF SHREVEPORT, INC.",,,"557 NORTHPARK DRIVE",,"BOSSIER CITY","LA","71111",,,,,,,,,,,,,,,,,,"812582305","3189900306","238300",,,,,,,,,,,,,,,,,,,"2018-05-04T09:22:11-0500","MICHAEL A SMART",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180504093040P040030826285001","2008-01-01","2008-06-30","2",,"0","1","0","1","0","0","0","0","0",,"ENSINGER, INC ENSINGER LIFE & DISABILITY PLAN","504","1986-01-01","ENSINGER, INC",,,"365 MEADOWLANDS BOULEVARD",,"WASHINGTON","PA","15301",,,,,,,,,,,,,,,,,,"251513040","7247466050","326100",,,,,,,,,,,,,,,,,,,,,,,,,229,222,0,0,222,,,,,,,"4B4F4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-04",,,,,,"1",,,,,,,,,,,,,,,,,229,"2",,,"2018-03-29T07:00:00-0500","WILLIAM R. MATTHEWS III",,,,,
"20180504104652P040001875525001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HANCOCK PARK & DELONG, INC. 401(K) PROFIT SHARING PLAN","001","2006-01-01","HANCOCK PARK & DELONG, INC.",,,"925 L STREET, SUITE 1200",,"SACRAMENTO","CA","95814",,,,,,,,,,,,,,,,,,"204101370","9166627210","611000",,,,,,,,,,,,,,,,,,,"2018-05-04T10:38:56-0500","BRUCE HANCOCK",,,,,4,3,0,0,3,0,3,3,0,,"2A2E2F2G2J2K2R3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180504104724P040001875541001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"EARLY LEARNING INDIANA, INC. LONG-TERM DISABILITY PLAN","501","2000-02-01","EARLY LEARNING INDIANA, INC.","EARLY LEARNING INDIANA",,"1776 N MERIDIAN ST STE A",,"INDIANAPOLIS","IN","462021473",,,,,,,"1776 N MERIDIAN ST STE A",,"INDIANAPOLIS","IN","462021473",,,,,,,"350888763","3176369197","624410",,,,,,,,,,,,,,,,,,,"2018-05-04T10:41:47-0500","JULIE GOLDSBERRY","2018-05-04T10:41:47-0500","JULIE GOLDSBERRY",,,188,0,0,0,0,0,0,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,188,"2",,,,,,,,,
"20180504104825P030029318989001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ANDY'S HOME CARE, INC. 401K PROFIT SHARING PLAN","001","2012-10-03","ANDYS HOME CARE, INC.",,,"7807 N. ROCK RIDGE DRIVE",,"SPOKANE","WA","99208",,,,,,,,,,,,,,,,,,"461083240","5099948682","624100",,,,,,,,,,,,,,,,,,,"2018-05-04T10:47:18-0500","ANDREW NISKA",,,,,14,13,0,1,14,0,14,6,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,,,,,
"20180504104907P040042744423001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PRODUCTION METALS, INC. PROFIT SHARING PLAN","001","1989-08-01","PRODUCTION METALS, INC.",,,"5233 KALTENBRUN",,"FORT WORTH","TX","76119",,,,,,,,,,,,,,,,,,"751912341","8174784644","331200",,,,,,,,,,,,,,,,,,,"2018-05-03T11:50:48-0500","LESLIE HARRIS","2018-05-03T11:50:48-0500","LESLIE HARRIS",,,7,7,0,0,7,0,7,7,0,,"2A2E2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180321090115P040007930513001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"IL & P ENTERPRISES, INC. 401(K) PROFIT SHARING PLAN AND TRUST","001","1998-01-01","IL&P ENTERPRISES, INC.","INTL. LABEL & PRINTING CO., INC.",,"2550 UNITED LANE",,"ELK GROVE VILLAGE","IL","60007",,,,,,,,,,,,,,,,,,"363889999","6305951442","323100",,,,,,,,,,,,,,,,,,,"2018-03-21T08:59:06-0500","ROBERT GORZYNSKI",,,,,15,17,0,0,17,0,17,9,0,,"2E2F2G2J2K2T3D",,"1","0","1","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,15,,,,,,,,,,
"20180321090939P040007939841001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE KARLIN LAW FIRM LLP PROFIT SHARING PLAN","001","1987-01-01","THE KARLIN LAW FIRM LLP",,,"13522 NEWPORT AVENUE., SUITE 201",,"TUSTIN","CA","92780",,,,,,,,,,,,,,,,,,"472601608","7147313283","541110",,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,0,6,0,6,6,0,,"2A2E2G2R3B3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-21",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-03-19T07:00:00-0500","L. SCOTT KARLIN",,,,,
"20180321091508P030006621975001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"C. VICTOR COATES, C.P.A. EMP. PROF. SH. PL.","001","1984-01-01","C. VICTOR COATES, C.P.A.",,,"1223 E. HIGHLAND, SUITE 314",,"PONCA CITY","OK","74601",,,,,,,,,,,,,,,,,,"731197081","5807627537","541211","SAME",,"1223 E HIGHLAND, 314",,"PONCA CITY","OK","74601",,,,,,,"731197081","5807627537",,,,"2018-03-21T07:51:52-0500","C. VICTOR COATES, C.P.A.","2018-03-21T07:52:01-0500","C. VICTOR COATES, C.P.A.",,,2,2,0,0,2,0,2,2,0,,"2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180321092512P030000224885001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","1","0","0","0",,"UNITED METHODIST HOMES INC. PLAN FOR EMPLOYEES","504","1997-03-01","UNITED METHODIST HOMES, INC.",,,"580 LONG HILL RD.",,"SHELTON","CT","06484",,,,,,,"580 LONG HILL RD.",,"SHELTON","CT","06484",,,,,,,"066033492","2039448238","623000",,,,,,,,,,,,,,,,,,,"2018-03-21T09:14:57-0500","AIMEE NANGLE",,,,,362,295,,,295,,295,,,,,"4A","1","0","0","0","1","0","0","1","0","0","0","0","0","1","5","1","0","0","FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,362,"2",,,,,,,,,
"20180321092655P040006095367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DKB TOOLS RETIREMENT PLAN","001","2015-11-17","DKB TOOLS, INC.",,,"13200 CR 417",,"MAY","TX","76857",,,,,,,,,,,,,,,,,,"475609704","3256428846","454390",,,,,,,,,,,,,,,,,,,"2018-03-21T09:09:30-0500","DAVID LEE BALLARD",,,,,2,3,0,0,3,0,3,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180321092805P030000225061001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"JENSEN FAMILY ENTERPRISES INC. RETIREMENT PLAN","001","2016-04-11","JENSEN FAMILY ENTERPRISES INC.",,,"250 W FREMONT AVE",,"ELMHURST","IL","60126",,,,,,,,,,,,,,,,,,"812188685","2246220714","812112",,,,,,,,,,,,,,,,,,,"2018-03-21T10:25:40-0500","JAMES JENSEN",,,,,1,1,0,0,1,0,1,1,0,,"2E2G3D2R",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180321093014P040006096295001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BAILEY MOTOR EQUIPMENT CO 401(K) PROFIT SHARING PLAN & TRUST","001","1950-01-01","BAILEY MOTOR EQUIPMENT CO",,,"10501 S ORANGE AVE STE 126",,"ORLANDO","FL","328247749",,,,,,,,,,,,,,,,,,"590833954","4074228134","423700",,,,,,,,,,,,,,,,,,,"2018-03-21T09:30:09-0500","MITCH MILLER",,,,,2,2,0,0,2,0,2,2,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180321093058P040006096455001","2013-09-01","2014-08-31","2",,"1","0","0","0","0","0","0","1","0",,"STRUCTURE MEDICAL, LLC HEALTH & WELFARE PLAN","503","2013-09-01","STRUCTURE MEDICAL, LLC",,,"9935 BUSINESS CIRCLE",,"NAPLES","FL","34112",,,,,,,,,,,,,,,,,,"800179149","2392625551","339110",,,,,,,,,,,,,,,,,,,"2018-03-21T09:30:22-0500","LISA DECARLO",,,,,151,151,0,0,151,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,151,"2",,,,,,,,,
"20180321093335P030006629383001","2017-06-29","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"MDP INVESTMENTS, INC. 401K PROFIT SHARING PLAN","001","2017-06-29","MDP INVESTMENTS, INC.",,,"1409 STONE GATE DRIVE",,"SHELBY","NC","28150",,,,,,,,,,,,,,,,,,"821771395","7044776670","541400",,,,,,,,,,,,,,,,,,,"2018-03-21T09:31:13-0500","MIKE POAGE",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180419125450P040009285037001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VAN WALL EQUIPMENT EMPLOYEE BENEFITS PLAN","501","1998-01-01","VAN WALL EQUIPMENT",,,"22728 141ST DRIVE",,"PERRY","IA","50220",,,,,,,,,,,,,,,,,,"421085712","5153822222","115110",,,,,,,,,,,,,,,,,,,"2018-04-19T12:53:45-0500","KATHY JOHNSON",,,,,293,296,4,13,313,,,,,,,"4A4B4D4E4F4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,293,"2",,,,,,,,,
