"20180711154425P040002095557001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CMJ INTERESTS INC 401K PSP","001","2013-06-17","CMJ INTERESTS INC","CHILDHOOD SEASONS LEARNING ACADEMY",,"20526 BUDDE CEMETARY RD",,"SPRING","TX","773885406",,,,,,,"779 NORMANDY",,"HOUSTON","TX","77015",,,,,,,"800880459","2816015333","611000",,,,,,,,,,,,,,,,,,,"2018-07-11T15:43:12-0500","RUBA PICKLE","2018-07-11T15:43:12-0500","RUBA PICKLE",,,0,0,0,0,0,0,0,0,0,,"2E",,"0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180711154428P040056256529001","2017-12-01","2017-12-31","2",,"1",,,"1",,,,,,,"DERMIRA, INC. MEDICAL PLAN","501","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,152,0,3,155,,,,,,,"4A","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154445P030020467119001","2017-12-01","2017-12-31","2",,"1",,"1","1",,,,,,,"DERMIRA, INC. DENTAL PLAN","502","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,,,,,,,"4D","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154448P040033025613001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DEVON ENERGY CORPORATION LEGACY POST-65 PREMIUM REIMBURSEMENT PLAN","527","2011-06-01","DEVON ENERGY CORPORATION",,,"333 WEST SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,,,,,,,,,,,,"731567067","4052353611","211110","BENEFITS COMMITTEE","DEVON ENERGY CORPORATION","333 W. SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,"731567067","4052353611",,,,"2018-07-11T15:44:08-0500","TANA CASHION",,,,,196,0,185,0,185,,,,,,,"4A4B","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180711154457P030020467327001","2017-12-01","2017-12-31","2",,"1",,"1","1",,,,,,,"DERMIRA, INC. LIFE/AD&D PLAN","504","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,,,,,,,"4B4L","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154514P040025077903001","2017-12-01","2017-12-31","2",,"1",,"1","1",,,,,,,"DERMIRA, INC. VISION PLAN","503","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,,,,,,,"4E","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154531P040033027421001","2017-12-01","2017-12-31","2",,"1",,"1","1",,,,,,,"DERMIRA, INC. LTD PLAN","505","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,,,,,,,"4H","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154542P030054292385001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DEVON ENERGY CORPORATION PREMIUM REIMBURSEMENT PLAN","526","2005-01-01","DEVON ENERGY CORPORATION",,,"333 WEST SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,,,,,,,,,,,,"731567067","4052353611","211110","BENEFITS COMMITTEE","DEVON ENERGY CORPORATION","333 W. SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,"731567067","4052353611",,,,"2018-07-11T15:45:25-0500","TANA CASHION",,,,,235,0,198,0,198,,,,,,,"4A4B","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180711154545P040025077999001","2017-12-01","2017-12-31","2",,"1",,"1","1",,,,,,,"DERMIRA, INC. EAP PLAN","506","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,,,,,,,"4Q","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154551P040033028349001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GAVIN DE BECKER AND ASSOCIATES L. P. MEDICAL BENEFITS PLAN","501","1995-01-01","GAVIN DE BECKER AND ASSOCIATES L.P.",,,"11684 VENTURA BOULEVARD","SUITE 440","STUDIO CITY","CA","91604",,,,,,,,,,,,,,,,,,"954609845","8185050177","812990",,,,,,,,,,,,,,,,,,,"2018-07-11T15:45:26-0500","RON KALL",,,,,703,585,11,31,627,,,,,,,"4A4B4D4E4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,680,"2",,,,,,,,,
"20180711154557P030054292641001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EASTERN AIR LINES GROUP, INC 401(K) PLAN","001","2016-01-01","EASTERN AIR LINES GROUP, INC",,,"1221 BRICKELL AVENUE, SUITE 2660",,"MIAMI","FL","33131",,,,,,,"1221 BRICKELL AVENUE, SUITE 2660",,"MIAMI","FL","33131",,,,,,,"800964453","7864372360","481000",,,,,,,,,,,,,,,,,,,"2018-07-11T15:45:16-0500","JAMES R. TOLZIEN",,,,,207,28,0,26,54,0,54,54,0,,"2E2F2G2J2K3D",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,201,,,,,,,,,,
"20180711154601P040025078079001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SARD VERBINNEN & CO., LLC EMPLOYEE BENEFITS PLAN","501","2000-04-20","SARD VERBINNEN & CO., LLC",,,"630 THIRD AVENUE","9TH FLOOR","NEW YORK","NY","10017",,,,,,,,,,,,,,,,,,"134115411","2126878080","541990",,,,,,,,,,,,,,,,,,,"2018-07-11T15:41:12-0500","DAVID S HARRIS",,,,,143,170,3,8,181,,,,,,,"4A4B4D4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,143,"2",,,,,,,,,
"20180711154602P030054292689001","2017-12-01","2017-12-31","2",,"1",,"1","1",,,,,,,"DERMIRA, INC. FSA PLAN","507","2017-12-01","DERMIRA, INC.",,,"275 MIDDLEFIELD ROAD","SUITE 150","MENLO PARK","CA","94025",,,,,,,,,,,,,,,,,,"273267680","6504217200","541700",,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,,,,,,,"4A",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-07-10T03:00:00-0500","ANDREW GUGGENHIME",,,,,
"20180711154646P040033030557001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DEVON ENERGY CORPORATION SEVERANCE PLAN","505","2000-07-15","DEVON ENERGY CORPORATION",,,"333 WEST SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,,,,,,,,,,,,"731567067","4052353611","211110","BENEFITS COMMITTEE","DEVON ENERGY CORPORATION","333 W. SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,"731567067","4052353611",,,,"2018-07-11T15:46:26-0500","TANA CASHION",,,,,3085,2566,36,0,2602,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,2692,"2",,,,,,,,,
"20180711154656P040033030909001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WEGMANN AUTOMOTIVE USA INC EMPLOYEE BENEFITS PLAN","501","1999-01-01","WEGMANN AUTOMOTIVE USA INC",,,"1715 JOE B JACKSON PARKWAY",,"MURFREESBORO","TN","37127",,,,,,,,,,,,,,,,,,"320143950","6158494448","336300",,,,,,,,,,,,,,,,,,,"2018-07-11T15:45:24-0500","PAM STEPHENS",,,,,235,230,5,8,243,,,,,,,"4A4D4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,233,"2",,,,,,,,,
"20180711154721P040033031885001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"APG ELECTRIC, INC. EMPLOYEE BENEFIT PLAN","501","1999-02-01","APG ELECTRIC, INC.",,,"4825 140TH AVENUE NORTH - SUITE K",,"CLEARWATER","FL","337623822",,,,,,,,,,,,,,,,,,"341412413","7275300077","238210",,,,,,,,,,,,,,,,,,,"2018-07-11T11:46:09-0500","BONNIE GERHART",,,,,277,285,2,0,287,,,,,,,"4A4B4D4E4H4L","0","0","0","1","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,277,"2",,,,,,,,,
"20180711154734P040025078271001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MILLER'S ALE HOUSE HEALTH & WELFARE PLAN","506","2015-01-01","MILLERS ALE HOUSE INC.",,,"5750 MAJOR BOULEVARD SUITE 400",,"ORLANDO","FL","32819",,,,,,,,,,,,,,,,,,"201480564","4075471120","722511",,,,,,,,,,,,,,,,,,,,,,,,,811,780,0,0,780,,,,,,,"4A4B4D4E4F4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","10","0","0","0","FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,811,"2",,,"2018-07-05T07:00:00-0500","MEGAN R. ROSSI",,,,,
"20180711154751P040033033117001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ASCEND PERFORMANCE MATERIALS HOLDINGS INC. WELFARE BENEFITS PLAN","501","2009-06-01","ASCEND PERFORMANCE MATERIALS HOLDINGS INC.",,,"1010 TRAVIS STREET, SUITE 900",,"HOUSTON","TX","77002",,,,,,,,,,,,,,,,,,"270219853","7133155700","325200",,,,,,,,,,,,,,,,,,,"2018-07-11T13:35:50-0500","DANICA FERGUSON","2018-07-11T13:35:50-0500","DANICA FERGUSON",,,2360,2326,0,0,2326,,,,,,,"4A4B4D4E4F4G4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2334,"2",,,,,,,,,
"20180711154808P040033033773001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LANDCARE EMPLOYEE WELFARE PLAN","501","2011-08-01","LANDCARE USA, LLC",,,"5295 WESTVIEW DRIVE","SUITE 100","FREDERICK","MD","21703",,,,,,,,,,,,,,,,,,"364313318","3018743384","561730",,,,,,,,,,,,,,,,,,,"2018-07-11T14:21:48-0500","REBEKKAH RAMOS","2018-07-11T14:21:48-0500","REBEKKAH RAMOS",,,930,938,6,0,944,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,924,"2",,,,,,,,,
"20180711154840P040052369383001","2017-04-01","2017-12-31","2",,"0","0","0","1","0","0","0","0","0",,"RADCO PROPERTY MANAGEMENT WELFARE BENEFIT PLAN","501","2015-04-01","RADCO RESIDENTIAL, LLC",,,"400 GALLERIA PARKWAY SE, SUITE 400",,"ATLANTA","GA","30339",,,,,,,,,,,,,,,,,,"262994540","7702729330","531110",,,,,,,,,,,,,,,,,,,"2018-07-11T15:43:11-0500","PATRICK FULCHER",,,,,461,374,4,0,378,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,461,"2",,,,,,,,,
"20180711154958P030039199901001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"BBB OF CHICAGO AND NORTHERN ILLINOIS EMPLOYEE SAVINGS AND RETIREMENT PLAN","002","1991-09-01","BETTER BUSINESS BUREAU OF CHICAGO & NORTHERN ILLIN",,,"330 NORTH WABASH, SUITE 2006",,"CHICAGO","IL","60611",,,,,,,,,,,,,,,,,,"360896695","3128320500","813000",,,,,,,,,,,,,,,,,,,"2018-07-11T11:47:11-0500","KELLY MCCLELLAN",,,,,94,57,0,23,80,2,82,72,1,,"2E2F2G2J2K2S2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,62,,,,,,,,,,
"20180711155007P040002096325001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UNIVERSITY HEALTH SYSTEM, INC. WELFARE BENEFIT PLAN","512","2016-01-01","UNIVERSITY HEALTH SYSTEM, INC.",,,"2035 MEDICAL CENTER WAY",,"KNOXVILLE","TN","37920",,,,,,,,,,,,,,,,,,"311626179","8653058470","622000",,,,,,,,,,,,,,,,,,,"2018-07-11T15:49:52-0500","JULIE SIMPSON",,,,,3401,3435,28,,3463,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3379,"2",,,,,,,,,
"20180711132404P030053957105001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HARTFIEL AUTOMATION, INC. HEALTH AND WELFARE BENEFIT PLAN","501","2014-01-01","HARTFIEL AUTOMATION, INC.",,,"6533 FLYING CLOUD DRIVE, SUITE 100",,"EDEN PRAIRIE","MN","55344",,,,,,,,,,,,,,,,,,"410874525","9529742500","423800",,,,,,,,,,,,,,,,,,,"2018-07-11T13:23:06-0500","JEFFREY B. MURPHY",,,,,189,182,3,4,189,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,188,"2",,,,,,,,,
"20180711132405P040052064551001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MCKEE FOODS CORPORATION EMPLOYEE'S GROUP LIFE INSURANCE PLAN","502","1967-07-01","MCKEE FOODS CORPORATION",,,"PO BOX 750",,"COLLEGEDALE","TN","37315",,,,,,,"10260 MCKEE ROAD",,"COLLEGEDALE","TN","37315",,,,,,,"620450611","4232387111","311300",,,,,,,,,,,,,,,,,,,"2018-07-11T13:23:08-0500","ANDY LANG",,,,,4720,4725,0,0,4725,,,,,,,"4B4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4720,"2",,,,,,,,,
"20180711132407P030053957233001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE REHABILITATION CENTER SECTION 125 FLEXIBLE BENEFITS PLAN","506","2017-01-01","CATTARAUGUS REHABILITATION CENTER, INC.","THE REHABILITATION CENTER",,"1439 BUFFALO STREET",,"OLEAN","NY","147601140",,,,,,,,,,,,,,,,,,"161291766",,"624310",,,,,,,,,,,,,,,,,,,"2018-07-10T13:38:38-0500","BRENT LEFLER",,,,,184,200,,,200,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,184,"2",,,,,,,,,
"20180711132408P040052064695001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE REHABILITATION CENTER WELFARE BENEFIT PLAN","520","1988-09-01","CATTARAUGUS REHABILITATION CENTER, INC.","THE REHABILITATION CENTER",,"1439 BUFFALO STREET",,"OLEAN","NY","147601140",,,,,,,,,,,,,,,,,,"161291766","7163754747","624310",,,,,,,,,,,,,,,,,,,"2018-07-10T13:44:31-0500","BRENT LEFLER",,,,,352,368,,,368,,,,,,,"4A4B4D4E4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","1","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,352,"2",,,,,,,,,
"20180711132408P030053957345001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE REHABILITATION CENTER SECTION 105(H) HEALTH REIMBURSEMENT ARRANGEMENT PLAN","525","2017-01-01","CATTARAUGUS REHABILITATION CENTER, INC.","THE REHABILITATION CENTER",,"1439 BUFFALO STREET",,"OLEAN","NY","147601140",,,,,,,,,,,,,,,,,,"161291766","7163754747","624310",,,,,,,,,,,,,,,,,,,"2018-07-10T13:35:27-0500","BRENT LEFLER",,,,,247,248,,,248,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,247,"2",,,,,,,,,
