"20180801172710P030072819261001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"T. ROWE PRICE RETIREMENT HYBRID TRUST, T. ROWE PRICE RETIREMENT HYBRID 2060 TRUST","018",,"T. ROWE PRICE TRUST COMPANY",,,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,,,,,,,,,,,,,"356785642","4103454836",,,,,,,,,,,,,,,,,,,,,,,,"2018-08-01T17:25:33-0500","PATRICK CLAPP",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"0","1","0","FILING_RECEIVED","2018-08-01",,"Filed with authorized/valid electronic signature",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180801173036P040095166519001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"RAPID PARK HOLDING CORPORATION 401(K) PLAN","002","1994-08-01","RAPID PARK HOLDING CORPORATION",,,"204 WEST 101ST ST",,"NEW YORK","NY","10025",,,,,,,,,,,,,,,,,,"134069744","2128661000","812930",,,,,,,,,,,,,,,,,,,"2018-08-01T13:29:07-0500","FRANK RICO",,,,,13,6,0,6,12,0,12,11,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-01","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180801173050P040103827105001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"OLIN CORPORATION LONG TERM DISABILITY PLAN","551","1956-10-01","OLIN CORPORATION",,,"190 CARONDELET PLAZA","SUITE 1530","CLAYTON","MO","631053443",,,,,,,,,,,,,,,,,,"131872319","3144801400","325100","WELFARE & FRINGE BENEFIT PLAN ADMINISTRATIVE COMMITTEE","OLIN CORPORATION","190 CARONDELET PLAZA","SUITE 1530","ST. LOUIS","MO","63105",,,,,,,"060943550","3144801400",,,,"2018-08-01T17:29:58-0500","DARLENE FRYE","2018-07-27T13:05:30-0500","DOLORES J. ENNICO",,,2394,1517,202,0,1719,,,,,,,"4H","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-01","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,2181,"2",,,,,,,,,
"20180801173231P040004226853001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"THE OLIN EMPLOYMENT TRANSITION BENEFIT PLAN","561","1995-08-01","OLIN CORPORATION",,,"190 CARONDELET PLAZA","SUITE 1530","CLAYTON","MO","631053443",,,,,,,,,,,,,,,,,,"131872319","3144801400","325100","WELFARE & FRINGE BENEFIT PLAN ADMINISTRATIVE COMMITTEE","OLIN CORPORATION","190 CARONDELET PLAZA","SUITE 1530","CLAYTON","MO","631053443",,,,,,,"060943550","3144801400",,,,"2018-08-01T17:31:53-0500","DARLENE FRYE","2018-07-27T14:32:32-0500","DOLORES J. ENNICO",,,1573,2610,5,0,2615,,,,,,,"4C","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","FILING_RECEIVED","2018-08-01","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,1568,"2",,,,,,,,,
"20180801173406P040103832529001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"OLIN CORPORATION TERM LIFE INSURANCE PLAN","502","1924-10-01","OLIN CORPORATION",,,"190 CARONDELET PLAZA","SUITE 1530","CLAYTON","MO","631053443",,,,,,,,,,,,,,,,,,"131872319","3144801400","325100","WELFARE & FRINGE BENEFIT PLAN ADMINISTRATIVE COMMITTEE","OLIN CORPORATION","190 CARONDELET PLAZA","SUITE 1530","ST. LOUIS","MO","63105",,,,,,,"060943550","3144801400",,,,"2018-08-01T17:33:17-0500","DARLENE FRYE","2018-07-27T14:28:59-0500","DOLORES J. ENNICO",,,4986,3701,1136,0,4837,,,,,,,"4B4Q","1","0","1","0","1","0","0","0","0","0","0","1","0","1","2","0","0","0","FILING_RECEIVED","2018-08-01","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,3779,"2",,,,,,,,,
"20180802145518P030097723847001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHEMTECH PLASTICS, INC. 401K AND PROFIT SHARING PLAN","001","1995-01-01","CHEMTECH PLASTICS, INC.",,,"765 CHURCH ROAD",,"ELGIN","IL","601239308",,,,,,,,,,,,,,,,,,"363197529","8477426800","326100",,,,,,,,,,,,,,,,,,,,,,,,,130,126,0,8,134,0,134,68,4,,"2E2F2G2J2K3D2T",,"1","0","0","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-02",,,,,,"1",,,,,,,,,,,,,,,,,123,,,,"2018-08-02T07:00:00-0500","JAMES MARCUCCILLI",,,,,
"20180802145527P040105933505001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"ZHEMCHUZHINA, INC. RETIREMENT PLAN","001","2013-09-29","ZHEMCHUZHINA, INC.",,,"348 WEST DEKALB PIKE",,"KING OF PRUSSIA","PA","19406",,,,,,,,,,,,,,,,,,"463761218","2159620608","541990",,,,,,,,,,,,,,,,,,,"2018-08-02T15:55:15-0500","NATALIA P. DITTMER",,,,,4,2,0,0,2,0,2,2,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180802145535P040105933969001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"VIRGINIA HEALTH SERVICES, INC. RETIREMENT PLAN","001","2002-01-01","VIRGINIA HEALTH SERVICES, INC.",,,"240 NAT TURNER BLVD",,"NEWPORT NEWS","VA","23606",,,,,,,,,,,,,,,,,,"541141438","7575952273","623000",,,,,,,,,,,,,,,,,,,"2018-08-02T14:04:50-0500","ALFRED SHRIEVES",,,,,800,648,0,57,705,2,707,486,11,,"2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,726,,,,,,,,,,
"20180802145540P030097724711001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"OBJECTIVE TECHNOLOGIES, INC. RETIREMENT PLAN","001","2011-02-15","OBJECTIVE TECHNOLOGIES, INC.",,,"221 PARK MEADOWS DRIVE",,"EULESS","TX","76039",,,,,,,,,,,,,,,,,,"752710040","8175715985","541511",,,,,,,,,,,,,,,,,,,"2018-08-02T14:55:15-0500","SCOTT BULMAHN","2018-08-02T14:55:15-0500","SCOTT BULMAHN",,,3,2,0,0,2,0,2,2,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180802145621P030097726039001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","1","0","0","0",,"FLSMIDTH INC. RETIREMENT PLAN FOR HOURLY EMPLOYEES","020","2003-01-01","FLSMIDTH INC.",,,"2040 AVENUE C",,"BETHLEHEM","PA","180172188",,,,,,,,,,,,,,,,,,"230606560","6102646011","333200",,,,,,,,,,,,,,,,,,,"2018-08-02T14:52:37-0500","KEVIN J CHABIN",,,,,448,29,210,124,363,61,424,,0,,"1B1I3H",,"1","0","1","0","1","0","1","0","1","0","1","1","0","1","2","1","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,33,,,,,,,,,,
"20180802145635P040105936385001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"GREATER ROCHESTER HEALTH FOUNDATION 401(K) PLAN","001","2006-01-05","GREATER ROCHESTER HEALTH FOUNDATION",,,"150 STATE ST","SUITE 100","ROCHESTER","NY","14614",,,,,,,,,,,,,,,,,,"134301222","5852581799","813000",,,,,,,,,,,,,,,,"GREATER ROCHESTER HEALTH FOUNDATION INC","134301222","001","2018-08-02T10:56:07-0500","JUSTIN RAND",,,,,18,14,0,4,18,0,18,18,0,,"2E2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,"GRHF 401K PLAN",,,,
"20180802145643P040105936769001","2018-01-01","2018-01-31","2",,"0","0","1","1","0","0","0","0","0",,"OBJECTIVE TECHNOLOGIES, INC. RETIREMENT","001","2011-02-15","OBJECTIVE TECHNOLOGIES, INC.",,,"221 PARK MEADOWS DRIVE",,"EULESS","TX","76039",,,,,,,,,,,,,,,,,,"752710040","8175715985","541511",,,,,,,,,,,,,,,,,,,"2018-08-02T14:56:31-0500","SCOTT BULMAHN","2018-08-02T14:56:31-0500","SCOTT BULMAHN",,,2,0,0,0,0,0,0,0,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180802145822P030097730071001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHC RETIREMENT SAVINGS PLAN","001","1996-07-01","COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY",,,"8609 EVERGREEN WAY",,"EVERETT","WA","98208",,,,,,,,,,,,,,,,,,"911255170","4257893723","621498",,,,,,,,,,,,,,,,,,,"2018-08-02T14:57:54-0500","DION C. KAPETANOV",,,,,494,428,0,74,502,0,502,317,88,,"2F2G2M2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,414,,,,,,,,,,
"20180802150013P030097734375001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"SUN ORCHARD GROUP LIFE AND AD&D PLAN","501","2000-11-01","SUN ORCHARD LLC",,,"ONE BISCAYNE TOWER","2 SOUTH BISCAYNE BLVD STE 2350","MIAMI","FL","33131",,,,,,,,,,,,,,,,,,"472428513","7866469200","311900",,,,,,,,,,,,,,,,,,,"2018-08-02T14:57:42-0500","JOANNE MARTINEZ",,,,,185,239,4,0,243,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,183,"2",,,,,,,,,
"20180802150111P030103190529001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"GOODWILL CENTRAL COAST HEALTH AND WELFARE PLAN","502","2007-01-01","GOODWILL CENTRAL COAST",,,"1566 MOFFETT STREET",,"SALINAS","CA","93905",,,,,,,,,,,,,,,,,,"941254638","8314238611","453310",,,,,,,,,,,,,,,,,,,"2018-08-02T14:50:34-0500","GENE PRESCOTT",,,,,394,397,0,0,397,,,,,,,"4A4B4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,388,"2",,,,,,,,,
"20180802090128P030097048039001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SACO AEI POLYMERS, INC. 401(K) AND PROFIT SHARING PLAN","001","1999-01-01","SACO AEI POLYMERS, INC.",,,"3220 CROCKER AVE.",,"SHEBOYGAN","WI","53081",,,,,,,,,,,,,,,,,,"391913053","9208030778","325200",,,,,,,,,,,,,,,,,,,"2018-08-02T08:55:08-0500","PHILIP ZUEHLKE",,,,,230,203,0,24,227,0,227,212,4,,"2E2J2K2F2G3D3H2T",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,212,,,,,,,,,,
"20180802090516P040105434257001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"THE CENTER FOR SIGHT EMPLOYEES PROFIT SHARING PLAN","001","1982-01-01","THE CENTER FOR SIGHT, PA",,,"2 MEDICAL CENTER BLVD.",,"LUFKIN","TX","75904",,,,,,,,,,,,,,,,,,"751773472","9366348434","621111",,,,,,,,,,,,,,,,,,,"2018-08-02T05:04:50-0500","DAREN HAMAKER",,,,,44,38,0,3,41,0,41,35,1,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,42,,,,,,,,,,
"20180802090629P040095974935001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"YUM YUM/QNF EMPLOYEE BENEFIT PLAN","501","2015-01-01","YUM YUM DONUT SHOPS, INC.",,,"18830 EAST SAN JOSE AVENUE",,"CITY OF INDUSTRY","CA","91748",,,,,,,,,,,,,,,,,,"954302398","6269641478","311900",,,,,,,,,,,,,,,,,,,,,,,,,141,155,0,0,155,,,,,,,"4A4B4D4L","1",,,,"1",,,,,,,,,"1","3",,,,"FILING_RECEIVED","2018-08-02",,,,,,"1",,,,,,,,,,,,,,,,,141,"2",,,"2018-08-01T03:00:00-0500","TRACY KITAGAWA",,,,,
"20180802090741P030097058183001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ZENIMAX MEDIA INC. EMPLOYEE WELFARE BENEFIT PLAN","501","2000-01-01","ZENIMAX MEDIA INC.",,,"1370 PICCARD DRIVE, STE 120",,"ROCKVILLE","MD","20850",,,,,,,,,,,,,,,,,,"522174997","3019268300","511210",,,,,,,,,,,,,,,,,,,"2018-08-02T09:07:26-0500","CINDY TALLENT","2018-08-02T09:07:26-0500","CINDY TALLENT",,,1096,1232,9,13,1254,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","8","1","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1062,"2",,,,,,,,,
"20180802090744P030097058295001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"COE COLLEGE DISABILITY INSURANCE PLAN","504","1984-03-02","COE COLLEGE",,,"1220 1ST AVE. N.E.","BUSINESS OFFICE","CEDAR RAPIDS","IA","524025008",,,,,,,,,,,,,,,,,,"420686467","3193998525","611000",,,,,,,,,,,,,,,,,,,"2018-08-02T09:07:36-0500","MICHAEL WHITE",,,,,302,313,0,0,313,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,302,"2",,,,,,,,,
"20180802090843P040095980151001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"LANDERS-SEGAL COLOR COMPANY, INC 401(K) PROFIT SHARING PLAN","002","1984-07-01","LANDERS-SEGAL COLOR CO., INC.",,,"P.O. BOX 1685",,"PEARL RIVER","NY","10965",,,,,,,"1 BLUE HILL PL, 11TH FLOOR",,"PEARL RIVER","NY","10965",,,,,,,"112358300","8455075950","325900",,,,,,,,,,,,,,,,,,,"2018-08-02T05:08:22-0500","WILLIAM GOLDMAN",,,,,41,33,1,1,35,0,35,34,0,,"2A2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,36,,,,,,,,,,
"20180802090938P040095981895001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"OAKMONT MANAGEMENT GROUP HEALTH AND WELFARE PLAN","501","2016-01-01","OAKMONT MANAGEMENT GROUP LLC",,,"9240 OLD REDWOOD HIGHWAY","SUITE 200","WINDSOR","CA","95492",,,,,,,,,,,,,,,,,,"461228206","7075353200","623000",,,,,,,,,,,,,,,,,,,,,,,,,1035,1071,23,0,1094,,,,,,,"4A4B4D4E4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-08-02",,,,,,"1",,,,,,,,,,,,,,,,,1027,"2",,,"2018-07-31T07:00:00-0500","KAREN L. ELLIS",,,,,
"20180802091503P040095994535001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WESTMINSTER MANOR 403(B) PLAN","001","1984-04-01","WESTMINSTER MANOR",,,"4100 JACKSON AVE",,"AUSTIN","TX","787316056",,,,,,,,,,,,,,,,,,"741501375","5124544711","623000","WESTMINSTER MANOR",,"4100 JACKSON AVE",,"AUSTIN","TX","787316056",,,,,,,"741501375","5124544711",,,,"2018-08-02T09:11:49-0500","KIM OGDEN",,,,,325,307,0,34,341,0,341,250,28,,"2F2G2M2S2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,
"20180802091507P040095994647001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"THE ASSOCIATION FOR ASIAN STUDIES INC RETIREMENT PLAN","001","1968-06-01","THE ASSOCIATION FOR ASIAN STUDIES",,,"825 VICTORS WAY SUITE 310",,"ANN ARBOR","MI","48108",,,,,,,,,,,,,,,,,,"381615380","7346652490","611000",,,,,,,,,,,,,,,,,,,"2018-08-02T08:54:24-0500","ALICIA WILLIAMS","2018-08-02T08:54:42-0500","ALICIA WILLIAMS",,,10,10,0,0,10,0,10,10,0,,"2L",,,,"1",,,,"1",,,,,,,,,,,,"FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180802091837P040096003239001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SQUADRON CAPITAL LLC 401(K) EMPLOYEE RETIREMENT PLAN","001","2014-01-01","SQUADRON CAPITAL LLC",,,"18 HARTFORD AVE",,"GRANBY","CT","06035",,,,,,,,,,,,,,,,,,"262772125","8604139875","541990",,,,,,,,,,,,,,,,"SQUADRON CAPITAL LLC","262772125","001","2018-08-02T05:18:25-0500","AINA HOSKINS",,,,,2,363,0,58,421,0,421,401,4,,"2A2E2F2G2J2K2S2T3B3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,"SQUADRON CAPITAL LLC 401(K) PROFIT SHARING PLAN & TRUST",,,,
"20180802091939P040096005143001","2017-01-01","2017-12-31","2",,"0","0","0",,"1","1","0","0","0",,"STATE FABRICATORS, INC. UNION RETIREMENT PLAN","001","1995-01-01","STATE FABRICATORS, INC.",,,"30550 W. EIGHT MILE RD.",,"FARMINGTON HILLS","MI","48336",,,,,,,,,,,,,,,,,,"383083455","2484711500","332900",,,,,,,,,,,,,,,,,,,"2018-08-02T05:19:21-0500","COLLEEN NEAL",,,,,28,26,,6,32,,32,32,,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,22,,,,,,,,,,
