"20180718183151P030067031367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NOVOGRADAC & COMPANY LLP CAFETERIA PLAN","501","1997-01-01","NOVOGRADAC & COMPANY LLP",,,"1160 BATTERY STREET, EAST BUILDING","4TH FLOOR","SAN FRANCISCO","CA","94111",,,,,,,,,,,,,,,,,,"943108253","4513568000","541211",,,,,,,,,,,,,,,,,,,"2018-07-18T16:25:55-0500","DAVID DEMELLO",,,,,546,561,2,0,563,,,,,,,"4A4B4D4E4F4H","0","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,546,"2",,,,,,,,,
"20180718183656P030003092757001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GTM CORPORATION 401(K) PLAN","001","2016-07-07","GTM CORPORATION","MIRACLE METHOD OF PUEBLO",,"1064 N LOST HILLS LN",,"PUEBLO WEST","CO","81007",,,,,,,,,,,,,,,,,,"813168854","7192529664","238100",,,,,,,,,,,,,,,,,,,"2018-07-18T18:32:01-0500","KEVIN WHITING","2018-07-18T18:32:01-0500","KEVIN WHITING",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180718183730P040065978423001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WESTMONT LIVING, INC. HEALTH AND WELFARE PLAN","501","2012-11-01","WESTMONT LIVING, INC.",,,"7660 FAY AVENUE, SUITE N",,"LA JOLLA","CA","92037",,,,,,,,,,,,,,,,,,"262513782","8587296732","623000",,,,,,,,,,,,,,,,,,,,,,,,,270,345,3,0,348,,,,,,,"4A4B4D4E4L4Q","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2018-07-18",,,,,,"1",,,,,,,,,,,,,,,,,267,"2",,,"2018-07-18T03:00:00-0500","ANDREW S. PLANT",,,,,
"20180718183934P030069054465001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"BAYCARE HEALTH SYSTEMS LLC FLEXIBLE BENEFIT PLAN","501","2000-01-01","BAYCARE HEALTH SYSTEMS LLC",,"JULIE DUCKETT","164 N BROADWAY",,"GREEN BAY","WI","543032728",,,,,,,"164 N BROADWAY",,"GREEN BAY","WI","543032728",,,,,,,"391850939","9204055390","621111",,,,,,,,,,,,,,,,,,,"2018-07-18T15:22:45-0500","JULIE DUCKETT","2018-07-18T15:22:46-0500","JULIE DUCKETT",,,198,254,0,0,254,0,254,,,,,"4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,198,"2",,,,,,,,,
"20180718184041P040002757717001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"BEND GARBAGE COMPANY, INC., DBA BEND GARBAGE AND RECYCLING EMPLOYEE BENEFIT PLAN","501","2016-07-01","BEND GARBAGE COMPANY, INC., DBA BEND GARBAGE AND RECYCLING",,,"20835 MONTANA PLACE",,"BEND","OR","97701",,,,,,,"20835 MONTANA PLACE",,"BEND","OR","97701",,,,,,,"930890916","5413234064","562000","BEND GARBAGE COMPANY, INC., DBA BEND GARBAGE AND RECYCLING",,"20835 MONTANA PLACE",,"BEND","OR","97701",,,,,,,"930890916","5413234064",,,,"2018-07-18T18:40:09-0500","MISTY BENDER",,,,,99,105,2,0,107,,107,,,,,"4A4D4B4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-18","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,99,"2",,,,,,,,,
"20180718184116P040002757781001","2017-01-01","2017-12-31","2",,"1",,,,,,,,,,"NIO USA INC HEALTH & WELFARE PLAN","501","2017-01-01","NIO USA, INC.",,,"3200 NORTH FIRST STREET",,"SAN JOSE","CA","95134",,,,,,,,,,,,,,,,,,"474596669","4085187000","541700",,,,,,,,,,,,,,,,,,,,,,,,,288,431,7,3,441,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-18",,,,,,"1",,,,,,,,,,,,,,,,,267,"2",,,"2018-07-18T03:00:00-0500","STEPHANIE KUA",,,,,
"20180718184124P040043355853001","2017-02-01","2018-01-31","2",,"1","0","0","0","0","0","0","0","0",,"CANDOR AGS, INC. HEALTH & WELFARE PLAN","501","2009-11-01","CANDOR AGS, INC.",,,"9491 N. FT. WASHINGTON, #102",,"FRESNO","CA","93730",,,,,,,,,,,,,,,,,,"271614909","5594755430","424400",,,,,,,,,,,,,,,,,,,,,,,,,100,171,0,0,171,,,,,,,"4A4B4D4E4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-18",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-07-18T07:00:00-0500","ERIC MERZ",,"2018-07-18T07:00:00-0500","ERIC MERZ",,
"20180719102043P040067568679001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FETCH LOGISTICS, INC. 401(K) PLAN","001","2002-01-01","FETCH LOGISTICS, INC.",,,"25 NORTHPOINTE PKWY SUITE 200",,"AMHERST","NY","142281891",,,,,,,,,,,,,,,,,,"161532271","7166894556","488510",,,,,,,,,,,,,,,,,,,"2018-07-19T06:20:21-0500","WILLIAM WILCOX",,,,,68,52,0,12,64,0,64,58,1,,"2T3D2E2F2G2J2K2R",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,54,,,,,,,,,,
"20180719102125P030003193717001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"1E, INC. 401(K) PLAN","001","2014-05-01","1E, INC.",,,"5 PENN PLAZA","9TH FLOOR","NEW YORK","NY","10001",,,,,,,,,,,,,,,,,,"251920852","8665984214","541519",,,,,,,,,,,,,,,,,,,"2018-07-19T06:21:08-0500","ROSALIE HAWLEY",,,,,113,82,0,29,111,0,111,89,0,,"2E2F2G2J2K2T3D3H",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,78,,,,,,,,,,
"20180719102144P040067570567001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AUFFENBERG/ST. CLAIR 1, LLC EMPLOYEE BENEFIT PLAN","502","2007-08-01","ST. CLAIR 1, LLC",,,"176 AUTO COURT",,"O FALLON","IL","62269",,,,,,,,,,,,,,,,,,"742978501","3144211355","441110",,,,,,,,,,,,,,,,,,,,,,,,,182,182,0,0,182,,,,,,,"4A","1",,,"1",,,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,182,"2",,,"2018-07-18T07:00:00-0500","JAMES AUFFENBERG, JR.",,"2018-07-18T07:00:00-0500","JAMES AUFFENBERG, JR.",,
"20180719102202P040073840833001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VANTAGE WEST CREDIT UNION EAP BENEFIT PLAN","506","2012-07-01","VANTAGE WEST CREDIT UNION",,,"2480 NORTH ARCADIA",,"TUCSON","AZ","85712",,,,,,,,,,,,,,,,,,"860120482","5209176207","522130",,,,,,,,,,,,,,,,,,,"2018-07-19T10:00:51-0500","VICTOR LOPEZ",,,,,442,469,12,13,494,,,,,,,"4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,431,"2",,,,,,,,,
"20180719102212P030003193893001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FLOTEK HEALTH & WELFARE PLAN","502","2007-05-01","FLOTEK INDUSTRIES, INC.",,,"10603 W SAM HOUSTON PARKWAY N","SUITE 300","HOUSTON","TX","77064",,,,,,,,,,,,,,,,,,"900023731","7137265345","213110",,,,,,,,,,,,,,,,,,,,,,,,,506,326,13,0,339,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,506,"2",,,"2018-07-18T03:00:00-0500","WILLIAM H. YORK",,,,,
"20180719102216P040073841809001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JOHN P PEARL & ASSOCIATES, LTD. PLAN","501","1999-07-01","JOHN P PEARL & ASSOCIATES, LTD.",,,"1200 EAST GLEN AVE",,"PEORIA","IL","616145348",,,,,,,,,,,,,,,,,,"370817309","3096889000","524210",,,,,,,,,,,,,,,,,,,"2018-07-19T10:13:17-0500","JOY MCFADDEN",,,,,243,236,0,0,236,,,,,,,"4A4B4D4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,243,"2",,,,,,,,,
"20180719102228P040067571719001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"NIGHTHAWK 401(K) RETIREMENT PLAN","001","2013-11-01","AMI INVESTMENTS, LLC DBA NIGHTHAWK",,,"701CANYON DR.","SUITE 105","COPPELL","TX","75019",,,,,,,,,,,,,,,,,,"271919426","9727175555","335900",,,,,,,,,,,,,,,,,,,"2018-07-19T06:22:15-0500","LAUREN JACKSON",,,,,48,54,0,9,63,0,63,61,0,,"2E2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,42,,,,,,,,,,
"20180719102232P030070846865001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EAKAS CORPORATION GROUP BENEFIT PLAN","505","1990-07-01","EAKAS CORPORATION","EAKAS CORPORATION",,"6251 STATE ROUTE 251",,"PERU","IL","613549344",,,,,,,"6251 STATE ROUTE 251",,"PERU","IL","613549344",,,,,,,"363648398","8152238811","336300",,,,,,,,,,,,,,,,,,,"2018-07-19T10:21:33-0500","KAY REDSHAW",,,,,242,266,0,0,266,0,266,0,0,0,,"4A4B4D4E4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,242,,,,,,,,,,
"20180719102239P040067572023001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WETMORE COMPANY, INC. 401(K) PROFIT SHARING PLAN","001","1983-11-01","WETMORE COMPANY, INC.",,,"326 BALLARDVALE STREET",,"WILMINGTON","MA","01887",,,,,,,,,,,,,,,,,,"042227614","9789880055","488990",,,,,,,,,,,,,,,,,,,"2018-07-19T06:22:14-0500","JANICE HEGARTY",,,,,19,20,0,6,26,0,26,16,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,,,,,
"20180719102303P040073844305001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SOLVE ADVISORS INC 401(K) PROFIT SHARING PLAN & TRUST","001","2013-01-01","SOLVE ADVISORS INC",,,"265 SUNRISE HWY SUITE 22",,"ROCKVILLE CENTRE","NY","11570",,,,,,,,,,,,,,,,,,"451607792","6466995041","541990",,,,,,,,,,,,,,,,,,,"2018-07-19T10:23:00-0500","YEVGENIY GRINBERG",,,,,2,2,0,0,2,0,2,2,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180719113328P040044176349001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LLOYD ENTERPRISES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","1994-01-01","LLOYD ENTERPRISES, INC.",,,"PO BOX 3889",,"FEDERAL WAY","WA","980633889",,,,,,,,,,,,,,,,,,"910823122","2538746692","212320","LLOYD ENTERPRISES, INC.",,"POB 3889",,"FEDERAL WAY","WA","980633889",,,,,,,"910823122","2538746692",,,,,,,,,,77,60,0,9,69,0,69,49,2,,"2O2I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,,,,,,,,,,,,,,,,,,56,,,,"2018-07-19T07:00:00-0500","DAN LLOYD",,,,,
"20180719113345P040002818565001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JOSEPH GRECO PROFIT SHARING PLAN","001","1989-01-01","JOSEPH GRECO",,,"99 SE MIZNER BLVD APT 622",,"BOCA RATON","FL","33432",,,,,,,"99 SE MIZNER BLVD APT 622",,"BOCA RATON","FL","33432",,,,,,,"133864956","9178816902","523210",,,,,,,,,,,,,,,,,,,"2018-07-19T11:33:09-0500","JIMMY YEE","2018-07-19T11:33:10-0500","JIMMY YEE",,,1,1,,,1,,1,1,,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180719113409P030071039489001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SHAMROCK FOODS COMPANY AND AFFILIATES MUTUAL SECURITY ASSOCIATION PLAN","502","1998-01-01","SHAMROCK FOODS COMPANY",,,"3900 EAST CAMELBACK ROAD",,"PHOENIX","AZ","85018",,,,,,,,,,,,,,,,,,"860209968","6022336401","424400",,,,,,,,,,,,,,,,,,,,,,,,,133,120,0,0,120,,,,,,,"4L","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,133,"2",,,"2018-07-19T07:00:00-0500","VINCE DANIELS",,,,,
"20180719113420P030071039825001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"DENHAM-BLYTHE COMPANY, INC. EMPLOYEE BENEFIT PLAN","502","1998-02-01","DENHAM-BLYTHE COMPANY, INC.",,,"100 TRADE STREET",,"LEXINGTON","KY","40511",,,,,,,,,,,,,,,,,,"610902693","8592557405","236200",,,,,,,,,,,,,,,,,,,,,,,,,164,126,0,0,126,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,164,"2",,,"2018-07-19T03:00:00-0500","KAREN G. HENDRIX",,,,,
"20180719113452P040002818693001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"PRENT/GOEX CORPORATION LIFE AND AD&D PLAN","502","2017-01-01","PRENT CORPORATION",,,"2225 KENNEDY RD",,"JANESVILLE","WI","535450885",,,,,,,"2225 KENNEDY RD",,"JANESVILLE","WI","535450885",,,,,,,"391082406","6087540276","326100","AMANDA K PELLIZZI",,"2225 KENNEDY RD",,"JANESVILLE","WI","535450885",,,,,,,"391082406","6083737236","AMANDA PELLIZZI","391082406","502","2018-07-19T11:28:40-0500","AMANDA PELLIZZI","2018-07-19T11:28:40-0500","AMANDA PELLIZZI",,,444,440,,,440,,440,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,444,"2",,,,,"PRENT/GOEX CORPORATION LIFE AND AD&D PLAN",,,,
"20180719113452P030003207525001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JANICE F. MULLIGAN, A PROFESSIONAL CORPORATION 401(K) PLAN","001","1986-02-01","JANICE F. MULLIGAN, A PROFESSIONAL CORPORATION",,,"1355 28TH STREET",,"SAN DIEGO","CA","92102",,,,,,,,,,,,,,,,,,"330170095","6192388700","541110",,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,1,5,0,5,6,0,,"2E2J2K",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-07-12T07:00:00-0500","JANICE MULLIGAN",,"2018-07-12T07:00:00-0500","JANICE MULLIGAN",,
"20180719113501P030071041713001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"REED-LANE, INC. EMPLOYEE BENEFIT PLAN","501","1984-01-01","REED-LANE, INC.",,,"359 NEWARK POMPTON TURNPIKE",,"WAYNE","NJ","07470",,,,,,,,,,,,,,,,,,"221655676","9737091090","339900",,,,,,,,,,,,,,,,,,,,,,,,,181,158,0,0,158,,,,,,,"4A4B4D4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,181,"2",,,"2018-07-19T03:00:00-0500","CARMINE SODORA",,,,,
"20180719115746P040074067425001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MPEC 401(K) PLAN","001","1993-01-01","MOTOR PARTS & EQUIPMENT CORPORAT",,,"1670 NORTHROCK COURT",,"ROCKFORD","IL","61103",,,,,,,,,,,,,,,,,,"361508055","7795006042","441300",,,,,,,,,,,,,,,,,,,"2018-07-19T11:57:35-0500","GREGORY ALLEN","2018-07-19T11:57:35-0500","GREGORY ALLEN",,,493,394,1,113,508,0,508,393,30,,"2E2F2G2J2K2S2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,411,,,,,,,,,,
"20180719115751P030068544247001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ALINABAL GROUP LIFE PLAN","501","1980-01-01","ALINABAL HOLDING CORPORATION",,,"28 WOODMONT ROAD",,"MILFORD","CT","064608572",,,,,,,"28 WOODMONT ROAD",,"MILFORD","CT","064608572",,,,,,,"133009406",,"332900",,,,,,,,,,,,,,,,,,,,,,,,,210,210,,,210,,,,,,,"4B","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,,,,,"2018-06-06T07:00:00-0500","KEVIN CONLISK",,,,,
"20180719115751P030068544247003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ALINABAL INC. DISABILITY PLAN","503","1980-01-01","ALINABAL HOLDING CORPORATION",,,"28 WOODMONT ROAD",,"MILFORD","CT","064608572",,,,,,,"28 WOODMONT ROAD",,"MILFORD","CT","064608572",,,,,,,"133009406","2038773241","332900",,,,,,,,,,,,,,,,,,,,,,,,,208,207,,,207,,,,,,,"4F4H","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,208,,,,"2018-06-06T07:00:00-0500","KEVIN CONLISK",,,,,
