"20180530103246P040062007037001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"PRESSTEK, LLC 401(K) PLAN","001","1994-01-01","PRESSTEK, INC.",,,"200 INNOVATIVE WAY, SUITE 1350",,"NASHUA","NH","03062",,,,,,,,,,,,,,,,,,"020415170","6035948585","335900",,,,,,,,,,,,,,,,"PRESSTEK, LLC","020415170","001","2018-05-30T06:32:05-0500","CATHY CAVANNA",,,,,422,141,24,195,360,2,362,351,19,,"2E2F2G2J2K2R2S2T3D",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","1","0","FILING_RECEIVED","2018-05-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,224,,,,,,"PRESSTEK, LLC 401(K) PLAN",,,,
"20180530103300P030036650783001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CUMMINGS & CARROLL, P.C. EMPLOYEES PROFIT SHARING PLAN","002","1974-07-05","CUMMINGS & CARROLL, P.C.",,,"175 GREAT NECK RD",,"GREAT NECK","NY","11021",,,,,,,,,,,,,,,,,,"132737609","5164823260","541211",,,,,,,,,,,,,,,,,,,"2018-05-30T10:32:14-0500","RICHARD J. BIRNBACH",,,,,4,4,0,0,4,0,4,4,0,,"2A2E2G3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180530103435P040062007293001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ALL PHASE GLASS AND MIRROR COM 401(K) PROFIT SHARING PLAN & TRUST","001","2015-01-01","ALL PHASE GLASS AND MIRROR COM",,,"5001 N COOLIDGE AVENUE",,"TAMPA","FL","33614",,,,,,,,,,,,,,,,,,"593009685","8138768999","238900",,,,,,,,,,,,,,,,,,,"2018-05-30T10:34:28-0500","KRISTIE HALL",,,,,8,9,0,1,10,0,10,10,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-05-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,9,,,,,,,,,,
"20180530103519P030036653327001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SECURITY NATIONAL CORPORATION SICK PAY BENEFIT PLAN","504","1975-09-01","SECURITY NATIONAL GROUP SICK PAY BENEFIT PLAN",,"HUMAN RESOURCES DEPARTMENT","601 PIERCE ST",,"SIOUX CITY","IA","511011205",,,,,,,"601 PIERCE ST",,"SIOUX CITY","IA","511011205",,,,,,,"420943329","7122776500","522110",,,,,,,,,,,,,,,,,,,"2018-05-30T10:34:13-0500","PATRICIA KRAGE",,,,,245,253,0,0,253,0,253,,,,,"4F","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-05-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,245,"2",,,,,,,,,
"20180531092252P030103676839001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FIBERESIN INDUSTRIES INC. EMPLOYEES 401K PROFIT SHARING PLAN","004","1987-09-01","FIBERESIN INDUSTRIES, INC.",,,"P.O. BOX 88","N48W37031 E WISCONSIN AVENUE","OCONOMOWOC","WI","53066",,,,,,,,,,,,,,,,,,"391277068","2625674427","321210",,,,,,,,,,,,,,,,,,,"2018-05-31T09:22:24-0500","MIKE MACDOUGAL",,,,,66,69,0,37,106,0,106,89,2,,"2E2F2G2J2K2S2T3D",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,52,,,,,,,,,,
"20180531092320P040100023479001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PETCON ASSOCIATES LTD 401(K) PROFIT SHARING PLAN & TRUST","001","2011-01-01","PETCON ASSOCIATES LTD",,,"12081 W ALAMEDA PKWY PMB 513",,"LAKEWOOD","CO","80228",,,,,,,,,,,,,,,,,,"840920829","7202991101","211110",,,,,,,,,,,,,,,,,,,"2018-05-31T09:23:17-0500","SUSAN JONES",,,,,6,4,0,1,5,0,5,5,0,,"2E2F2G2J2R2S2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180531092401P040100024503001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ATLANTIC DISTRIBUTORS, INC. 401(K) PLAN","002","2006-08-01","ATLANTIC DISTRIBUTORS, INC.",,,"914 S. KERR AVENUE",,"WILMINGTON","NC","28403",,,,,,,,,,,,,,,,,,"560539031","9107638479","443141",,,,,,,,,,,,,,,,,,,"2018-05-31T05:23:37-0500","KEMP LEONARD",,,,,30,33,0,1,34,0,34,22,0,,"2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,29,,,,,,,,,,
"20180531122644P040100283319001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DINGLE BAY PROFIT SHARING PLAN","002","2014-01-01","DINGLE BAY ENTERPRISES, LTD",,,"15 SENECA COURT",,"DIX HILLS","NY","11746",,,,,,,,,,,,,,,,,,"113274261","6318885602","236110",,,,,,,,,,,,,,,,,,,"2018-05-31T12:23:04-0500","DILIP S. DEOKULE",,,,,4,4,0,0,4,0,4,4,0,,"2E2J3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180531122717P040100285479001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LOCKWOOD, KESSLER & BARTLETT INC.","504","1987-06-01","LOCKWOOD, KESSLER & BARTLETT INC.",,,"1 AERIAL WAY",,"SYOSSET","NY","117915501",,,,,,,"1 AERIAL WAY",,"SYOSSET","NY","117915501",,,,,,,"111015370","5169380600","541330",,,,,,,,,,,,,,,,,,,"2018-05-31T12:26:41-0500","DEBRA MARINO",,,,,64,63,,,63,,63,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,64,"2",,,,,,,,,
"20180531122739P040100286903001","2017-10-01","2017-12-31","2",,"0","0","0","1","0","0","0","0","0",,"AMCOL SYSTEMS, INC. HEALTH PLAN","502","2010-10-01","AMCOL SYSTEMS, INC.",,,"PO BOX 21625",,"COLUMBIA","SC","292211625",,,,,,,"111 LANCEWOOD ROAD",,"COLUMBIA","SC","29210",,,,,,,"570788438","8032273288","541990",,,,,,,,,,,,,,,,,,,"2018-05-31T12:20:43-0500","RENA JOHNSON",,,,,128,123,0,0,123,,123,,,,,"4A4B4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,128,"2",,,,,,,,,
"20180531122819P030104018871001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OMNIPATH, INC. HEALTH AND WELFARE PLAN","501","2015-01-01","OMNIPATH, INC.",,,"425 BROADWAY, SUITE 201",,"PADUCAH","KY","42001",,,,,,,,,,,,,,,,,,"454345238","2704421452","621330",,,,,,,,,,,,,,,,,,,,,,,,,225,245,0,0,245,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","6",,,,"FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,225,"2",,,"2018-05-31T03:00:00-0500","TERRY HUDSPETH",,,,,
"20180531122824P040100289799001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MICHAEL GRUBER, D.M.D., P.A. EMPLOYEES' PROFIT SHARING PLAN","002","1986-01-01","MICHAEL GRUBER, D.M.D., P.A.",,,"362 PARSIPPANY ROAD - SUITE A4",,"PARSIPPANY","NJ","070545102",,,,,,,,,,,,,,,,,,"222681560","9734281515","621210",,,,,,,,,,,,,,,,,,,"2018-05-31T12:27:03-0500","MICHAEL GRUBER",,,,,21,15,0,4,19,0,19,19,2,,"2A2E2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,16,,,,,,,,,,
"20180531123119P030104024007001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MICHAEL GRUBER, D.M.D., P.A. CASH BALANCE PLAN","003","2004-01-01","MICHAEL GRUBER, D.M.D., P.A.",,,"362 PARSIPPANY ROAD - SUITE A4",,"PARSIPPANY","NJ","070545102",,,,,,,,,,,,,,,,,,"222681560","9734281515","621210",,,,,,,,,,,,,,,,,,,"2018-05-31T12:30:36-0500","MICHAEL GRUBER",,,,,15,14,0,0,14,0,14,,2,,"1C1I",,"0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180531123148P040004347669001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PREMIER HEALTH CONSULTANTS, LLC EMPLOYEE BENEFITS PLAN","502","2007-01-01","PREMIER HEALTH CONSULTANTS, LLC",,,"10319 JEFFERSON HIGHWAY",,"BATON ROUGE","LA","70809",,,,,,,,,,,,,,,,,,"721439481","2252149348","621498",,,,,,,,,,,,,,,,,,,"2018-05-31T12:31:15-0500","ARLINDA ZIMMERMAN",,,,,348,473,1,0,474,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,348,"2",,,,,,,,,
"20180531123309P030104026775001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"THE HOLLAR COMPANY, INC. 401(K) PLAN","002","1985-03-01","THE HOLLAR COMPANY, INC.",,,"2012 RAINBOW DRIVE, SUITE A",,"GADSDEN","AL","35901",,,,,,,,,,,,,,,,,,"630256256","2565471644","447100",,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,6,0,6,6,0,,"3D2J2G2K2F",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,4,,,,"2018-05-30T07:00:00-0500","WAYNE A. HOLLAR",,,,,
"20180531123324P030104027175001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EFS ADVISORS 401(K) PLAN","001","2016-02-01","EFS ADVISORS",,,"440 EMERSON STREET N","SUITE 2","CAMBRIDGE","MN","55008",,,,,,,,,,,,,,,,,,"411910233",,"523900",,,,,,,,,,,,,,,,,,,"2018-05-31T12:33:17-0500","KENT SCHUTTE","2018-05-31T12:33:17-0500","KENT SCHUTTE",,,43,35,0,1,36,0,36,32,0,,"2A2E2F2G2J2K2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,34,,,,,,,,,,
"20180531123329P030104027271001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"EDNETICS INC.","502","2016-01-01","EDNETICS INC.",,,"971 S CLEARWATER LOOP","SUITE 1000","POST FALLS","ID","83854",,,,,,,,,,,,,,,,,,"841408391","2087774709","541511",,,,,,,,,,,,,,,,,,,,,,,,,111,117,1,0,118,,,,,,,"4A4B4D4E4F4H4L","1",,,"1","1",,,"1",,,,,,"1","10",,,,"FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,111,"2",,,"2018-05-31T03:00:00-0500","JENNY GEORGE",,,,,
"20180531123355P040100311111001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WYATT, TARRANT & COMBS LLP PROFIT SHARING PLAN","001","1984-01-01","WYATT, TARRANT & COMBS",,,"500 WEST JEFFERSON STREET","SUITE 2800","LOUISVILLE","KY","402022898",,,,,,,,,,,,,,,,,,"610468003","5025895235","541110",,,,,,,,,,,,,,,,,,,"2018-05-31T13:31:19-0500","GORDON WRIGHT",,,,,360,218,0,103,321,3,324,310,1,,"2E2F2G2J3B2R",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,238,,,,,,,,,,
"20180531170730P040100813271001","2017-01-01","2017-12-31","2",,"1",,,,,,,,,,"KANSAS SURGERY & RECOVERY CENTER, LLC AD&D","504","2014-01-01","KANSAS SURGERY & RECOVERY CENTER, LLC.",,,"2770 NORTH WEBB ROAD",,"WICHITA","KS","67226",,,,,,,,,,,,,,,,,,"481148580","3166340090","622000",,,,,,,,,,,,,,,,,,,,,,,,,151,158,0,0,158,,,,,,,"4L","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,151,"2",,,"2018-05-31T03:00:00-0500","ASHLEY SIMON",,,,,
"20180531171238P030003449785001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BROWN WOOD PRODUCTS CO. AND ITS DIVISION THE GAVEL","002","1988-05-01","BROWN WOOD PRODUCTS CO",,,"7040 NORTH LAWNDALE AVENUE",,"LINCOLNWOOD","IL","60645",,,,,,,,,,,,,,,,,,"363563769","8476734780","332700",,,,,,,,,,,,,,,,,,,"2018-05-31T17:12:09-0500","TERRY GROSS","2018-05-31T17:12:09-0500","TERRY GROSS",,,35,24,0,1,25,0,25,12,0,,"2E2J2F2G2K3D2T","4B","1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,35,"2",,,,,,,,,
"20180531171242P040100824935001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GREATER LAWRENCE COMMUNITY ACTION COUNCIL, INC. HEALTH AND WELFARE BENEFIT PLAN","512","2004-07-01","GREATER LAWRENCE COMMUNITY ACTION COUNCIL, INC.",,,"305 ESSEX STREET, 4TH FLOOR",,"LAWRENCE","MA","01840",,,,,,,,,,,,,,,,,,"042397449","9786814900","624200",,,,,,,,,,,,,,,,,,,,,,,,,237,237,2,0,239,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,237,"2",,,"2018-05-30T23:00:00-0500","JESS MADER",,,,,
"20180531171249P030104385191001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SOUTHERN CA. ORAL & MAXILLOFACIAL SURGICAL ARTS DEFINED BENEFIT PENSION PLAN","002","2009-01-01","RENNIE CHEUNG, DMD, MD & VICTOR HO, DMD, GP DBA","SOUTHERN CA. ORAL & MAXILLOFACIAL SURGICAL ARTS",,"6240 W. MANCHESTER AVE.",,"LOS ANGELES","CA","90045",,,,,,,,,,,,,,,,,,"954872097","3106700220","621111",,,,,,,,,,,,,,,,,,,,,,,,,14,8,2,0,10,0,10,,0,,"1A3D",,,,"1",,,,"1",,"1",,"1",,"1",,,,,,"FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,11,,,,"2018-05-18T07:00:00-0500","VICTOR HO, D.M.D",,"2018-05-18T07:00:00-0500","VICTOR HO, D.M.D",,
"20180531172452P040100853911001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BMG RIGHTS MANAGEMENT US (LLC) SEVERANCE PAY PLAN","501","2011-04-01","BMG RIGHTS MANAGEMENT US (LLC) SEVERANCE PAY PLAN","BMG","FRASER SINCLAIR","6100 WILSHIRE BLVD STE 1600",,"LOS ANGELES","CA","900485165",,,,,,,"6100 WILSHIRE BLVD STE 1600",,"LOS ANGELES","CA","900485165",,,,,,,"264055343","3236583331","511190",,,,,,,,,,,,,,,,,,,"2018-05-31T17:19:27-0500","FRASER SINCLAIR",,,,,184,258,,,258,,258,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-05-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,184,,,,,,,,,,
"20180531172635P040100855943001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NATIONAL SEARCH ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","002","2000-01-01","NATIONAL SEARCH ASSOCIATES",,,"1921 PALOMAR OAKS WAY, SUITE 250",,"CARLSBAD","CA","92008",,,,,,,,,,,,,,,,,,"330687739","7604311115","561300",,,,,,,,,,,,,,,,,,,,,,,,,24,21,0,1,22,0,22,22,0,,"2I2P3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,20,,,,"2018-05-31T07:00:00-0500","KEVIN GLASSEL, PLAN ADMIN.",,,,,
"20180531172710P030103791137002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CERAMIC COLOR & CHEMICAL MFG CO PROF SHAR PL A","001","1955-01-01","CERAMIC COLOR & CHEMICAL MANUFACTURING COMPANY",,,"26 WOODLAND ROAD",,"SEWICKLEY","PA","151431123",,,,,,,"26 WOODLAND ROAD",,"SEWICKLEY","PA","151431123",,,,,,,"250399140","7248464000","325900",,,,,,,,,,,,,,,,,,,,,,,,,11,10,,1,11,,11,11,0,,"2E",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,11,,,,"2018-05-31T07:00:00-0500","WILLIAM F. WENNING, JR.",,"2018-05-31T07:00:00-0500","WILLIAM F. WENNING, JR.",,
"20180531172710P030104403911001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GIRL SCOUTS OF GREATER ATLANTA HEALTH AND WELFARE PLAN","501","2013-01-01","GIRL SCOUTS OF GREATER ATLANTA, INC","GIRL SCOUTS OF GREATER ATLANTA, INC",,"5601 NORTH ALLEN ROAD","BUILDING B","MABLETON","GA","30126",,,,,,,,,,,,,,,,,,"580566190","7707029193","813000",,,,,,,,,,,,,,,,,,,,,,,,,117,100,1,0,101,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","4",,,,"FILING_RECEIVED","2018-05-31",,,,,,"1",,,,,,,,,,,,,,,,,114,"2",,,"2018-05-31T03:00:00-0500","JENNIFER CARABALLO",,,,,
"20180531172713P040108577089001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHICAGO MEDICAL SOCIETY PENSION PLAN","001","1969-01-01","CHICAGO MEDICAL SOCIETY",,,"515 N. DEARBORN STREET",,"CHICAGO","IL","60654",,,,,,,,,,,,,,,,,,"362171684","3126702550","813000","CHICAGO MEDICAL SOCIETY",,"515 N. DEARBORN STREET",,"CHICAGO","IL","60654",,,,,,,"362171684","3126702550",,,,,,,,,,19,8,4,7,19,0,19,,0,,"1A1I",,"0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-31",,,,,,,,,,,,,,,,,,,,,,,9,,,,"2018-05-31T07:00:00-0500","PATRICK M. DERSE",,"2018-05-31T07:00:00-0500","PATRICK M. DERSE",,
