"20180726143010P030062476461005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BARRY M. CORKERN ADVISORY SERVICES, INC. PROFIT SHARING PLAN AND TRUST","002","1994-01-01","BARRY M. CORKERN ADVISORY SER, INC",,,"2300 ANDOVER COURT, STE 100",,"LITTLE ROCK","AR","722273992",,,,,,,,,,,,,,,,,,"710580974","5016647866","523900",,,,,,,,,,,,,,,,,,,"2018-07-26T14:53:39-0500","BARRY M. CORKERN","2018-07-26T14:53:05-0500","BARRY M. CORKERN",,,5,4,0,2,6,0,6,6,0,,"2E2F2G2J2K",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180726143010P030062476461003","2017-02-01","2018-01-31","2",,,,,,,"1",,,,,"GRANDMOTHER'S/PRAIRIE LIFE CENTER WELFARE BENEFIT PLAN","501","2002-02-01","GRANDMOTHER'S/PRAIRIE LIFE CENTER",,,"5310 S. 84TH STREET, STE 200",,"OMAHA","NE","68127",,,,,,,,,,,,,,,,,,"470550180","4023341195","713900","GRANDMOTHER'S/PRAIRIE LIFE CENTER",,"5310 S 84TH STREET, STE 200",,"OMAHA","NE","68127",,,,,,,"470550180","4023341195",,,,"2018-06-26T13:06:58-0500","MARK SWEET","2018-06-26T13:06:56-0500","MARK SWEET",,,130,129,0,0,129,,,,,,,"4A4B4D4L","1",,,"1","1",,,"1",,,,,"1","1","2",,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,130,"2",,,,,,,,,
"20180726143010P030062476461002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GRANDMOTHER'S INC. 401 (K) PLAN","001","1997-01-01","GRANDMOTHER'S, INC.",,,"5310 S. 84TH STREET, STE 200",,"OMAHA","NE","68127",,,,,,,,,,,,,,,,,,"470550180","4023341195","713900",,,,,,,,,,,,,,,,,,,"2018-07-13T10:34:18-0500","MARK SWEET",,,,,37,21,0,13,34,0,34,34,0,,"2E2G2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,25,,,,,,,,,,
"20180726143010P030062476461008","2017-01-01","2017-12-31","2",,,,,,,,,,,,"N KOHL GROCER CO INC SHORT-TERM DISABILITY","505","2005-12-01","N. KOHL GROCER CO., INC.",,,"PO BOX 1129",,"QUINCY","IL","623061129",,,,,,,,,,,,,,,,,,"370370260","2172225000","424400",,,,,,,,,,,,,,,,,,,"2018-07-26T13:58:56-0500","RICHARD M EHRHART",,,,,187,178,0,0,178,,,,,,,"4F","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,187,"2",,,,,,,,,
"20180726143010P030062476461004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MICHAEL J. IANNACONE SERP PROFIT SHARING PLAN","001","1983-01-01","MICHAEL J. IANNACONE SERP PROFIT SHARING PLAN",,,"8687 EAGLE POINT BOULEVARD",,"LAKE ELMO","MN","55042",,,,,,,,,,,,,,,,,,"411422675","6512243361","541110","MICHAEL J. IANNACONE",,"8687 EAGLE POINT BLVD.",,"LAKE ELMO","MN","55042",,,,,,,"169409872","9528909564",,,,,,,,,,4,1,0,0,1,0,1,1,0,,"2G",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26",,,,,,,,,,,,,,,,,,,,,,,4,,,,"2018-07-31T13:00:00-0500","MICHAEL IANNACONE",,"2018-07-31T13:00:00-0500","MICHAEL IANNACONE",,
"20180726134048P030083798407001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"COLE BUSINESS SYSTEMS 401(K)PROFIT SHARING PLAN","001","2010-01-01","COLE BUSINESS SYSTEMS",,,"129 NORTH HALCYON ROAD",,"ARROYO GRANDE","CA","93420",,,,,,,,,,,,,,,,,,"272794878","8057481137","812310",,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,2,0,2,2,0,,"2E2J2K2R3B3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-07-25T01:00:00-0500","JOHN A. COLE",,,,,
"20180726134053P030003384793001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE HAMILTON CO., INC.","501","1986-01-01","THE HAMILTON CO., INC.",,,"39 BRIGHTON AVE.",,"ALLSTON","MA","021342301",,,,,,,,,,,,,,,,,,"043168136","6177830039","531310",,,,,,,,,,,,,,,,,,,"2018-07-26T13:39:55-0500","ANDREA KOZINETZ","2018-07-26T13:39:56-0500","ANDREA KOZINETZ",,,132,149,,,149,,,,,,,"4A4B4D4H4F4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,132,"2",,,,,,,,,
"20180726134055P040040647119001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ABS 401K PROFIT SHARING PLAN","001","2001-01-01","AFFILIATED BENEFIT SERVICES",,,"1910 MARKET STREET SUITE B",,"REDDING","CA","960010000",,,,,,,,,,,,,,,,,,"942987372","5302258583","524210",,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,4,0,4,4,0,,"2E2H2J2K3B3D",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,4,,,,"2018-07-25T07:00:00-0500","MARGARET R. BECK",,"2018-07-25T07:00:00-0500","MARGARET R. BECK",,
"20180726134050P030083798471001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MATERA, VOPAT, MATERA & JOHNSON, PC PROFIT SHARING PLAN","001","1986-07-01","MATERA, VOPAT, MATERA & JOHNSON, PC",,"ANTHONY L. MATERA","1372 HANCOCK ST",,"QUINCY","MA","021695107",,,,,,,,,,,,,,,,,,"042863448","6174794600","541110",,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,2,1,3,3,,,"2E3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-07-25T07:00:00-0500","ANTHONY L. MATERA",,,,,
"20180726134050P030083798471002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUFFALO ANESTHESIA ASSOCIATES, P.C. PENSION TRUST PLAN","002","1972-05-01","BUFFALO ANESTHESIA ASSOCIATES, P.C.",,,"4511 HARLEM ROAD, SUITE 3",,"AMHERST","NY","14226",,,,,,,"4511 HARLEM ROAD, SUITE 3",,"AMHERST","NY","14226",,,,,,,"160989463","7168860444","621399",,,,,,,,,,,,,,,,,,,"2018-07-26T05:30:25-0500","KATHY GREENE","2018-07-26T05:30:25-0500","DAVID K. UMFREY, MD",,,15,16,,,16,,16,,,,"2H",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180726134050P030083798471004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TWIN BROTHERS MARINE CORPORATION EMPLOYEE BENEFIT PLAN","501","1990-01-01","TWIN BROTHERS MARINE CORPORATION",,,"P.O. BOX 2426",,"MORGAN CITY","LA","70381",,,,,,,,,,,,,,,,,,"720767900","3379234981","332900",,,,,,,,,,,,,,,,,,,,,,,,,102,63,,,63,,,,,,,"4A4B4D4F4H","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,102,"2",,,"2018-07-26T07:00:00-0500","DARRELL WEBSTER",,,,,
"20180726134050P030083798471003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MIDWAY FORD TRUCK CENTER, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","1982-01-01","MIDWAY FORD TRUCK CENTER INC.",,,"7601 NE 38TH STREET",,"KANSAS CITY","MO","64116",,,,,,,"7601 NE 38TH STREET",,"KANSAS CITY","MO","64161",,,,,,,"480674662","8164553000","423100",,,,,,,,,,,,,,,,,,,"2018-07-25T08:35:53-0500","TERRY L TYRRELL","2018-07-25T08:35:53-0500","MICHAEL W DORAN",,,218,225,,4,229,,229,229,3,,"2O2Q3H",,,,"1",,,,"1",,"1",,,"1",,,,"1",,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,215,,,,,,,,,,
"20180726134105P040056250285001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INDUSTRIAL PIPING SPECIALISTS FLEXIBLE BENEFIT PLAN","501","1990-01-01","INDUSTRIAL PIPING SPECIALISTS, INC.",,,"606 N. 145TH E. AVE.",,"TULSA","OK","74116",,,,,,,"606 N. 145TH E. AVE.",,"TULSA","OK","74116",,,,,,,"731288897","9184379100","423990",,,,,,,,,,,,,,,,,,,"2018-07-26T13:40:43-0500","PAULA STATHAM","2018-07-26T13:40:43-0500","PAULA STATHAM",,,246,219,,,219,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,246,"2",,,,,,,,,
"20180726134110P030083798839001","2017-01-01","2017-12-31","2",,"0","1","0","0","1","0","0","0","0",,"DAKOTA GASIFICATION COMPANY 401K PLAN","402","1993-08-06","DAKOTA GASIFICATION COMPANY",,,"1717 EAST INTERSTATE AVE",,"BISMARCK","ND","58503",,,,,,,,,,,,,,,,,,"450409140","7012230441","325300",,,,,,,,,,,,,,,,,,,"2018-07-26T13:40:33-0500","PAUL M. SUKUT",,,,,858,735,14,96,845,1,846,836,0,,"2E2F2G2J2K2S2T2D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,751,,,,,,,,,,
"20180726134207P030087449537001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MANER BUILDERS SUPPLY COMPANY EMPLOYEE BENEFITS PLAN","501","2005-05-01","MANER BUILDERS SUPPLY COMPANY LLC",,,"P O BOX 204598",,"AUGUSTA","GA","30917",,,,,,,,,,,,,,,,,,"580585932","7068636191","444190",,,,,,,,,,,,,,,,,,,"2018-07-26T13:40:58-0500","ROBERT JERRY BIGHAM",,,,,159,159,0,0,159,,,,,,,"4B4F4H4D4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,159,"2",,,,,,,,,
"20180726134217P030004048965001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"BASIN ELECTRIC POWER COOPERATIVE 401K PLAN","401","1993-08-06","BASIN ELECTRIC POWER COOPERATIVE",,,"1717 EAST INTERSTATE AVENUE",,"BISMARCK","ND","58503",,,,,,,,,,,,,,,,,,"450277395","7012230441","221100",,,,,,,,,,,,,,,,,,,"2018-07-26T13:41:43-0500","PAUL M. SUKUT",,,,,1138,963,15,172,1150,0,1150,1135,0,,"2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,967,,,,,,,,,,
"20180726134220P030004049157001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"BASIN ELECTRIC POWER COOPERATIVE WY/NE UNION 401K PLAN","404","1993-08-06","BASIN ELECTRIC POWER COOPERATIVE",,,"1717 EAST INTERSTATE AVE",,"BISMARCK","ND","58503",,,,,,,,,,,,,,,,,,"450277395","7012230441","221100",,,,,,,,,,,,,,,,,,,"2018-07-26T13:41:11-0500","PAUL M SUKUT",,,,,309,293,6,11,310,1,311,308,,,"2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,289,,,,,,,,,,
"20180726134238P030087451041001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"KINGDOM HOLDING CORPORATION PROFIT SHARING PLAN","001","2007-06-25","KINGDOM HOLDING CORPORATION",,,"1808 CROSS CREEK ROAD",,"HUNTSVILLE","AL","35802",,,,,,,,,,,,,,,,,,"260358884","2565033548","551112",,,,,,,,,,,,,,,,,,,"2018-07-26T14:42:20-0500","JERALD R. BONG",,,,,1,1,0,0,1,0,1,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180726134243P030004049269001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BRUNER/BCI HEALTH & WELFARE PLAN","510","2015-01-01","BRUNER CORPORATION",,,"3637 LACON RD",,"HILLIARD","OH","430261202",,,,,,,"3637 LACON RD",,"HILLIARD","OH","430261202",,,,,,,"314424925","6143349000","238220",,,,,,,,,,,,,,,,,,,"2018-07-26T13:18:43-0500","JEREMY CHANDLER",,,,,167,170,,,170,,170,,,,,"4A4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,167,"2",,,,,,,,,
"20180726134323P040000077562001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GLENVIEW STATE BANK TAX-SHELTERED SAVINGS AND RETIREMENT PLAN","001","1984-10-01","GLENVIEW STATE BANK",,,"800 WAUKEGAN ROAD",,"GLENVIEW","IL","600254381",,,,,,,,,,,,,,,,,,"361136540","8477291900","522110",,,,,,,,,,,,,,,,,,,,,,,,,247,172,17,61,250,4,254,250,2,,"2E2F2G2J2K3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,172,,,,"2018-07-25T23:00:00-0500","JOHN C. DIEDRICH",,,,,
"20180726134328P030062437229001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"BASIN ELECTRIC POWER COOPERATIVE ND/SD UNION 401K PLAN","403","1993-08-06","BASIN ELECTRIC POWER COOPERATIVE",,,"1717 EAST INTERSTATE AVE",,"BISMARCK","ND","58503",,,,,,,,,,,,,,,,,,"450277395","7012230441","221100",,,,,,,,,,,,,,,,,,,"2018-07-26T13:42:41-0500","PAUL M. SUKUT",,,,,359,345,5,20,370,2,372,369,0,,"2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,332,,,,,,,,,,
"20180726134351P030087454193001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"IMSK 401(K) PLAN AND TRUST","001","2006-01-01","INTERNAL MEDICINE SPECIALISTS OF KANKAKEE, S.C.",,,"555 WEST COURT ST., SUITE 400",,"KANKAKEE","IL","60901",,,,,,,,,,,,,,,,,,"202872416","8159324614","621111",,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,2,10,0,10,8,0,,"2A2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,8,,,,"2018-07-23T07:00:00-0500","VALLABH PATEL",,,,,
"20180726112046P030062206173001","2018-01-01","2018-06-14","2",,"0","0","1","1","0","0","0","0","0",,"EMPLOYEE SAVINGS PLAN OF MAXUS ENERGY CORPORATION","010","1975-01-01","MAXUS ENERGY CORPORATION",,,"10333 RICHMOND AVE STE 1050",,"HOUSTON","TX","77042",,,,,,,,,,,,,,,,,,"751891531","2816817298","211110",,,,,,,,,,,,,,,,,,,"2018-07-26T07:20:21-0500","AINE KIRCHNER",,,,,9,0,0,0,0,0,0,0,,,"2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180726112047P040083201351001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DURHAM COMPANY GROUP LIFE AD&D AND DEPENDENT LIFE PLAN","502","1991-01-01","THE DURHAM COMPANY",,,"PO BOX 908",,"LEBANON","MO","655360908",,,,,,,"P O BOX 908","THE DURHAM ROAD","LEBANON","MO","65536",,,,,,,"430743043","4175327121","332900",,,,,,,,,,,,,,,,,,,,,,,,,702,734,,,734,,734,,,,,"4B4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,702,"2",,,"2018-07-26T00:00:00-0500","GEORGE T CARR",,"2018-07-26T00:00:00-0500","GEORGE T CARR",,
"20180726112047P030062206205001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NEW YORK LEGAL ASSISTANCE GROUP SAVINGS PLAN","001","2005-01-01","NEW YORK LEGAL ASSISTANCE GROUP",,,"7 HANOVER SQUARE","18TH FLOOR","NEW YORK","NY","10004",,,,,,,,,,,,,,,,,,"133505428","2126135000","541190",,,,,,,,,,,,,,,,,,,,,,,,,389,272,,116,388,,388,373,0,,"2E2J3D",,"1",,,,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,249,,,,"2018-07-24T07:00:00-0500","BETH GOLDMAN",,"2018-07-24T07:00:00-0500","BETH GOLDMAN",,
"20180726112117P040083202791001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE METROPOLITAN MUSEUM OF ART RETIREE HEALTH PLAN","510","1993-07-01","THE METROPOLITAN MUSEUM OF ART",,,"1000 5TH AVE",,"NEW YORK","NY","100280113",,,,,,,,,,,,,,,,,,"131624086","2125703960","712100","THE METROPOLITAN MUSEUM OF ART","C/O ALLISON RUTLEDGE-PARISI","1000 5TH AVENUE",,"NEW YORK","NY","100280113",,,,,,,"131624086","2125703760",,,,"2018-07-26T11:20:58-0500","ALLISON RUTLEDGE-PARISI",,,,,191,219,0,0,219,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,191,"2",,,,,,,,,
"20180726112120P030062206989001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DURHAM COMPANY MAJOR MEDICAL AND DISABILITY PLAN","503","1989-07-01","THE DURHAM COMPANY",,,"P O BOX 908",,"LEBANON","MO","65536",,,,,,,"P O BOX 908",,"LEBANON","MO","65536",,,,,,,"430743043","4175327121","332900",,,,,,,,,,,,,,,,,,,,,,,,,442,463,,,463,,463,,,,,"4A4F","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,442,"2",,,"2018-07-26T00:00:00-0500","GEORGE T CARR",,"2018-07-26T00:00:00-0500","GEORGE T CARR",,
