"20180723143039P030080361457001","2017-01-01","2017-12-31","2",,"0","0","1","0","1","1","0","0","0",,"VERIZON PLAN 551","551","1996-01-01","VERIZON COMMUNICATIONS INC.",,,"ONE VERIZON WAY,",,"BASKING RIDGE","NJ","07920",,,,,,,,,,,,,,,,,,"232259884","9085593342","517000","CHAIRPERSON OF THE VEBC",,"ONE VERIZON WAY,",,"BASKING RIDGE","NJ","07920",,,,,,,"300940361","9085593342",,,,"2018-07-23T09:19:05-0500","KEVIN CAMMARATA","2018-07-23T09:19:05-0500","KEVIN CAMMARATA",,,17680,0,0,0,0,,,,,,,"4B4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,17513,"2",,,,,,,,,
"20180723143041P030080361521001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MOUNTAINEER GAS COMPANY BASIC LIFE INSURANCE PLAN","503","2005-01-01","MOUNTAINEER GAS COMPANY",,,"P.O. BOX 5201",,"CHARLESTON","WV","253610201",,,,,,,,,,,,,,,,,,"550521087","8884204427","221210",,,,,,,,,,,,,,,,,,,,,,,,,566,575,0,0,575,,,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-23",,,,,,"1",,,,,,,,,,,,,,,,,566,"2",,,"2018-07-16T23:00:00-0500","MOSES SKAFF",,,,,
"20180723143043P030076879367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE BOSSELMAN COMPANIES EMPLOYEE HEALTH BENEFITS PLAN","502","1999-01-01","BOSSELMAN ADMINISTRATIVE SERVICES, INC.",,,"P.O. BOX 4905",,"GRAND ISLAND","NE","688024905",,,,,,,,,,,,,,,,,,"271843513","3083825501","551112",,,,,,,,,,,,,,,,,,,"2018-07-23T10:25:14-0500","BRANDI BOSSELMAN","2018-07-23T10:25:14-0500","BRANDI BOSSELMAN",,,647,528,12,,540,,,,,,,"4A4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,639,"2",,,,,,,,,
"20180723105055P040082666433001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ANNIN & CO 401(K) RETIREMENT PLAN","002","1988-10-01","ANNIN & CO",,,"105 EISENHOWER PARKWAY",,"ROSELAND","NJ","070681640",,,,,,,,,,,,,,,,,,"221614662","9732289400","339900","ANNIN & CO",,"105 EISENHOWER PARKWAY",,"ROSELAND","NJ","070681640",,,,,,,"221614662","9732289400",,,,"2018-07-23T10:48:21-0500","JANET HORN",,,,,490,424,0,59,483,0,483,407,0,,"2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,
"20180723150323P030080405057001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GROUP LIFE INSURANCE PLAN","504","1937-05-01","TRUSTEES OF BOSTON UNIVERSITY",,"HUMAN RESOURCES","25 BUICK STREET",,"BOSTON","MA","02215",,,,,,,"25 BUICK STREET",,"BOSTON","MA","02215",,,,,,,"042103547","6173534489","611000",,,,,,,,,,,,,,,,,,,"2018-07-23T14:45:05-0500","NIMET GUNDOGAN",,,,,8793,8847,,,8847,,8847,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8793,"2",,,,,,,,,
"20180723150337P030080405617001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BOSTON UNIVERSITY HEALTH PLAN","502","1971-02-01","TRUSTEES OF BOSTON UNIVERSITY",,"HUMAN RESOURCES","25 BUICK STREET",,"BOSTON","MA","02215",,,,,,,"25 BUICK STREET",,"BOSTON","MA","02215",,,,,,,"042103547","6173534489","611000",,,,,,,,,,,,,,,,,,,"2018-07-23T14:24:39-0500","NIMET GUNDOGAN",,,,,7196,7260,,,7260,,7260,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"1","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7196,"2",,,,,,,,,
"20180723150352P030080406129001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ADD, LIFE AND LTD","503","2009-01-01","GAMING LABORATORIES INTERNATIONAL LLC",,,"600 AIRPORT RD",,"LAKEWOOD","NJ","087015995",,,,,,,"600 AIRPORT RD",,"LAKEWOOD","NJ","087015995",,,,,,,"261938391","7329423999","541990","JAMES MAIDA","GAMING LABORATORIES INTERNATIONAL LLC","600 AIRPORT RD",,"LAKEWOOD","NJ","087015995",,,,,,,"261938391","7329423999",,,,"2018-07-23T15:01:58-0500","JAMES MAIDA","2018-07-23T15:01:58-0500","JAMES MAIDA",,,1520,1485,,,1485,,1485,,,,,"4B4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,1520,"2",,,,,,,,,
"20180723150352P040051509069001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BOSTON UNIVERSITY DENTAL HEALTH PLAN","703","1990-02-01","TRUSTEES OF BOSTON UNIVERSITY",,"HUMAN RESOURCES","25 BUICK STREET",,"BOSTON","MA","02215",,,,,,,"25 BUICK STREET",,"BOSTON","MA","02215",,,,,,,"042103547","6173534489","611000",,,,,,,,,,,,,,,,,,,"2018-07-23T14:07:06-0500","NIMET GUNDOGAN",,,,,7454,7469,,,7469,,7469,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"1","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7454,"2",,,,,,,,,
"20180723150417P030080407473001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"HEALTH INSURANCE PLAN","503","1989-03-01","CONTROLS CORPORATION OF AMERICA","CONCOA",,"1501 HARPERS RD",,"VIRGINIA BEACH","VA","234545303",,,,,,,"1501 HARPERS RD",,"VIRGINIA BEACH","VA","234545303",,,,,,,"541399467","7574228330","334500",,,,,,,,,,,,,,,,,,,"2018-07-23T15:00:51-0500","MICHELLE IRVING","2018-07-23T14:13:37-0500","JIM WEBSTER",,,77,78,,,78,,78,,,,,"4A4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,77,"2",,,,,,,,,
"20180723150423P040076690679001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"E5 SOLUTIONS GROUP, LLC GROUP BENEFIT PLAN","501","2016-01-01","E5 SOLUTIONS GROUP, LLC",,,"910 HARVEST DRIVE",,"BLUE BELL","PA","19422",,,,,,,,,,,,,,,,,,"233071971","6108911800","541600",,,,,,,,,,,,,,,,,,,"2018-07-23T15:02:48-0500","PAM HANSON",,,,,38,42,0,0,42,,,,,,,"4A","1","0","1","0","1","0","1","0","0","0","0","0","1","1","1","1","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,38,"2",,,,,,,,,
"20180723150425P030080407745001","2017-07-01","2017-12-31","2",,"0","0","0","1","0","1","0","0","0",,"RAINY PARTNERS, LLC 401(K) PLAN","001","2001-11-01","RAINY PARTNERS, LLC.",,,"7114 EAST STETSON DRIVE, SUITE 400",,"SCOTTSDALE","AZ","85251",,,,,,,,,,,,,,,,,,"205927740","6025534138","551112",,,,,,,,,,,,,,,,,,,"2018-07-23T14:54:48-0500","RICHARD BURKE, JR.",,,,,143,121,19,0,140,1,141,72,,,"2E2F2G2J2K2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,112,,,,,,,,,,
"20180723150447P030080408737001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"BASIC LIFE, SUPP LIFE, ACC DEATH & DISMEMB & SHORT TERM DISABILITY","501","1987-03-01","CONTROLS CORPORATION OF AMERICA","CONCOA",,"1501 HARPERS RD",,"VIRGINIA BEACH","VA","234545303",,,,,,,"1501 HARPERS RD",,"VIRGINIA BEACH","VA","234545303",,,,,,,"541399467","7574228330","334500",,,,,,,,,,,,,,,,,,,"2018-07-19T07:28:36-0500","MICHELLE IRVING","2018-07-19T06:57:15-0500","JIM WEBSTER",,,102,90,,,90,,90,,,,,"4B4F4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,102,"2",,,,,,,,,
"20180723150455P040076692391001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GREENWICH AEROGROUP WELFARE BENEFITS PLAN","501","2010-01-01","GREENWICH AEROGROUP, INC.",,,"475 STEAMBOAT ROAD",,"GREENWICH","CT","06830",,,,,,,,,,,,,,,,,,"331151331","5719194049","488100","GREENWICH AEROGROUP",,"475 STEAMBOAT ROAD",,"GREENWICH","CT","06830",,,,,,,"331151331","5719194049",,,,"2018-07-23T15:04:19-0500","EUGENE JURIS",,,,,582,424,0,0,424,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","1","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,582,"2",,,,,,,,,
"20180723150500P030080409297001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ELECTRIC POWER SYSTEMS INTERNATIONAL, INC. WELFARE BENEFITS PLAN","501","2003-01-01","ELECTRIC POWER SYSTEMS INTERNATIONAL, INC.",,,"15 MILLPARK COURT",,"MARYLAND HEIGHTS","MO","63043",,,,,,,,,,,,,,,,,,"431906416","3148909999","541330",,,,,,,,,,,,,,,,,,,"2018-07-23T15:00:55-0500","TOM REED",,,,,444,480,10,0,490,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,436,"2",,,,,,,,,
"20180723150522P030080410209001","2017-01-01","2017-12-31","2",,"0","0","1","0","1","1","0","0","0",,"VERIZON LONG TERM DISABILITY PLAN FOR NEW YORK AND NEW ENGLAND ASSOCIATES","569","1984-01-01","VERIZON COMMUNICATIONS INC.",,,"ONE VERIZON WAY,",,"BASKING RIDGE","NJ","07920",,,,,,,,,,,,,,,,,,"232259884","9085593342","517000","CHAIRPERSON OF THE VEBC",,"ONE VERIZON WAY,",,"BASKING RIDGE","NJ","07920",,,,,,,"300940361","9085593342",,,,"2018-07-23T09:50:07-0500","KEVIN CAMMARATA","2018-07-23T09:50:07-0500","KEVIN CAMMARATA",,,18107,0,0,0,0,,,,,,,"4H","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,18107,"2",,,,,,,,,
"20180723111255P040051130445001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NAVICO, INC. WELFARE BENEFITS PLAN","501","2013-01-01","NAVICO, INC.",,,"4500 SOUTH 129TH EAST AVENUE","SUITE 200","TULSA","OK","74134",,,,,,,,,,,,,,,,,,"440624411","9184388634","334500",,,,,,,,,,,,,,,,,,,"2018-07-23T11:11:51-0500","HOGANTAYLOR LLP PREPARER",,,,,224,245,3,,248,,248,,,,,"4A4B4D4E4H4Q4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,224,"2",,,,,,,,,
"20180723111316P030076445927001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"NEWCRESTIMAGE, LLC EMPLOYEE WELFARE BENEFITS PLAN","503","2017-01-01","NEWCRESTIMAGE, LLC",,,"700 STATE HIGHWAY 121 BYPASS","STE 175","LEWISVILLE","TX","75067",,,,,,,,,,,,,,,,,,"461471394","2147744650","721110",,,,,,,,,,,,,,,,,,,"2018-07-23T11:12:32-0500","RUSSELL GOIN",,,,,392,322,0,0,322,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,392,"2",,,,,,,,,
"20180723111336P040051132221001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"CAPSTONE NUTRITION 401(K) PLAN","001","2012-06-01","CAPSTONE NUTRITION, DBA CORNERSTONE RESEARCH & DEVELOPMENT, INC.",,,"900 S DEPOT DR",,"OGDEN","UT","844041300",,,,,,,,,,,,,,,,,,"830413752","8013379400","541700",,,,,,,,,,,,,,,,,,,"2018-07-23T11:13:31-0500","BRETT SLACK","2018-07-23T11:12:13-0500","BRETT SLACK",,,500,364,0,120,484,0,484,393,43,,"2A2E2F2G2J2K2T3D3F",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,398,,,,,,,,,,
"20180723111434P040051135485001","2017-05-01","2017-12-31","2",,"0","0","0","1","0","0","0","0","0",,"BUY FOR LESS INC","551","2015-05-01","BFL - MGMT, INC BUY FOR LESS",,,"2740 FEATHERSTON RD",,"OKLAHOMA CITY","OK","731202122",,,,,,,,,,,,,,,,,,"731399852","4053026273","445110",,,,,,,,,,,,,,,,,,,"2018-07-23T11:11:59-0500","CHRISTY HART","2018-07-23T11:12:00-0500","CHRISTY HART",,,415,391,0,0,391,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,415,"2",,,,,,,,,
"20180723111457P040051136605001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"COOPERATIVE PRODUCERS, INC. WELFARE BENEFIT PLAN","510","2004-01-01","COOPERATIVE PRODUCERS, INC.",,,"PO BOX 1008",,"HASTINGS","NE","689021008",,,,,,,,,,,,,,,,,,"470206858","4024635148","424500",,,,,,,,,,,,,,,,,,,,,,,,,407,351,6,0,357,,,,,,,"4A4B4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-23",,,,,,"1",,,,,,,,,,,,,,,,,407,"2",,,"2018-07-23T07:00:00-0500","MARK THIESZEN",,,,,
"20180723111500P030076450903001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AMERICAN PHARMACISTS ASSOCIATION WELFARE BENEFITS PLAN","501","2009-01-01","AMERICAN PHARMACISTS ASSOCIATION",,,"2215 CONSTITUTION AVENUE, NW",,"WASHINGTON","DC","20037",,,,,,,,,,,,,,,,,,"530026265","2024297579","541990",,,,,,,,,,,,,,,,,,,"2018-07-23T11:13:45-0500","JULE MILLER",,,,,104,114,0,2,116,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,95,"2",,,,,,,,,
"20180723111508P030076451383002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NEWFANE LUMBER PROFIT SHARING PLAN","002","1994-11-15","NEWFANE LUMBER & MANUFACTURING CO., INC.",,,"554 OHIO STREET",,"LOCKPORT","NY","140944222",,,,,,,,,,,,,,,,,,"160569070","7164345577","444190",,,,,,,,,,,,,,,,,,,"2018-07-23T10:36:18-0500","MARY MESSER","2018-07-23T10:36:18-0500","MARY MESSER",,,13,14,0,0,14,1,15,15,0,,"2E3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,12,,,,,,,,,,
"20180723111508P030076451383001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NINA PETROFF, M.D., LLC PROFIT SHARING PLAN AND TRUST","001","2013-01-01","NINA PETROFF MD, LLC",,,"23250 CHAGRIN BOULEVARD, SUITE 350",,"BEACHWOOD","OH","44122",,,,,,,,,,,,,,,,,,"464455017","2167657474","621111",,,,,,,,,,,,,,,,,,,"2018-07-23T11:32:25-0500","NINA PETROFF, M.D., LLC",,,,,4,5,0,0,5,0,5,5,0,,"2E2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180723111508P030076451383003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MARIUS M. LANIAUSKAS, D.D.S., LLC 401(K)","001","2009-01-01","MARIUS LANIAUSKAS, DDS",,,"5825 LANDERBROOK ROAD, SUITE 222",,"MAYFIELD HTS.","OH","44124",,,,,,,,,,,,,,,,,,"320067144","2167528888","621210",,,,,,,,,,,,,,,,,,,"2018-07-23T11:39:23-0500","MARIUS M. LANIAUSKAS",,,,,14,14,0,0,14,0,14,14,0,,"2E2G2J2K",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180723111508P030076451383004","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"KRC ENTERPRISES, INC. 401(K) PROFIT SHARING PLAN","001","2006-09-25","KRC ENTERPRISES, INC.",,,"5321 DISTRIBUTOR DR.",,"RICHMOND","VA","23225",,,,,,,,,,,,,,,,,,"205548886","8042310749","561790",,,,,,,,,,,,,,,,,,,"2018-07-23T10:44:36-0500","KEVIN G. CARPENTER",,,,,9,10,0,0,10,0,10,3,0,,"2E2F2G2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,9,,,,,,,,,,
"20180723111532P030076452631005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"W.A. AKINS & SONS 401(K) PS PLAN","001","1983-01-01","W A AKINS & SONS, INC",,,"3450 COUNTY ROAD 81",,"FORT PAYNE","AL","359676020",,,,,,,,,,,,,,,,,,"630438882","2568452057","442110","KERRY D. AKINS",,"3450 COUNTY ROAD 81",,"FORT PAYNE","AL","35967",,,,,,,"630438882","2568452057",,,,,,,,,,31,38,,,38,,38,38,1,,"2E2J2R2S",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-23",,,,,,,,,,,,,,,,,,,,,,,31,,,,"2018-07-11T07:00:00-0500","KERRY D. AKINS",,"2018-07-11T07:00:00-0500","KERRY D. AKINS","2018-07-11T07:00:00-0500","KERRY D. AKINS"
