"20180820142523P040131527671001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"THE AVASCENT GROUP LTD EMPLOYEE BENEFITS PLAN","501","2015-01-01","THE AVASCENT GROUP LTD",,,"1615 L STREET NW","SUITE 1200","WASHINGTON","DC","20036",,,,,,,,,,,,,,,,,,"611517691","2022806843","541990",,,,,,,,,,,,,,,,,,,"2018-08-20T14:23:10-0500","CATHERINE G. CENTRA",,,,,111,103,3,0,106,,,,,,,"4A4B4D4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,108,"2",,,,,,,,,
"20180820142557P040131528471001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"CRESTLINE CONSTRUCTION COMPANY, LLC 401(K) PLAN","002","2002-01-01","CRESTLINE CONSTRUCTION COMPANY, LLC",,,"3600 CRATES WAY, SUITE 100",,"THE DALLES","OR","97058",,,,,,,,,,,,,,,,,,"931149897","5415064000","237990",,,,,,,,,,,,,,,,,,,"2018-08-20T15:24:25-0500","CINDY HEADLEY",,,,,114,93,0,21,114,0,114,104,2,,"2A2E2F2G2J2K2S2T3D",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1",,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,81,"2","2",,,,,,,,
"20180820142731P040005811125001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"STATE STREET ACTIVE EMERGING MARKETS SMALL CAP NON-LENDING QIB COMMON TRUST FUND","001",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY",,"ATTN - ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,,,,,,,,,,,,"266149812","6176644051",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY","ATTN - ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,"814017137","6176644051","STATE STREET BANK AND TRUST COMPANY","266149812","001",,,,,"2018-08-20T14:27:28-0500","ANDREW ZNACZKO",,,,,0,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","FILING_RECEIVED","2018-08-20",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,"STATE STREET ACTIVE EMERGING MARKETS SMALL CAP NON-LENDING QIB COMMON TRUST FUND",,,,
"20180820142916P030100781117001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"STANDARD SALES COMPANY, L.P. 401(K) PLAN","001","1981-02-01","STANDARD SALES COMPANY, L.P.",,,"4800 E. 42ND STREET","SUITE 400","ODESSA","TX","79762",,,,,,,,,,,,,,,,,,"750875143","4323677662","424800",,,,,,,,,,,,,,,,,,,"2018-08-20T10:21:04-0500","DARLA LASHOMB",,,,,693,538,4,282,824,0,824,731,82,,"2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,458,,,,,,,,,,
"20180820143008P040131535767001","2017-04-01","2018-03-31","2",,,,,,,,,,,,"FORT WAYNE WIRE DIE, INC. GROUP INSURANCE PLAN","501","1978-03-30","FORT WAYNE WIRE DIE, INC.",,,"2424 AMERICAN WAY",,"FORT WAYNE","IN","46809",,,,,,,,,,,,,,,,,,"350799416","2607471681","339900",,,,,,,,,,,,,,,,,,,"2018-08-20T13:53:05-0500","ERIC BIEBERICH",,,,,122,119,0,0,119,,,,,,,"4A4B4D4H4Q","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,122,"2",,,,,,,,,
"20180821110255P040147196081001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"EQUANT PUERTO RICO, INC. SAVINGS PLAN","004","2001-07-01","EQUANT PUERTO RICO, INC.",,,"4250 VETERANS MEMORIAL HIGHWAY,","WEST WING, SUITE 3060","HOLBROOK","NY","11741",,,,,,,,,,,,,,,,,,"660582183","6314685826","517000",,,,,,,,,,,,,,,,"ORANGE BUSINESS SERVICES, INC.","660582183","004","2018-08-21T11:02:18-0500","DALIP MALIK","2018-08-21T11:02:18-0500","DALIP MALIK",,,14,3,0,10,13,0,13,13,0,,"2E2F2G2J3H3J",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","1","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,"ORANGE BUSINESS SERVICES PUERTO RICO, INC. SAVINGS PLAN",,,,
"20180821155135P030142987121001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"REDAT, INC. 401(K) PLAN","001","2016-02-13","REDAT, INC.","AAMCO GREENSBURG",,"118 DAMIAN CT",,"JEANNETTE","PA","15644",,,,,,,,,,,,,,,,,,"811506130","4128487336","811110",,,,,,,,,,,,,,,,,,,"2018-08-21T15:50:59-0500","RICHARD THOMA","2018-08-21T15:50:59-0500","RICHARD THOMA",,,1,5,0,0,5,0,5,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180821155143P040147606289001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"IMPREZZIO, INC 401(K) PLAN","002","2011-01-01","IMPREZZIO, INC.",,,"1520 W 3RD AVENUE",,"SPOKANE","WA","99201",,,,,,,,,,,,,,,,,,"201687958","8668474515","541511",,,,,,,,,,,,,,,,,,,"2018-08-21T15:51:26-0500","MOLLY CAVANAH",,,,,149,121,0,47,168,0,168,139,0,,"2E3D2G2J2K2F2T3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,121,,,,,,,,,,
"20180821155216P040005872645001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"THE PRUDENTIAL FLEXIBLE BENEFITS PLAN","503","1986-04-07","THE PRUDENTIAL INSURANCE COMPANY OF AMERICA",,"ANDREW GREGG","751 BROAD STREET, 18TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,,,,,,,,,,,,"221211670","9738024184","524140","PRUDENTIAL ADMINISTRATIVE COMMITTEE","KEVIN PRUE","751 BROAD STREET, 17TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,"226892273","9738027663",,,,"2018-08-21T15:51:36-0500","KEVIN PRUE",,,,,18132,17879,13,0,17892,,,,,,,"4A4D4E","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,18293,"2",,,,,,,,,
"20180821155443P030142995521001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"OAK HILL ADVISORS, L.P. HEALTH AND WELFARE PLAN","502","2013-01-01","OAK HILL ADVISORS, L.P.",,,"1114 AVENUE OF THE AMERICAS","27TH FLOOR","NEW YORK","NY","10036",,,,,,,,,,,,,,,,,,"134077194","2123261500","523900",,,,,,,,,,,,,,,,,,,,,,,,,251,259,2,0,261,,,,,,,"4A4B4D4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-08-21",,,,,,"1",,,,,,,,,,,,,,,,,246,"2",,,"2018-08-21T07:00:00-0500","RAYMOND P. MURPHY",,,,,
"20180821155532P030142997569001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"PRUDENTIAL SEVERANCE PLAN","505","1996-09-10","THE PRUDENTIAL INSURANCE COMPANY OF AMERICA",,"ANDREW GREGG","751 BROAD STREET, 18TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,,,,,,,,,,,,"221211670","9738024184","524140","CLAIMS COMMITTEE","KEVIN PRUE","751 BROAD STREET, 17TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,"223833286","9738027663",,,,"2018-08-21T15:54:55-0500","KEVIN PRUE",,,,,11444,11632,0,0,11632,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,11444,"2",,,,,,,,,
"20180821155632P030143000401001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"TATLEY-GRUND, INC. HEALTH & WELFARE PLAN","501","1991-07-01","TATLEY-GRUND, INC.",,,"1115 NORTH 97TH STREET",,"SEATTLE","WA","98103",,,,,,,,,,,,,,,,,,"911524193","2069579200","238900",,,,,,,,,,,,,,,,,,,,,,,,,108,96,0,0,96,,,,,,,"4A4B4D4E4L4Q4R","1",,,"1","1",,,"1",,,,,,"1","4",,,,"FILING_RECEIVED","2018-08-21",,,,,,"1",,,,,,,,,,,,,,,,,108,"2",,,"2018-08-21T03:00:00-0500","DWIGHT YOUNG",,,,,
"20180821155706P040147621057001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"STATE STREET MSCI EAFE SMALL CAP INDEX NON-LENDING FUND","164",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY",,"ATTN- ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,,,,,,,,,,,,"900337987","6176644051",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY","ATTN- ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,"814017137","6176644051","STATE STREET BANK AND TRUST COMPANY","900337987","164",,,,,"2018-08-21T15:57:04-0500","ANDREW ZNACZKO",,,,,0,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","FILING_RECEIVED","2018-08-21",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,"STATE STREET MSCI EAFE SMALL CAP INDEX NON-LENDING FUND",,,,
"20180821155801P030134303367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"PRUDENTIAL SEVERANCE PLAN FOR EXECUTIVES","506","2000-01-01","THE PRUDENTIAL INSURANCE COMPANY OF AMERICA","ANDREW GREGG",,"751 BROAD STREET, 18TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,,,,,,,,,,,,"221211670","9738024184","524140","CLAIMS COMMITTEE","KEVIN PRUE","751 BROAD STREET, 17TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,"223833286","9738027663",,,,"2018-08-21T15:57:30-0500","KEVIN PRUE",,,,,5497,5439,0,0,5439,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,5497,"2",,,,,,,,,
"20180821160001P030134306151001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"PRUDENTIAL SEVERANCE PLAN FOR SENIOR EXECUTIVES","507","2000-06-16","THE PRUDENTIAL INSURANCE COMPANY OF AMERICA",,"ANDREW GREGG","751 BROAD STREET, 18TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,,,,,,,,,,,,"221211670","9738024184","524140","CLAIMS COMMITTEE","KEVIN PRUE","751 BROAD STREET, 17TH FLOOR",,"NEWARK","NJ","071023777",,,,,,,"223833286","9738027663",,,,"2018-08-21T15:59:29-0500","KEVIN PRUE",,,,,144,147,0,0,147,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,144,"2",,,,,,,,,
"20180821160048P040005873509001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SULLIVAN, BURD AND ROUPAS DENTAL PRACTICE RETIREMENT PLAN & TRUST","001","1979-10-01","SULLIVAN & HUTCHINSON, BURD AND ROUPAS DENTISTRY PARTNERSHIP",,,"5833 PHYLISS LANE",,"CHARLOTTE","NC","28227",,,,,,,,,,,,,,,,,,"561592084","7045688010","621210",,,,,,,,,,,,,,,,,,,,,,,,,45,27,0,6,33,0,33,31,0,,"2A2E2J2K3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","1","0","FILING_RECEIVED","2018-08-21",,,,,,"1",,,,,,,,,,,,,,,,,27,,,,"2018-07-16T23:00:00-0500","JOHN BURD, D.M.D.",,,,,
"20180821160149P030134308391001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"GRAND MARK LANDSCAPE INC","501","2016-03-01","GRAND MARK LANDSCAPE INC",,,"515 VISTA BONITA",,"PALM DESERT","CA","92260",,,,,,,,,,,,,,,,,,"204126534","7606102447","561730",,,,,,,,,,,,,,,,,,,,,,,,,121,103,,,103,,,,,,,"4A","1",,,"1","1",,,"1",,,,,,,,"1",,,"FILING_RECEIVED","2018-08-21",,,,,,"1",,,,,,,,,,,,,,,,,121,"2",,,"2018-08-08T07:00:00-0500","ELVIS ARANDA",,"2018-08-08T07:00:00-0500","ELVIS ARANDA",,
"20180821160502P030005511129001","2017-01-01","2017-10-02","2",,,"1","1","1",,"1",,,,,"WEST TOWN SAVINGS BANK 401(K) PLAN","003","2005-04-01","WEST TOWN BANK & TRUST",,,"7820 W. 26TH STREET",,"NORTH RIVERSIDE","IL","60546",,,,,,,"7820 W. 26TH STREET",,"NORTH RIVERSIDE","IL","60546",,,,,,,"361950478","7086522000","522120",,,,,,,,,,,,,,,,,,,"2018-08-14T03:48:51-0500","TINA PARTAIN",,,,,152,0,0,0,0,0,0,0,0,,"2E2F2G2J2K2S2T3D",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,85,,,,,,,,,,
"20180821160502P030005511129005","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"ISIDORE NEWMAN SCHOOL RETIREMENT PLAN","003","1994-01-01","ISIDORE NEWMAN SCHOOL",,,"1903 JEFFERSON AVENUE",,"NEW ORLEANS","LA","701155616",,,,,,,,,,,,,,,,,,"720408935","5048995641","611000",,,,,,,,,,,,,,,,,,,"2018-08-21T08:26:32-0500","LEANNA MCGEE",,,,,134,89,0,47,136,1,137,133,1,,"2F2G2L2M3H",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,91,,,,,,,,,,
"20180821160541P030134312647001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WHITEBOX ADVISORS, LLC HEALTH AND WELFARE BENEFITS PLAN","505","2016-01-01","WHITEBOX ADVISORS, LLC",,,"3033 EXCELSIOR BOULEVARD, SUITE 300",,"MINNEAPOLIS","MN","55416",,,,,,,,,,,,,,,,,,"411957584","6122536001","523900",,,,,,,,,,,,,,,,,,,"2018-08-21T15:59:21-0500","MICHAEL HOFFMAN",,,,,106,97,3,0,100,,,,,,,"4A4B4D4E4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,97,"2",,,,,,,,,
"20180821160601P040147647521001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"HANDS ON, LLC DEFINED BENEFIT PLAN","001","2008-01-01","HANDS ON, LLC",,,"125 DEVONSHIRE ROAD",,"LARCHMONT","NY","10538",,,,,,,,,,,,,,,,,,"943338752","2129405749","541990",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0,3,,,,"1A3D",,"0","0","1","0","0","0","1","0","0","0","1","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-21",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-07-25T23:00:00-0500","WEI GUO YU",,,,,
"20180821160720P040147651441001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"KIN KO ACE STORES, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","002","1977-12-31","KIN-KO ACE STORES, INC.",,,"6216 S. MAIN ST.",,"DOWNERS GROVE","IL","60516",,,,,,,,,,,,,,,,,,"362704888","6309637810","444130",,,,,,,,,,,,,,,,,,,"2018-08-21T16:01:13-0500","JOHN TIKALSKY",,,,,70,34,5,10,49,0,49,49,0,,"2I2O2Q3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,43,,,,,,,,,,
"20180821160805P040147653809001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","1","0","0","0",,"JONES DAIRY FARM UNION EMPLOYEES PENSION PLAN","007","1980-07-01","JONES DAIRY FARM & SUBSIDIARY",,,"800 JONES AVENUE",,"FORT ATKINSON","WI","535380808",,,,,,,,,,,,,,,,,,"390380850","9205632431","311610",,,,,,,,,,,,,,,,,,,"2018-08-21T15:57:52-0500","KEITH FIRARI",,,,,449,271,156,39,466,23,489,,3,,"1B",,"0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","1","1","0","FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,237,,,,,,,,,,
"20180821161018P040147660433001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"STATE STREET MSCI EAFE SMALL CAP INDEX SECURITIES LENDING FUND","077",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY",,"ATTN- ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,,,,,,,,,,,,"900337987","6176644051",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY","ATTN- ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,"814017137","6176644051","STATE STREET BANK AND TRUST COMPANY","900337987","077",,,,,"2018-08-21T16:10:16-0500","ANDREW ZNACZKO",,,,,0,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","FILING_RECEIVED","2018-08-21",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,"STATE STREET MSCI EAFE SMALL CAP INDEX SECURITIES LENDING FUND",,,,
"20180821161202P040147665505001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"KOHN PEDERSEN FOX HEALTH AND WELFARE PLAN","501","1994-01-01","KOHN PEDERSEN FOX PC",,,"11 WEST 42ND STREET",,"NEW YORK","NY","10036",,,,,,,,,,,,,,,,,,"132862504","2129776500","541310","KOHN PEDERSEN FOX PC",,"11 WEST 42ND STREET",,"NEW YORK","NY","10036",,,,,,,"132862504","2129776500",,,,"2018-08-21T14:17:11-0500","WILLIAM LOUIE",,,,,305,321,,,321,,321,,,,,"4A4B4D4F4H4L","1",,,,"1",,,,,,,,,"1","6","1",,,"FILING_RECEIVED","2018-08-21","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,305,"2",,,,,,,,,
