"20180605064335P030114642673001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CASTLE BRANCH GROUP MEDICAL PLAN","502","2012-01-01","CASTLE BRANCH",,,"1845 SIR TYLER DRIVE",,"WILMINGTON","NC","28405",,,,,,,,,,,,,,,,,,"562169613","9108153880","518210",,,,,,,,,,,,,,,,,,,"2018-06-05T06:43:00-0500","MARIE MCDONALD",,,,,215,269,3,8,280,,,,,,,"4A","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,214,"2",,,,,,,,,
"20180605064931P030113906071001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VISRON DESIGN INC 401(K) PROFIT SHARING PLAN & TRUST","001","2000-01-01","VISRON DESIGN INC",,,"150 LUCIUS GORDON DR SUITE 111",,"WEST HENRIETTA","NY","14586",,,,,,,,,,,,,,,,,,"161536570","5852925780","812990",,,,,,,,,,,,,,,,,,,"2018-06-05T06:49:27-0500","BRUCE GINDER",,,,,87,85,0,66,151,0,151,98,0,,"2A2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-06-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,31,,,,,,,,,,
"20180606174243P040071682765001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AMHERST H. WILDER FOUNDATION WELFARE PLAN","530","1998-01-01","AMHERST H. WILDER FOUNDATION",,,"451 LEXINGTON PARKWAY NORTH",,"ST. PAUL","MN","55104",,,,,,,,,,,,,,,,,,"410693889","6512802425","624100",,,,,,,,,,,,,,,,,,,"2018-06-06T17:40:00-0500","JENNIE HAWKINS",,,,,374,375,3,0,378,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,365,"2",,,,,,,,,
"20180606174454P040071686093001","2017-07-01","2017-12-31","2",,"0","0","0","1","0","0","0","0","0",,"CHROME RIVER TECHNOLOGIES, INC.","502","2010-07-01","CHROME RIVER TECHNOLOGIES, INC.",,,"5757 WILSHIRE BLVD, SUITE 636",,"LOS ANGELES","CA","90036",,,,,,,"5757 WILSHIRE BLVD, SUITE 636",,"LOS ANGELES","CA","90036",,,,,,,"383752006","3238575800","518210","CHROME RIVER TECHNOLOGIES, INC.",,"5757 WILSHIRE BLVD, SUITE 636",,"LOS ANGELES","CA","90036",,,,,,,"383752006","3238575800",,,,"2018-06-06T15:12:18-0500","SANDRA JU",,,,,54,55,,,55,,55,,,,,"4A","0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,54,"2",,,,,,,,,
"20180606174507P030118196961001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SCHROER & ASSOCIATES PC SAFE HARBOR 401(K) PSP","001","2002-01-01","SCHROER & ASSOC",,,"42 N 2ND ST",,"COUNCIL BLUFFS","IA","51503",,,,,,,,,,,,,,,,,,"421459710","7123228734","541211",,,,,,,,,,,,,,,,,,,"2018-06-06T17:06:27-0500","DIANE MCGRAIN","2018-06-06T17:06:27-0500","DIANE MCGRAIN",,,6,6,0,0,6,0,6,6,0,,"2E2J2R",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180606174550P030042311919001","2017-08-01","2017-09-30","2",,,,"1","1",,"1",,,,,"RICHFIELD LIVING MEDICAL PLAN","501","2016-08-01","RICHFIELD RECOVERY AND CARE CENTER DBA RICHFIELD LIVING","RICHFIELD LIVING",,"3615 WEST MAIN STREET",,"SALEM","VA","24153",,,,,,,,,,,,,,,,,,"540534606","5403806516","813000",,,,,,,,,,,,,,,,,,,,,,,,,170,0,0,0,0,,,,,,,"4A",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,170,"2",,,"2018-06-06T03:00:00-0500","SUSAN TURNER",,,,,
"20180606174631P030076784653001","2017-08-01","2017-09-30","2",,,,,"1",,"1",,,,,"RICHFIELD LIVING DENTAL PLAN","502","2004-08-01","RICHFIELD RECOVERY AND CARE CENTER DBA RICHFIELD LIVING","RICHFIELD LIVING",,"3615 WEST MAIN STREET",,"SALEM","VA","24153",,,,,,,,,,,,,,,,,,"540534606","5403806516","813000",,,,,,,,,,,,,,,,,,,,,,,,,369,382,0,0,382,,,,,,,"4D","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,369,"2",,,"2018-06-06T03:00:00-0500","SUSAN TURNER",,,,,
"20180606174717P030118201713001","2017-08-01","2017-09-30","2",,,,"1","1",,"1",,,,,"RICHFIELD LIVING VISION PLAN","503","2004-08-01","RICHFIELD RECOVERY AND CARE CENTER DBA RICHFIELD LIVING","RICHFIELD LIVING",,"3615 WEST MAIN STREET",,"SALEM","VA","24153",,,,,,,,,,,,,,,,,,"540534606","5403806516","813000",,,,,,,,,,,,,,,,,,,,,,,,,354,0,0,0,0,,,,,,,"4E","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,354,"2",,,"2018-06-06T03:00:00-0500","SUSAN TURNER",,,,,
"20180606174717P030118201761001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VALLEY VIEW FAMILY PRACTICE 401(K) PROFIT SHARING PLAN & TRUST","001","1998-01-01","VALLEY VIEW FAMILY PRACTICE AS",,,"213 ROUTE 245",,"RUSHVILLE","NY","14544",,,,,,,,,,,,,,,,,,"161512910","5855546069","621510",,,,,,,,,,,,,,,,,,,"2018-06-06T05:47:14-0500","JOHN DAMORE",,,,,17,15,0,1,16,0,16,16,0,,"2A2E2F2G2J2R2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,20,,,,,,,,,,
"20180606174803P030118203617001","2017-08-01","2017-09-30","2",,,,"1","1",,"1",,,,,"RICHFIELD LIVING LIFE AND ADD PLAN","504","2016-08-01","RICHFIELD RECOVERY AND CARE CENTER DBA RICHFIELD LIVING","RICHFIELD LIVING",,"3615 WEST MAIN STREET",,"SALEM","VA","24153",,,,,,,,,,,,,,,,,,"540534606","5403806516","813000",,,,,,,,,,,,,,,,,,,,,,,,,207,0,0,0,0,,,,,,,"4B4F4H4L","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,207,"2",,,"2018-06-06T03:00:00-0500","SUSAN TURNER",,,,,
"20180606174916P040004840949001","2017-01-01","2017-08-09","2",,"0","0","1","1","0","1","0","0","0",,"BLACK CANYON CAPITAL 401(K) PLAN","001","2005-04-28","BLACK CANYON CAPITAL LLC",,,"2000 AVENUE OF THE STARS, 11TH FLOO",,"LOS ANGELES","CA","90067",,,,,,,,,,,,,,,,,,"201583067","3102721800","523900",,,,,,,,,,,,,,,,,,,"2018-06-06T13:49:05-0500","BRADLEY SPENCER",,,,,6,0,0,0,0,0,0,0,0,,"2F2G2J2K2T3D2R",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180606175200P030118212673001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KIMBERLY DAMORE 401(K) PROFIT SHARING PLAN & TRUST","001","1998-01-01","KIMBERLY DAMORE",,,"198 PARRISH STREET",,"CANANDAIGUA","NY","14424",,,,,,,,,,,,,,,,,,"870525337","5853931550","621510",,,,,,,,,,,,,,,,,,,"2018-06-06T05:51:56-0500","JOHN DAMORE",,,,,3,2,0,0,2,0,2,2,0,,"2A2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180606175303P030118214817001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PLAN OF BENEFITS FOR BARRETT & STOKELY, INC.","501","1982-05-01","BARRETT & STOKELY, INC.",,,"3755 EAST 82ND STREET SUITE 300",,"INDIANAPOLIS","IN","46240",,,,,,,,,,,,,,,,,,"351402847","3178454171","531390",,,,,,,,,,,,,,,,,,,"2018-06-06T15:03:32-0500","JOHN MULLINS","2018-06-06T15:03:32-0500","JOHN MULLINS",,,230,220,4,0,224,,,,,,,"4A4B4D4E4Q","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,229,"2",,,,,,,,,
"20180606175342P030118216241001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MERCHANTS BANCORP SHORT TERM DISABILITY INSURANCE PLAN","505","2016-01-01","MERCHANTS BANCORP",,,"11555 NORTH MERIDIAN STREET","SUITE 500","CARMEL","IN","46032",,,,,,,,,,,,,,,,,,"205747400","3178054308","522110",,,,,,,,,,,,,,,,,,,"2018-06-06T15:25:30-0500","NICOLAS BAUMANN","2018-06-06T15:25:30-0500","NICOLAS BAUMANN",,,129,165,0,0,165,,,,,,,"4F","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,129,"2",,,,,,,,,
"20180606180008P030118229745001","2017-01-01","2017-12-31","2",,,,"1",,,,,,,,"BUCKS SPORTING GOODS EMPLOYEE STOCK OWNERSHIP PLAN","001","1998-01-01","BUCKS SPORTING GOODS",,,"4324 S.W. 45TH STREET",,"AMARILLO","TX","79109",,,,,,,,,,,,,,,,,,"750858474","8063558946","451110",,,,,,,,,,,,,,,,,,,"2018-06-06T17:15:16-0500","GARY HILLERS","2018-06-06T17:15:16-0500","GARY HILLERS",,,0,0,0,0,0,0,0,0,0,,"2P",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,15,,,,,,,,,,
"20180606083539P040110824455001","2000-01-01","2000-12-31","2",,"0","0","0","0","0","0","0","1","0",,"LUIZ R.S. SIMMONS PENSION PLAN","002","1985-01-01","LAW OFFICES OF LUIZ R.S. SIMMONS",,,"8613 CEDAR STREET",,"SILVER SPRING","MD","20910",,,,,,,,,,,,,,,,,,"521520890","3015898844","541110",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,2,5,0,5,5,0,,"2C2F2G3B",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-05-31T07:00:00-0500","LUIZ SIMMONS",,,,,
"20180606083540P030117304625001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ROBERT E. NOLAN COMPANY, INC. PROFIT SHARING PLAN","001","1975-07-01","ROBERT E. NOLAN COMPANY, INC.",,,"92 HOPMEADOW STREET",,"WEATOGUE","CT","06089",,,,,,,,,,,,,,,,,,"261205572","8606581941","541990",,,,,,,,,,,,,,,,,,,"2018-06-06T04:30:01-0500","CAROLYN MELROSE",,,,,42,14,0,18,32,1,33,31,0,,"2E2F2G2J2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,18,,,,,,,,,,
"20180606083709P030117309041001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SOUTHEASTERN ENT 401(K) PROFIT SHARING PLAN AND TRUST","001","2010-01-01","SOUTHEASTERN ENT ALLERGY & SLEEP DI ORDERS INSTITUTE, LLC",,,"114 GATEWAY CORP. BLVD.","SUITE 120","COLUMBIA","SC","29203",,,,,,,,,,,,,,,,,,"272374754","8034204859","621111",,,,,,,,,,,,,,,,,,,"2018-06-06T08:36:30-0500","REBECCA GUNNLAUGSSON","2018-06-06T08:36:30-0500","REBECCA GUNNLAUGSSON",,,12,10,0,2,12,0,12,12,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180606083806P030004585477001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PREMIER LOGISTICS CONCEPTS, INC. EMPLOYEES' 401K PLAN","001","2013-01-01","PREMIER LOGISTICS CONCEPTS, INC.",,,"30211 AVE DE LAS BANDERAS #200",,"RANCHO SANTA MARGARITA","CA","92688",,,,,,,,,,,,,,,,,,"142002464","9498886622","488510",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0,2,2,2,,"2F2G2J2K2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-06-05T07:00:00-0500","ALEX LEIVICI",,,,,
"20180606083843P030116557735001","2001-01-01","2001-12-31","2",,"0","0","0","0","0","0","0","1","0",,"LUIZ R.S. SIMMONS PENSION PLAN","002","1985-01-01","LAW OFFICES OF LUIZ R.S. SIMMONS",,,"8613 CEDAR STREET",,"SILVER SPRING","MD","20910",,,,,,,,,,,,,,,,,,"521520890","3015898844","541110",,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,2,6,0,6,6,0,,"2C2F2G3B",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-05-31T07:00:00-0500","LUIZ SIMMONS",,,,,
"20180606083936P030004585765001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CLEAVELAND/PRICE, INC. 401K PLAN","002","1997-01-01","CLEAVELAND/PRICE, INC.",,,"14000 ROUTE 993",,"TRAFFORD","PA","15085",,,,,,,,,,,,,,,,,,"362765905","7248644177","333900",,,,,,,,,,,,,,,,,,,"2018-06-06T07:54:36-0500","RAE SWEENEY",,,,,235,232,2,5,239,1,240,240,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-06-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,229,,,,,,,,,,
"20180606084122P030042286847001","2002-01-01","2002-12-31","2",,"0","0","0","0","0","0","0","1","0",,"LUIZ R.S. SIMMONS PENSION PLAN","002","1985-01-01","LAW OFFICES OF LUIZ R.S. SIMMONS",,,"8613 CEDAR STREET",,"SILVER SPRING","MD","20910",,,,,,,,,,,,,,,,,,"521520890","3015898844","541110",,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,2,7,0,7,7,0,,"2C2F2G3B",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-06",,,,,,"1",,,,,,,,,,,,,,,,,4,,,,"2018-05-31T07:00:00-0500","LUIZ SIMMONS",,,,,
