"20180425153937P030026502023001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KENTUCKY MANUFACTURING COMPANY EMPLOYEE BENEFITS PLAN","504","1997-01-01","KENTUCKY MANUFACTURING COMPANY AKA KENTUCKY TRAILER",,,"3400 ROBARDS COURT",,"LOUISVILLE","KY","40218",,,,,,,,,,,,,,,,,,"610366810","5026372551","336210",,,,,,,,,,,,,,,,,,,"2018-04-25T15:36:07-0500","BRENDA RIVERA",,,,,641,697,3,0,700,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","9","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,641,"2",,,,,,,,,
"20180425154116P030026504119001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"SMB BRADLEY 401(K) PLAN","001","2004-07-26","SMB BRADLEY MANAGEMENT, LLC",,,"111 E. WACKER DRIVE, SUITE 900",,"CHICAGO","IL","60601",,,,,,,,,,,,,,,,,,"463359932","3128194444","531310",,,,,,,,,,,,,,,,,,,"2018-04-25T11:40:52-0500","JANET ENGELEN",,,,,11,11,0,0,11,0,11,11,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180425154131P040027291841001","2017-02-01","2018-01-31","2",,"1","0","0","0","0","0","0","0","0",,"TUFTS HEALTH PLAN","502","2017-02-01","LENCO INDUSTRIES INC.",,,"10 BETNR INDUSTRIAL DR",,"PITTSFIELD","MA","012017831",,,,,,,"10 BETNR INDUSTRIAL DR",,"PITTSFIELD","MA","012017831",,,,,,,"042719777","4134437359","441228",,,,,,,,,,,,,,,,,,,"2018-04-25T15:40:59-0500","MARISSA LIGHT","2018-04-25T15:40:59-0500","MARISSA LIGHT",,,147,147,1,,148,,148,,,,,"4A","1","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,147,"2",,,,,,,,,
"20180425105404P030026030727001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"HI-TEK PROFESSIONAL 401(K) PLAN","001","1997-02-03","HI-TEK PROFESSIONALS, INC.",,,"850 CHESTER PIKE",,"PROSPECT PARK","PA","19076",,,,,,,,,,,,,,,,,,"232402883","6105348702","561300",,,,,,,,,,,,,,,,,,,"2018-04-25T06:53:45-0500","GREGORY AMBROSE",,,,,97,64,0,29,93,0,93,80,0,,"2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,64,,,,,,,,,,
"20180425105425P030026031383001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"HAMMONTREE & ASSOCIATES LIMITED SAVINGS AND SECURITY PLAN","001","1989-03-01","HAMMONTREE & ASSOCIATES, LTD.",,,"5233 STONEHAM ROAD",,"NORTH CANTON","OH","44720",,,,,,,,,,,,,,,,,,"341147301","3304998817","541330",,,,,,,,,,,,,,,,,,,"2018-04-25T06:52:55-0500","LORI AIRHART",,,,,77,52,0,10,62,0,62,60,0,,"2F2G2J2K2T3D3H2R",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,55,,,,,,,,,,
"20180425105650P040016861005001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"COMMUNITIES OF ABILENE FEDERAL CREDIT UNION 401(K) PLAN","002","1998-01-01","COMMUNITIES OF ABILENE FEDERAL CREDIT UNION",,,"3661 NORTH 6TH ST",,"ABILENE","TX","79603",,,,,,,,,,,,,,,,,,"750940724","3256912300","522130",,,,,,,,,,,,,,,,,,,"2018-04-25T06:56:23-0500","PAULINE REESE",,,,,56,43,0,14,57,1,58,56,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,43,,,,,,,,,,
"20180425105816P040016862701001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"NEW INNOVATIONS, INC. 401(K) PLAN","001","2006-04-21","NEW INNOVATIONS, INC.",,,"3540 FOREST LAKE DRIVE",,"UNIONTOWN","OH","44685",,,,,,,,,,,,,,,,,,"061667025","3308999954","541511",,,,,,,,,,,,,,,,,,,"2018-04-25T06:57:50-0500","STEPHEN REED",,,,,65,58,0,7,65,0,65,50,4,,"2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,62,,,,,,,,,,
"20180425105852P030026040823001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MINNESOTA HOCKEY VENTURES GROUP DENTAL PLAN","503","2001-07-01","MINNESOTA HOCKEY VENTURES GROUP",,,"317 WASHINGTON STREET",,"ST. PAUL","MN","55102",,,,,,,,,,,,,,,,,,"411878884","6516025710","711210",,,,,,,,,,,,,,,,,,,"2018-04-25T10:58:31-0500","MONICA LAURENT",,,,,195,185,5,1,191,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,191,"2",,,,,,,,,
"20180425105939P040010944095001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"DUMONT MANAGEMENT GROUP 401(K) PLAN","001","1997-08-15","DUMONT MANAGEMENT GROUP, LLC",,,"5000 QUORUM DR","SUITE 200","DALLAS","TX","75254",,,,,,,,,,,,,,,,,,"752725566","2149655030","541219",,,,,,,,,,,,,,,,,,,"2018-04-25T06:59:08-0500","JOHN BUCK",,,,,62,57,0,7,64,0,64,50,1,,"2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,51,,,,,,,,,,
"20180425110014P030000957785001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MINNESOTA HOCKEY VENTURES GROUP LIFE AND DISABILITY PLAN","502","2001-07-01","MINNESOTA HOCKEY VENTURES GROUP",,,"317 WASHINGTON STREET",,"ST. PAUL","MN","55102",,,,,,,,,,,,,,,,,,"411878884","6516025710","711210",,,,,,,,,,,,,,,,,,,"2018-04-25T10:59:39-0500","MONICA LAURENT",,,,,256,258,0,0,258,,,,,,,"4B4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,256,"2",,,,,,,,,
"20180425110023P040026692753001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SDS 401(K) PLAN","001","1996-01-01","S. D. S. INTERNATIONAL, INC.",,,"1320 CENTRAL PARK BLVD.","SUITE 307","FREDERICKSBURG","VA","22401",,,,,,,,,,,,,,,,,,"541739797","7035537533","541330",,,,,,,,,,,,,,,,,,,"2018-04-25T06:55:28-0500","BRUCE MILLER",,,,,87,56,0,25,81,0,81,56,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,57,,,,,,,,,,
"20180425110057P040026693633001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"THE DOMINION CAR COMPANY PROFIT SHARING PLAN","001","1994-01-01","THE DOMINION CAR COMPANY",,,"1750 INDEPENDENCE BLVD",,"BEDFORD","VA","24523",,,,,,,,,,,,,,,,,,"541710500","5405868221","441110",,,,,,,,,,,,,,,,,,,"2018-04-25T07:00:38-0500","SHERRY CLEMMONS",,,,,21,21,0,0,21,0,21,15,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,21,,,,,,,,,,
"20180425110102P030025585825001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MINNESOTA HOCKEY VENTURES GROUP MEDICAL BENEFIT PLAN","501","2001-07-01","MINNESOTA HOCKEY VENTURES GROUP",,,"317 WASHINGTON STREET",,"ST. PAUL","MN","55102",,,,,,,,,,,,,,,,,,"411878884","6516025710","711210",,,,,,,,,,,,,,,,,,,"2018-04-25T11:00:35-0500","MONICA LAURENT",,,,,194,191,3,0,194,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,193,"2",,,,,,,,,
"20180425110104P040026693905001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"AFFOLTER CONTRACTING COMPANY, INC. RETIREMENT PLAN","001","2000-01-01","AFFOLTER CONTRACTING COMPANY, INC.",,,"PO BOX 1436",,"LA MARQUE","TX","77568",,,,,,,"4629 F.M. 1765",,"LA MARQUE","TX","77568",,,,,,,"741775660","4099383837","237310",,,,,,,,,,,,,,,,,,,"2018-04-25T07:00:20-0500","DWYLA CASHIOLA",,,,,64,51,0,0,51,0,51,33,0,,"2T3D2E2F2G2J2K2R",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,64,,,,,,,,,,
"20180425110216P040025200855001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"CHOICE MINISTRIES, INC. 401(K) PLAN","001","2007-10-15","CHOICE MINISTRIES, INC.",,,"31 NORTH MAIN ST",,"ALPHARETTA","GA","30004",,,,,,,,,,,,,,,,,,"742439414","6783669192","813000",,,,,,,,,,,,,,,,,,,"2018-04-25T07:01:58-0500","LORI MALLARD",,,,,72,84,0,3,87,0,87,25,0,,"2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,68,,,,,,,,,,
"20180425110317P030025591569001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"INTERNATIONAL BIOMEDICAL EMPLOYEE'S PROFIT SHARING PLAN","001","1974-10-01","INTERNATIONAL BIOMEDICAL",,,"8206 CROSS PARK DRIVE",,"AUSTIN","TX","78754",,,,,,,,,,,,,,,,,,"751434069","5128730033","339110",,,,,,,,,,,,,,,,,,,"2018-04-25T06:39:28-0500","JOHN SEGARS",,,,,102,85,0,13,98,0,98,70,3,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,87,,,,,,,,,,
"20180425110432P030025595233001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"BAYSIDE FUEL OIL DEPOT CORP 401(K) PLAN","002","1998-01-01","BAYSIDE FUEL OIL DEPOT CORPORATION",,,"1776 SHORE PKWY",,"BROOKLYN","NY","112146607",,,,,,,,,,,,,,,,,,"112062415","7183729800","424700",,,,,,,,,,,,,,,,,,,"2018-04-25T07:04:12-0500","ROBERT SELEVAN",,,,,24,22,0,1,23,0,23,22,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,23,,,,,,,,,,
"20180108123532P030014554449001","2017-01-01","2017-09-08","2",,"0","0","1","1","0","0","0","0","0",,"JAL HACKETT, INC. 401(K) PROFIT SHARING PLAN","001","2013-05-31","JAL HACKETT, INC.",,,"29 MARK TWAIN DRIVE",,"VALPARAISO","IN","46385",,,,,,,,,,,,,,,,,,"462918452","2192528496","444190",,,,,,,,,,,,,,,,,,,"2018-01-08T12:34:34-0600","JAMES HACKETT",,,,,2,0,0,0,0,0,0,0,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-01-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180228162329P030004554089001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PRYOR & BRUCE GP 401(K) PROFIT SHARING PLAN","001","2007-01-01","PRYOR & BRUCE GP",,,"302 SAN JACINTO",,"ROCKWALL","TX","75087",,,,,,,,,,,,,,,,,,"752514014","9727713933","541110",,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,4,0,4,3,0,,"2A2E2G2J",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-02-28",,,,,,"1",,,,,,,,,,,,,,,,,4,,,,"2018-02-28T00:00:00-0600","DANA BRUCE",,,,,
"20180228162506P040122477009001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NAS INSURANCE SERVICES LLC","501","2013-05-01","NAS INSURANCE SERVICES LLC",,,"16501 VENTURA BLVD STE 200",,"ENCINO","CA","91436",,,,,,,,,,,,,,,,,,"953952981","8183822030","524210",,,,,,,,,,,,,,,,,,,"2018-02-28T16:02:33-0600","MILLER KAPLAN ARASE LLP",,,,,221,210,0,0,210,,210,,,,,"4A4B4D4E4Q","1",,,"1","1",,,"1",,,,,,"1","7",,,,"FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,221,"2",,,,,,,,,
"20180228163349P030111255585001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LANGFORD ABBEY VENTURES, INC. 401(K) PROFIT SHARING PLAN","001","2014-08-13","LANGFORD ABBEY VENTURES, INC.",,,"7320 N. LA CHOLLA BLVD.","SUITE 154-201","TUCSON","AZ","85741",,,,,,,,,,,,,,,,,,"471580696","5205916260","812990",,,,,,,,,,,,,,,,,,,"2018-02-28T16:28:57-0600","SANDRA ABBEY",,,,,2,1,0,0,1,0,1,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180228163402P040122488369001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PROGRESSIVE COMMUNITY HEALTH CENTERS 401(K) PROFIT SHARING PLAN","001","2002-01-01","PROGRESSIVE COMMUNITY HEALTH CENTERS",,,"3522 W. LISBON AVE.",,"MILWAUKEE","WI","53208",,,,,,,,,,,,,,,,,,"391958810","4149349463","621399",,,,,,,,,,,,,,,,,,,"2018-02-28T16:27:16-0600","SUSAN HUNTER",,,,,97,86,0,13,99,0,99,66,16,,"2E2J2K2F2G3D2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,97,,,,,,,,,,
"20180228165241P030005028709001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EHS-ALASKA, INC. 401(K) PLAN & TRUST","002","2004-01-01","ENVIRONMENTAL HEALTH SCIENCES- ALASKA, INC.",,,"11901 BUSINESS BLVD., SUITE 208",,"EAGLE RIVER","AK","99577",,,,,,,,,,,,,,,,,,"920120819","8003403022","541330","ENVIRONMENTAL HEALTH SCIENCES- ALASKA, INC.",,"11901 BUSINESS BLVD., SUITE 208",,"EAGLE RIVER","AK","99577",,,,,,,"920120819","8003403022",,,,,,,,,,10,5,0,5,10,0,10,9,0,,"2E2G2J",,"1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-02-28",,,,,,,,,,,,,,,,,,,,,,,5,,,,"2018-02-28T06:00:00-0600","ELLEN M CLOUDY",,,,,
"20180228170530P040042177583001","2017-01-01","2017-11-09","2",,,,"1","1",,,,,,,"CIRCUITS LLC 401(K) PROFIT SHARING PLAN","001","2008-10-01","CIRCUITS LLC",,,"4060 NORBATROL CT.",,"MURRYSVILLE","PA","15668",,,,,,,,,,,,,,,,,,"262903149","7245194549","541519",,,,,,,,,,,,,,,,,,,"2018-02-20T07:03:11-0600","CONSTANCE MICHAEL",,,,,17,0,,,0,,0,,,,"2E2F2G2J3B",,,,"1",,,,"1",,,,,,"1","1","1",,,,"FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,17,,,,,,,,,,
"20180228171016P030111346961001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DAVID BERNARD SACKS, M.D., INC. PROFIT SHARING PLAN AND TRUST","004","1985-06-01","DAVID BERNARD SACKS, M.D., INC.",,,"999 N TUSTIN AVE STE 122",,"SANTA ANA","CA","927056505",,,,,,,"999 N TUSTIN AVE STE 122",,"SANTA ANA","CA","927056505",,,,,,,"953148419","7145423961","621111",,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,,"2E",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-02-28",,,,,,"1",,,,,,,,,,,,,,,,,1,,,,"2018-02-28T00:00:00-0600","DAVID SACKS",,"2018-02-28T00:00:00-0600","DAVID SACKS",,
"20180228171422P030111357313001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"ZENNER FARM INC PROFIT SHARING PLAN","001","2002-02-01","ZENNER FARM INC",,,"12123 SORENSON RD",,"MOUNT PLEASANT","WI","531771734",,,,,,,"12123 SORENSON RD",,"MOUNT PLEASANT","WI","531771734",,,,,,,"391439242","2627709598","111900","ZENNER FARM INC",,"12123 SORENSON RD",,"MOUNT PLEASANT","WI","531771734",,,,,,,"391439242","2627709598",,,,"2018-02-28T17:11:27-0600","DAN ZENNER",,,,,1,1,,,1,,1,,,,"2C2E2F",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180320142824P040000338501001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MARCUS AURELIUS FINANCIAL, INC. PROFIT SHARING PLAN","001","2010-03-10","MARCUS AURELIUS FINANCIAL, INC.",,,"172 CEDAR STREET",,"RIDGEFIELD PARK","NJ","07660",,,,,,,,,,,,,,,,,,"272084401","9734336529","523900",,,,,,,,,,,,,,,,,,,"2018-03-20T15:26:25-0500","MANUEL A. MARQUES",,,,,1,1,0,0,1,0,1,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
